candidate,season,competition,teams,ranking_score,pairwise_accuracy,top_quartile_precision,rank_percentile_mae,zero_exposure_teams,zero_exposure_rank_mae,zero_exposure_mean_overrank,zero_exposure_extreme_overrank_count
country_b15_g1.4_c100,2023/24,UCL,78,0.4237295925823857,0.6656226971260133,0.45,0.23586456278763968,2,0.12820512820512817,0.08974358974358973,0
country_b15_g1.4_c100,2023/24,UEL,57,0.661767888611799,0.7517289073305671,0.5333333333333333,0.18559556786703602,3,0.37426900584795325,0.09941520467836258,0
country_b15_g1.4_c100,2023/24,UECL,178,0.32947002710170914,0.6262103873239436,0.4666666666666667,0.26675924756975133,23,0.29494382022471916,0.12127503663898388,5
country_b15_g1.4_c100,2024/25,UCL,81,0.47043975518986486,0.6748826291079812,0.42857142857142855,0.22999542752629173,6,0.11419753086419754,0.07201646090534979,0
country_b15_g1.4_c100,2024/25,UEL,76,0.4723093497588355,0.6819968553459119,0.5263157894736842,0.24151662049861491,9,0.2887426900584795,0.1257309941520468,1
country_b15_g1.4_c100,2024/25,UECL,164,0.366183408777963,0.6444986072423399,0.5365853658536586,0.24784354550862583,31,0.2543273013375295,0.12401652242328874,6
country_b15_g1.4_c100,2025/26,UCL,82,0.438756777400682,0.6708196721311476,0.38095238095238093,0.24211778703152886,1,0.0060975609756097615,0.0,0
country_b15_g1.4_c100,2025/26,UEL,77,0.42278905150525375,0.6620676253400699,0.55,0.24405464665204923,6,0.2359307359307359,0.13419913419913418,0
country_b15_g1.4_c100,2025/26,UECL,164,0.3404562193318811,0.6289136013686912,0.3902439024390244,0.26345925044616303,23,0.2287910922587487,0.10326086956521739,4
country_b15_g1.4_c140,2018/19,UCL,79,0.5449123515571689,0.7134971509971509,0.45,0.2143887197564493,1,0.5189873417721519,0.0,0
country_b15_g1.4_c140,2018/19,UEL,213,0.41625115113164457,0.6618483776718438,0.5555555555555556,0.24448411911216908,30,0.22386541471048516,0.13794992175273865,3
country_b15_g1.4_c140,2018/19,UECL,0,,,0.0,,0,0.0,0.0,0
country_b15_g1.4_c140,2019/20,UCL,79,0.43195961752900836,0.6723194748358862,0.4,0.24963948085242743,3,0.3691983122362869,0.0,0
country_b15_g1.4_c140,2019/20,UEL,213,0.38111330089406187,0.6440869959220662,0.42592592592592593,0.25517423791575744,25,0.2535211267605634,0.14553990610328638,4
country_b15_g1.4_c140,2019/20,UECL,0,,,0.0,,0,0.0,0.0,0
country_b15_g1.4_c140,2020/21,UCL,79,0.4757918441555973,0.6958428680396643,0.55,0.22576510174651496,1,0.01265822784810125,0.0,0
country_b15_g1.4_c140,2020/21,UEL,213,0.43660845282612487,0.6850803453994396,0.5370370370370371,0.2393043708258943,34,0.23605357636012153,0.13028169014084506,5
country_b15_g1.4_c140,2020/21,UECL,0,,,0.0,,0,0.0,0.0,0
country_b15_g1.4_c140,2021/22,UCL,80,0.4513527101433564,0.6682892906815021,0.4,0.2453125,0,0.0,0.0,0
country_b15_g1.4_c140,2021/22,UEL,58,0.41195485765339174,0.6523517382413088,0.4,0.2559453032104637,1,0.017241379310344834,0.017241379310344834,0
country_b15_g1.4_c140,2021/22,UECL,181,0.3677072126914819,0.6436830231246475,0.45652173913043476,0.25283111016147247,31,0.24291570130101586,0.11878453038674032,3
country_b15_g1.4_c140,2022/23,UCL,78,0.36307117259736926,0.6371417938221065,0.55,0.25164365548980927,2,0.10256410256410256,0.009615384615384609,0
country_b15_g1.4_c140,2022/23,UEL,57,0.3631461291556227,0.6322823851953393,0.4,0.25300092336103414,5,0.22280701754385962,0.12456140350877191,0
country_b15_g1.4_c140,2022/23,UECL,177,0.34928777746351286,0.6355611601513241,0.4666666666666667,0.2568546713907242,19,0.275795420755278,0.15343443354148084,4
country_b15_g1.4_c140,2023/24,UCL,78,0.4283336162071879,0.6667280766396463,0.45,0.2342209072978303,2,0.12820512820512822,0.12820512820512822,0
country_b15_g1.4_c140,2023/24,UEL,57,0.6645173446729025,0.7544951590594744,0.5333333333333333,0.18621114188981225,3,0.3567251461988305,0.1345029239766082,1
country_b15_g1.4_c140,2023/24,UECL,178,0.33713886637274554,0.628337734741784,0.4444444444444444,0.2631927786895594,23,0.30446995603321936,0.14838788470933073,5
country_b15_g1.4_c140,2024/25,UCL,81,0.45743450943235675,0.6698524480214622,0.38095238095238093,0.23563481176649903,6,0.15329218106995884,0.11625514403292181,1
country_b15_g1.4_c140,2024/25,UEL,76,0.4722402259223762,0.6808176100628931,0.5263157894736842,0.24168975069252072,9,0.2741228070175439,0.15204678362573099,2
country_b15_g1.4_c140,2024/25,UECL,164,0.37333825899554723,0.6486768802228412,0.5121951219512195,0.2488102320047591,31,0.27183320220298973,0.16079858379228953,6
country_b15_g1.4_c140,2025/26,UCL,82,0.43554657573813393,0.6708196721311476,0.38095238095238093,0.24360499702558003,1,0.0060975609756097615,0.0,0
country_b15_g1.4_c140,2025/26,UEL,77,0.4347453483368125,0.6675087446560435,0.6,0.24169337156350143,6,0.2510822510822511,0.183982683982684,1
country_b15_g1.4_c140,2025/26,UECL,164,0.35105545017943957,0.6347305389221557,0.4146341463414634,0.2582540154669839,23,0.23462354188759282,0.13666489925768824,5
country_b15_g1.4_c180,2018/19,UCL,79,0.5358404907694726,0.7099358974358975,0.45,0.21663195000801155,1,0.5189873417721519,0.0,0
country_b15_g1.4_c180,2018/19,UEL,213,0.4189670928498494,0.663488646265826,0.5555555555555556,0.24494699023562347,30,0.23841940532081377,0.1551643192488263,3
country_b15_g1.4_c180,2018/19,UECL,0,,,0.0,,0,0.0,0.0,0
country_b15_g1.4_c180,2019/20,UCL,79,0.43624803640613996,0.6730488694383662,0.4,0.2493190193879186,3,0.36075949367088606,0.0,0
country_b15_g1.4_c180,2019/20,UEL,213,0.38128712694407757,0.6445904445451341,0.4444444444444444,0.25484361568471864,25,0.2587793427230047,0.1620657276995305,4
country_b15_g1.4_c180,2019/20,UECL,0,,,0.0,,0,0.0,0.0,0
country_b15_g1.4_c180,2020/21,UCL,79,0.4702869788689371,0.6939359267734554,0.55,0.22993110078513054,1,0.012658227848101278,0.012658227848101278,0
country_b15_g1.4_c180,2020/21,UEL,213,0.4286392973494914,0.6819351518270715,0.5370370370370371,0.24258855165421322,34,0.24737641535487434,0.15057995028997515,6
country_b15_g1.4_c180,2020/21,UECL,0,,,0.0,,0,0.0,0.0,0
country_b15_g1.4_c180,2021/22,UCL,80,0.4467563541066599,0.6662030598052852,0.4,0.24656250000000002,0,0.0,0.0,0
country_b15_g1.4_c180,2021/22,UEL,58,0.42994047757364046,0.6605316973415133,0.4,0.2502972651605232,1,0.03448275862068967,0.03448275862068967,0
country_b15_g1.4_c180,2021/22,UECL,181,0.36989783153505523,0.643824027072758,0.4782608695652174,0.253746833124752,31,0.24737123507396183,0.1365175548030654,4
country_b15_g1.4_c180,2022/23,UCL,78,0.36060577594643095,0.6363974692966133,0.55,0.25147928994082835,2,0.10256410256410255,0.02884615384615384,0
country_b15_g1.4_c180,2022/23,UEL,57,0.3702964103230834,0.6391363947909527,0.4,0.25176977531548167,5,0.2543859649122807,0.16666666666666666,1
country_b15_g1.4_c180,2022/23,UECL,177,0.35247520028488094,0.6366738372524293,0.4666666666666667,0.2583548788662262,19,0.2900683913172763,0.1769253642581029,4
country_b15_g1.4_c180,2023/24,UCL,78,0.4315092446907772,0.668201915991157,0.45,0.23191978961209728,2,0.17948717948717954,0.17948717948717954,0
country_b15_g1.4_c180,2023/24,UEL,57,0.6835016841424268,0.7690179806362379,0.6,0.17759310557094488,3,0.30409356725146197,0.15204678362573099,1
country_b15_g1.4_c180,2023/24,UECL,178,0.34796926874033407,0.6319322183098591,0.4444444444444444,0.26234061355889404,23,0.3186370297997069,0.17525647288715193,5
country_b15_g1.4_c180,2024/25,UCL,81,0.45226196850607503,0.6681757209926223,0.38095238095238093,0.23853071178174062,6,0.23559670781893005,0.20267489711934158,1
country_b15_g1.4_c180,2024/25,UEL,76,0.4743277657834458,0.6816037735849056,0.5789473684210527,0.2411703601108033,9,0.256578947368421,0.17251461988304093,3
country_b15_g1.4_c180,2024/25,UECL,164,0.3713829133813872,0.648241643454039,0.4634146341463415,0.2509666864961333,31,0.2804878048780488,0.18440204563335957,7
country_b15_g1.4_c180,2025/26,UCL,82,0.4375844511962702,0.6724590163934426,0.38095238095238093,0.2433075550267698,1,0.0060975609756097615,0.0,0
country_b15_g1.4_c180,2025/26,UEL,77,0.43759779819406286,0.6702293043140303,0.6,0.2384887839433294,6,0.27705627705627706,0.24025974025974026,2
country_b15_g1.4_c180,2025/26,UECL,164,0.34792774055693365,0.6325064157399487,0.4634146341463415,0.2604104699583581,23,0.2563626723223754,0.1663573700954401,5
country_b15_g1.4_c220,2018/19,UCL,79,0.5264989260124127,0.7056623931623932,0.45,0.22015702611760932,1,0.5189873417721519,0.0,0
country_b15_g1.4_c220,2018/19,UEL,213,0.41742700896138246,0.6633861294787021,0.5370370370370371,0.24507923912803897,30,0.24608763693270735,0.16690140845070423,3
country_b15_g1.4_c220,2018/19,UECL,0,,,0.0,,0,0.0,0.0,0
country_b15_g1.4_c220,2019/20,UCL,79,0.4276219064808752,0.6697665937272064,0.4,0.25188271110398974,3,0.35654008438818563,0.0,0
country_b15_g1.4_c220,2019/20,UEL,213,0.3754065351942673,0.6418214771182601,0.4444444444444444,0.25579139941369655,25,0.26366197183098594,0.17727699530516433,5
country_b15_g1.4_c220,2019/20,UECL,0,,,0.0,,0,0.0,0.0,0
country_b15_g1.4_c220,2020/21,UCL,79,0.47188997575828057,0.694698703279939,0.55,0.2302515622496394,1,0.0,0.0,0
country_b15_g1.4_c220,2020/21,UEL,213,0.42111907203973264,0.678847143592383,0.5370370370370371,0.24565231766183956,34,0.2578707539353769,0.16873791770229218,7
country_b15_g1.4_c220,2020/21,UECL,0,,,0.0,,0,0.0,0.0,0
country_b15_g1.4_c220,2021/22,UCL,80,0.4403285451504573,0.6655076495132128,0.4,0.24906250000000002,0,0.0,0.0,0
country_b15_g1.4_c220,2021/22,UEL,58,0.4430946051409627,0.6646216768916156,0.5333333333333333,0.24910820451843046,1,0.08620689655172412,0.08620689655172412,0
country_b15_g1.4_c220,2021/22,UECL,181,0.3632050143007591,0.6418499717992103,0.45652173913043476,0.2551509416684472,31,0.2504009980395651,0.15184459098199965,5
country_b15_g1.4_c220,2022/23,UCL,78,0.3520088228579261,0.634164495720134,0.55,0.2537804076265615,2,0.08974358974358976,0.04807692307692307,0
country_b15_g1.4_c220,2022/23,UEL,57,0.38887408148420277,0.6425633995887594,0.4,0.24899969221298862,5,0.29298245614035084,0.21578947368421053,1
country_b15_g1.4_c220,2022/23,UECL,177,0.35417808504177023,0.6365254803056153,0.4888888888888889,0.2608445848893996,19,0.29988105857865,0.19744275944097534,4
country_b15_g1.4_c220,2023/24,UCL,78,0.4237295925823857,0.6619380987472365,0.45,0.23422090729783035,2,0.3012820512820513,0.3012820512820513,1
country_b15_g1.4_c220,2023/24,UEL,57,0.683632610621527,0.7717842323651453,0.6,0.1757463835026162,3,0.2807017543859649,0.1871345029239766,1
country_b15_g1.4_c220,2023/24,UECL,178,0.3495069184591892,0.6328125,0.4444444444444444,0.26300340866052263,23,0.32449926722032246,0.1925989252564729,5
country_b15_g1.4_c220,2024/25,UCL,81,0.4470212182488973,0.6678403755868545,0.38095238095238093,0.2414266117969822,6,0.2911522633744856,0.26028806584362135,2
country_b15_g1.4_c220,2024/25,UEL,76,0.47253054603550504,0.6819968553459119,0.5789473684210527,0.23840027700831024,9,0.23757309941520466,0.1871345029239766,3
country_b15_g1.4_c220,2024/25,UECL,164,0.37708024289364994,0.6485898328690808,0.43902439024390244,0.25100386674598446,31,0.28186467348544453,0.19699055861526354,7
country_b15_g1.4_c220,2025/26,UCL,82,0.42886322074102023,0.6675409836065573,0.38095238095238093,0.24464604402141585,1,0.042682926829268296,0.042682926829268296,0
country_b15_g1.4_c220,2025/26,UEL,77,0.42953362920510746,0.6651768363777691,0.6,0.24186203406982631,6,0.3051948051948052,0.3051948051948052,4
country_b15_g1.4_c220,2025/26,UECL,164,0.3446292533064266,0.6314798973481608,0.43902439024390244,0.26286436644854255,23,0.26855779427359494,0.18862672322375396,5
country_b15_g1.4_c260,2018/19,UCL,79,0.5222572181305979,0.7038817663817664,0.45,0.2207979490466272,1,0.5316455696202532,0.0,0
country_b15_g1.4_c260,2018/19,UEL,213,0.41180229996446915,0.6610282433748527,0.5185185185185185,0.24677643324737156,30,0.25375586854460097,0.17926447574334903,5
country_b15_g1.4_c260,2018/19,UECL,0,,,0.0,,0,0.0,0.0,0
country_b15_g1.4_c260,2019/20,UCL,79,0.4192299143678676,0.6672137126185266,0.4,0.25348501842653415,3,0.36075949367088606,0.0,0
country_b15_g1.4_c260,2019/20,UEL,213,0.3670591196083133,0.6394552685898404,0.4074074074074074,0.25744451056889067,25,0.26854460093896715,0.19051643192488263,5
country_b15_g1.4_c260,2019/20,UECL,0,,,0.0,,0,0.0,0.0,0
country_b15_g1.4_c260,2020/21,UCL,79,0.46203589410518464,0.6905034324942791,0.55,0.23329594616247398,1,0.025316455696202528,0.025316455696202528,0
country_b15_g1.4_c260,2020/21,UEL,213,0.4084077691681814,0.6734145365128381,0.5185185185185185,0.2491128303467125,34,0.26850317591825457,0.18696492681579674,8
country_b15_g1.4_c260,2020/21,UECL,0,,,0.0,,0,0.0,0.0,0
country_b15_g1.4_c260,2021/22,UCL,80,0.44086025728837847,0.6658553546592489,0.45,0.24874999999999997,0,0.0,0.0,0
country_b15_g1.4_c260,2021/22,UEL,58,0.4456817913686588,0.667348329925017,0.5333333333333333,0.2494054696789536,1,0.17241379310344826,0.17241379310344826,0
country_b15_g1.4_c260,2021/22,UECL,181,0.3548874282938546,0.6382543711223915,0.4782608695652174,0.25740972497787,31,0.2568169666726074,0.16868650864373552,7
country_b15_g1.4_c260,2022/23,UCL,78,0.3490580113223472,0.6330480089318943,0.55,0.25493096646942803,2,0.08333333333333334,0.05448717948717949,0
country_b15_g1.4_c260,2022/23,UEL,57,0.3987016368787492,0.6473612063056888,0.4666666666666667,0.2440751000307787,5,0.32456140350877194,0.25789473684210523,2
country_b15_g1.4_c260,2022/23,UECL,177,0.3538609885889732,0.6368221941992434,0.4444444444444444,0.26135529381723005,19,0.307612250966399,0.21231043710972344,6
country_b15_g1.4_c260,2023/24,UCL,78,0.4182965896345581,0.6615696389093588,0.45,0.23586456278763968,2,0.34615384615384615,0.34615384615384615,1
country_b15_g1.4_c260,2023/24,UEL,57,0.6778718455411197,0.7717842323651453,0.6,0.17082179132040629,3,0.2631578947368421,0.23684210526315788,1
country_b15_g1.4_c260,2023/24,UECL,178,0.3528819841113748,0.63449970657277,0.4444444444444444,0.26369776543365736,23,0.33353688324377145,0.2109184171958965,5
country_b15_g1.4_c260,2024/25,UCL,81,0.43239031677170053,0.6597920858484239,0.38095238095238093,0.2432556012802926,6,0.3343621399176955,0.31378600823045266,3
country_b15_g1.4_c260,2024/25,UEL,76,0.4653278422764501,0.6804245283018868,0.631578947368421,0.23580332409972302,9,0.23903508771929824,0.20760233918128657,3
country_b15_g1.4_c260,2024/25,UECL,164,0.37622011207893447,0.6483286908077994,0.4146341463414634,0.25152439024390244,31,0.2889457120377656,0.2133162863886703,7
country_b15_g1.4_c260,2025/26,UCL,82,0.42976163895374697,0.6672131147540984,0.42857142857142855,0.2444973230220107,1,0.06707317073170732,0.06707317073170732,0
country_b15_g1.4_c260,2025/26,UEL,77,0.40840683937453814,0.6539059463661095,0.6,0.2492831843481194,6,0.3852813852813852,0.3852813852813852,4
country_b15_g1.4_c260,2025/26,UECL,164,0.3315468606581732,0.6276304533789564,0.4634146341463415,0.26669393218322424,23,0.28552492046659594,0.21036585365853658,5
country_b15_g1.4_c300,2018/19,UCL,79,0.5136021725682826,0.7017450142450142,0.45,0.22464348662073394,1,0.5316455696202532,0.0,0
country_b15_g1.4_c300,2018/19,UEL,213,0.4071366775789497,0.658772874058127,0.5185185185185185,0.24842954440256562,30,0.26173708920187794,0.1918622848200313,6
country_b15_g1.4_c300,2018/19,UECL,0,,,0.0,,0,0.0,0.0,0
country_b15_g1.4_c300,2019/20,UCL,79,0.41428837422496595,0.6646608315098468,0.4,0.25476686428456974,3,0.34388185654008435,0.0,0
country_b15_g1.4_c300,2019/20,UEL,213,0.35951996377838896,0.6361828525398983,0.4074074074074074,0.25967070025788536,25,0.2766197183098591,0.2047887323943662,7
country_b15_g1.4_c300,2019/20,UECL,0,,,0.0,,0,0.0,0.0,0
country_b15_g1.4_c300,2020/21,UCL,79,0.4602713548936594,0.6897406559877955,0.55,0.23297548469796506,1,0.025316455696202528,0.025316455696202528,0
country_b15_g1.4_c300,2020/21,UEL,213,0.39618022725231405,0.6678675587579345,0.5185185185185185,0.25200026449778484,34,0.2772024302678818,0.2032587682960508,9
country_b15_g1.4_c300,2020/21,UECL,0,,,0.0,,0,0.0,0.0,0
country_b15_g1.4_c300,2021/22,UCL,80,0.43755182620798005,0.6651599443671766,0.45,0.24906250000000002,0,0.0,0.0,0
country_b15_g1.4_c300,2021/22,UEL,58,0.45166660770260636,0.6680299931833674,0.5333333333333333,0.2508917954815696,1,0.20689655172413793,0.20689655172413793,0
country_b15_g1.4_c300,2021/22,UECL,181,0.3495354297059759,0.6357868020304569,0.45652173913043476,0.2590885504105491,31,0.2655498128675815,0.18410265549812863,7
country_b15_g1.4_c300,2022/23,UCL,78,0.3379317912033461,0.6293263863044287,0.55,0.25854700854700846,2,0.07692307692307693,0.0608974358974359,0
country_b15_g1.4_c300,2022/23,UEL,57,0.39879958593583764,0.641877998629198,0.4666666666666667,0.24469067405355494,5,0.37017543859649127,0.3105263157894737,3
country_b15_g1.4_c300,2022/23,UECL,177,0.3468486583819634,0.6337066983161487,0.4222222222222222,0.26240863098088035,19,0.3102884329467738,0.22390722569134702,6
country_b15_g1.4_c300,2023/24,UCL,78,0.4077621754681131,0.6575165806927045,0.45,0.23783694937541092,2,0.4487179487179488,0.4487179487179488,1
country_b15_g1.4_c300,2023/24,UEL,57,0.673485808491264,0.7676348547717843,0.6666666666666666,0.17174515235457063,3,0.28654970760233917,0.28654970760233917,1
country_b15_g1.4_c300,2023/24,UECL,178,0.3548315428011995,0.635306631455399,0.4222222222222222,0.262056558515339,23,0.343551538837323,0.22874938935026873,6
country_b15_g1.4_c300,2024/25,UCL,81,0.4075052792164685,0.6510731052984574,0.38095238095238093,0.24660874866636184,6,0.40226337448559674,0.39197530864197533,4
country_b15_g1.4_c300,2024/25,UEL,76,0.4497888038404083,0.6737421383647799,0.5789473684210527,0.23511080332409967,9,0.2595029239766082,0.2404970760233918,4
country_b15_g1.4_c300,2024/25,UECL,164,0.37158757473279863,0.6458043175487466,0.43902439024390244,0.2535693039857228,31,0.29583005507474425,0.2281667977970103,7
country_b15_g1.4_c300,2025/26,UCL,82,0.42459025607073436,0.6649180327868852,0.38095238095238093,0.24657941701368233,1,0.11585365853658536,0.11585365853658536,0
country_b15_g1.4_c300,2025/26,UEL,77,0.39567744865643484,0.6507967353284104,0.55,0.2540057345252151,6,0.4653679653679654,0.4653679653679654,4
country_b15_g1.4_c300,2025/26,UECL,164,0.3244306670784779,0.6242942686056459,0.4878048780487805,0.2672144556811421,23,0.29772004241781547,0.2265376458112407,7
country_b15_g1.4_c360,2018/19,UCL,79,0.4972728231504295,0.6939102564102564,0.45,0.22912994712385837,1,0.5443037974683544,0.0,0
country_b15_g1.4_c360,2018/19,UEL,213,0.4005112921438672,0.656004920805782,0.5185185185185185,0.24966386739844387,30,0.27128325508607193,0.2066510172143975,7
country_b15_g1.4_c360,2018/19,UECL,0,,,0.0,,0,0.0,0.0,0
country_b15_g1.4_c360,2019/20,UCL,79,0.406894548574739,0.6602844638949672,0.4,0.2576510174651498,3,0.3227848101265822,0.0,0
country_b15_g1.4_c360,2019/20,UEL,213,0.34793950916831556,0.6320042289684338,0.42592592592592593,0.2624258855165421,25,0.28845070422535213,0.22384976525821598,7
country_b15_g1.4_c360,2019/20,UECL,0,,,0.0,,0,0.0,0.0,0
country_b15_g1.4_c360,2020/21,UCL,79,0.4575996934114202,0.6882151029748284,0.55,0.23409709982374616,1,0.037974683544303806,0.037974683544303806,0
country_b15_g1.4_c360,2020/21,UEL,213,0.3732893038439575,0.6576313833133185,0.46296296296296297,0.2568493905530208,34,0.2932201049433858,0.22832090582711959,10
country_b15_g1.4_c360,2020/21,UECL,0,,,0.0,,0,0.0,0.0,0
country_b15_g1.4_c360,2021/22,UCL,80,0.42894990539894406,0.6620305980528511,0.4,0.25109375,0,0.0,0.0,0
country_b15_g1.4_c360,2021/22,UEL,58,0.45830601332307946,0.6700749829584185,0.4666666666666667,0.2520808561236623,1,0.2931034482758621,0.2931034482758621,0
country_b15_g1.4_c360,2021/22,UECL,181,0.3358607196576513,0.6300761421319797,0.45652173913043476,0.26232410488080343,31,0.2744608804134735,0.20441988950276244,8
country_b15_g1.4_c360,2022/23,UCL,78,0.33191520144898384,0.6282098995161891,0.55,0.2595332018408942,2,0.07692307692307693,0.07692307692307693,0
country_b15_g1.4_c360,2022/23,UEL,57,0.38698039971382503,0.641877998629198,0.6,0.24376731301939056,5,0.419298245614035,0.3771929824561403,3
country_b15_g1.4_c360,2022/23,UECL,177,0.3410333947147513,0.6311104517469031,0.4666666666666667,0.26378116122442463,19,0.3150460898007731,0.23728813559322037,6
country_b15_g1.4_c360,2023/24,UCL,78,0.3963350143384102,0.6534635224760501,0.45,0.23882314266929647,2,0.5384615384615385,0.5384615384615385,2
country_b15_g1.4_c360,2023/24,UEL,57,0.6451729573858527,0.7551867219917012,0.6,0.17913204062788549,3,0.3625730994152046,0.3625730994152046,1
country_b15_g1.4_c360,2023/24,UECL,178,0.3515448973993268,0.6348664906103286,0.4,0.2617725034717838,23,0.3518563751831949,0.24926722032242307,6
country_b15_g1.4_c360,2024/25,UCL,81,0.39012326805979886,0.6460429242119383,0.42857142857142855,0.24706599603718946,6,0.4495884773662551,0.44238683127572015,4
country_b15_g1.4_c360,2024/25,UEL,76,0.42894105476429534,0.6666666666666666,0.5263157894736842,0.2333795013850416,9,0.2843567251461988,0.2755847953216375,4
country_b15_g1.4_c360,2024/25,UECL,164,0.3675275360318269,0.6444986072423399,0.43902439024390244,0.2559488399762046,31,0.30605822187254134,0.2465578284815106,7
country_b15_g1.4_c360,2025/26,UCL,82,0.4191887904747064,0.6632786885245902,0.38095238095238093,0.24687685901249254,1,0.11585365853658536,0.11585365853658536,0
country_b15_g1.4_c360,2025/26,UEL,77,0.362127839821392,0.6371939370384765,0.5,0.26058357227188395,6,0.5151515151515151,0.5151515151515151,4
country_b15_g1.4_c360,2025/26,UECL,164,0.31604741367812855,0.6215568862275449,0.4634146341463415,0.2694452706722189,23,0.30355249204665957,0.23966065747613996,7
country_b15_g1.6_c100,2018/19,UCL,79,0.5524763219706939,0.7170584045584045,0.45,0.21214548950488704,1,0.4810126582278481,0.0,0
country_b15_g1.6_c100,2018/19,UEL,213,0.4131060780189856,0.6614895689169101,0.5555555555555556,0.2440873724349225,30,0.21087636932707354,0.11502347417840374,3
country_b15_g1.6_c100,2018/19,UECL,0,,,0.0,,0,0.0,0.0,0
country_b15_g1.6_c100,2019/20,UCL,79,0.4373201411254229,0.6737782640408461,0.4,0.2461144047428297,3,0.4198312236286919,0.0,0
country_b15_g1.6_c100,2019/20,UEL,213,0.3914361836477037,0.6477118260081559,0.4444444444444444,0.25332275342194005,25,0.23793427230046948,0.11136150234741785,2
country_b15_g1.6_c100,2019/20,UECL,0,,,0.0,,0,0.0,0.0,0
country_b15_g1.6_c100,2020/21,UCL,79,0.48178133640880305,0.6977498093058734,0.55,0.22384233295946163,1,0.025316455696202528,0.0,0
country_b15_g1.6_c100,2020/21,UEL,213,0.4533601271995485,0.6924572539600846,0.5370370370370371,0.23196455729683269,34,0.21741231703949185,0.09914388290527477,4
country_b15_g1.6_c100,2020/21,UECL,0,,,0.0,,0,0.0,0.0,0
country_b15_g1.6_c100,2021/22,UCL,80,0.4424672095274291,0.6658553546592489,0.4,0.2453125,0,0.0,0.0,0
country_b15_g1.6_c100,2021/22,UEL,58,0.3812826739419104,0.6428084526244036,0.4,0.26040428061831156,1,0.06896551724137931,0.0,0
country_b15_g1.6_c100,2021/22,UECL,181,0.3573363699959121,0.6402989283699944,0.4782608695652174,0.2545099355941515,31,0.24380680805560503,0.08643735519515239,3
country_b15_g1.6_c100,2022/23,UCL,78,0.36722274726863835,0.6382582806103461,0.55,0.25098619329388555,2,0.14102564102564102,0.0,0
country_b15_g1.6_c100,2022/23,UEL,57,0.3639950209837231,0.6343385880740233,0.4,0.2536164973838104,5,0.20877192982456144,0.08771929824561404,0
country_b15_g1.6_c100,2022/23,UECL,177,0.33851527582489244,0.630813737853275,0.4666666666666667,0.25845063679019437,19,0.27757954207552776,0.11983348201011002,3
country_b15_g1.6_c100,2023/24,UCL,78,0.4181435472979996,0.6626750184229919,0.45,0.23750821827744906,2,0.1346153846153846,0.09615384615384617,0
country_b15_g1.6_c100,2023/24,UEL,57,0.6615387672733737,0.7496542185338866,0.5333333333333333,0.18436441982148355,3,0.37426900584795325,0.09941520467836258,0
country_b15_g1.6_c100,2023/24,UECL,178,0.3263666919748752,0.6252567488262911,0.4666666666666667,0.26909481126120444,23,0.30129457743038596,0.11272594040058623,4
country_b15_g1.6_c100,2024/25,UCL,81,0.4727133995530656,0.675888665325285,0.42857142857142855,0.22999542752629173,6,0.11213991769547327,0.07201646090534979,0
country_b15_g1.6_c100,2024/25,UEL,76,0.4789728875935082,0.6855345911949685,0.5263157894736842,0.2397853185595568,9,0.28581871345029236,0.11549707602339182,1
country_b15_g1.6_c100,2024/25,UECL,164,0.364540586578796,0.6436281337047354,0.5365853658536586,0.24940511600237955,31,0.2551140833988985,0.114771833202203,5
country_b15_g1.6_c100,2025/26,UCL,82,0.437989835023964,0.6701639344262295,0.38095238095238093,0.2424152290303391,1,0.0060975609756097615,0.0,0
country_b15_g1.6_c100,2025/26,UEL,77,0.4247351154265554,0.6628449280994948,0.55,0.2433799966267499,6,0.2316017316017316,0.12987012987012989,0
country_b15_g1.6_c100,2025/26,UECL,164,0.3401105323590721,0.6286569717707442,0.3902439024390244,0.2638310529446758,23,0.22958642629904555,0.09689819724284199,3
country_b15_g1.6_c140,2018/19,UCL,79,0.5448265366578258,0.7131410256410257,0.45,0.21470918122095817,1,0.4936708860759494,0.0,0
country_b15_g1.6_c140,2018/19,UEL,213,0.41571615472358053,0.6618996360654057,0.5555555555555556,0.24505719764596973,30,0.22214397496087637,0.1304381846635368,3
country_b15_g1.6_c140,2018/19,UECL,0,,,0.0,,0,0.0,0.0,0
country_b15_g1.6_c140,2019/20,UCL,79,0.4278560442931324,0.6712253829321663,0.4,0.2509213267104631,3,0.39451476793248946,0.0,0
country_b15_g1.6_c140,2019/20,UEL,213,0.38645735375302925,0.6460001006897246,0.42592592592592593,0.25435870307919506,25,0.24676056338028168,0.13164319248826292,3
country_b15_g1.6_c140,2019/20,UECL,0,,,0.0,,0,0.0,0.0,0
country_b15_g1.6_c140,2020/21,UCL,79,0.47700962473819924,0.6966056445461479,0.55,0.22576510174651496,1,0.01265822784810125,0.0,0
country_b15_g1.6_c140,2020/21,UEL,213,0.4427135160868563,0.6876536855950134,0.5370370370370371,0.23687980779827636,34,0.2320491576912455,0.12130626898646782,5
country_b15_g1.6_c140,2020/21,UECL,0,,,0.0,,0,0.0,0.0,0
country_b15_g1.6_c140,2021/22,UCL,80,0.4435424496285586,0.6655076495132128,0.4,0.246875,0,0.0,0.0,0
country_b15_g1.6_c140,2021/22,UEL,58,0.4144173602074639,0.6523517382413088,0.4,0.25475624256837104,1,0.0,0.0,0
