fold,candidate,ranking_score,pairwise_accuracy,top_quartile_precision,rank_percentile_mae,zero_exposure_rank_mae,zero_exposure_extreme_overrank_count,log_loss,pilot_guardrails_pass,pilot_guardrail_violations,pilot_como_rating,pilot_como_rank,pilot_top_team,historical_zero_guardrail_pass,eligible
6,country_b15_g2.0_c180,0.4319357380392777,0.6676696595693228,0.4130981978390797,0.2412780223509318,0.19802261329390278,33,0.6230829608168046,True,,798.3157894736842,8,Arsenal,True,True
6,country_b30_g1.4_c220,0.4316905256441959,0.6674548794329153,0.40591110379313655,0.2413531318045034,0.19241897945904926,35,0.6248056382942181,True,,795.2291161979628,8,Arsenal,True,True
6,country_b20_g1.6_c180,0.4316701098861025,0.6674293790198536,0.40707254397896697,0.24130752422095414,0.1906369372968269,34,0.6243850144862902,True,,798.3157894736842,8,Arsenal,True,True
6,country_b20_g1.4_c180,0.4314800892766708,0.6672385824402631,0.40696930485133764,0.2415536539639448,0.1933447845032532,36,0.6246452343183382,True,,798.3157894736842,8,Arsenal,True,True
6,country_b15_g1.6_c180,0.43143600159782913,0.667327757052036,0.4105107672028686,0.2417256345557851,0.19670869347935244,37,0.6235577086344227,True,,798.3157894736842,8,Arsenal,True,True
6,country_b30_g1.6_c220,0.4313949396941867,0.6673104231875508,0.4081307450371681,0.24141163298714094,0.19042481798227223,33,0.6249201163093845,True,,789.6183683291989,8,Arsenal,True,True
6,country_b15_g1.4_c180,0.43123299545567584,0.6676041486007847,0.40712968577300673,0.24183294651633563,0.1971778055134234,39,0.6240992490804542,True,,798.3157894736842,8,Arsenal,True,True
6,country_b20_g2.0_c180,0.4311272650926616,0.6669440320548998,0.4081077406663376,0.2413368063739295,0.19717658578124464,28,0.6244336947705633,True,,798.3157894736842,8,Arsenal,True,True
6,country_b25_g1.6_c180,0.4307188290118822,0.6669099411931326,0.40828410750937105,0.24141586322076078,0.18852991354047352,30,0.6259344191057191,True,,774.6543291320988,8,Arsenal,True,True
6,country_b35_g2.0_c260,0.4306587349137764,0.6670454061076584,0.41020113841190925,0.24116549629956952,0.19794358481523552,27,0.6250546279944932,True,,789.0779853129783,8,Arsenal,True,True
6,country_b35_g1.6_c220,0.4305754805082156,0.6668346978472948,0.40828410750937105,0.24141774814963593,0.18792511425088204,30,0.6259904663654074,True,,773.6455780345485,8,Arsenal,True,True
6,country_b35_g1.4_c220,0.43055294667458655,0.6671297232141958,0.405029269577969,0.24144167722474816,0.18833044309461555,33,0.6256738553395719,True,,780.8688501454212,8,Arsenal,True,True
6,country_b25_g1.4_c180,0.43050633582468006,0.6671042918677321,0.40619070976379945,0.24150110715890788,0.18825192250440595,33,0.6259061481215886,True,,777.4854819521752,8,Arsenal,True,True
6,country_b30_g2.0_c220,0.4303993971422087,0.666676859175334,0.41125933947011034,0.24127537616150033,0.19586803572711592,25,0.6257807924213001,True,,778.7749602188269,8,Arsenal,True,True
6,country_b30_g1.2_c220,0.43001903923260876,0.666944904619955,0.40568162116704737,0.24220294610310386,0.1989906062413253,39,0.6250511387329356,True,,800.969791942267,8,Arsenal,True,True
6,country_b30_g1.2_c180,0.4299451107196124,0.6666828830472274,0.4018546664033658,0.24150818469436905,0.18792241795346895,33,0.6270559220621169,True,,766.1034480925848,8,Arsenal,True,True
6,country_b20_g1.2_c180,0.4299409399548357,0.6668274415496939,0.40568162116704737,0.2421827439606747,0.1977552473584924,39,0.6252091232756509,True,,798.3157894736842,8,Arsenal,True,True
6,country_b20_g1.6_c140,0.4298542225642344,0.6665815135090136,0.4070265352373061,0.2411893168343865,0.18938724297294474,29,0.6271528715359919,True,,758.3157894736842,8,Arsenal,True,True
6,country_b30_g1.4_c180,0.4297765510981492,0.6667366137855316,0.40495614186256484,0.2415023889807448,0.1868284433427283,31,0.627038412465768,True,,761.1518972154618,8,Arsenal,True,True
6,country_b20_g1.2_c140,0.42977474645298797,0.6666669682334209,0.4030161065891963,0.2415392421822271,0.18616753209989223,32,0.627616369684408,True,,758.3157894736842,8,Arsenal,True,True
6,country_b25_g2.0_c180,0.4297641762387987,0.6665859766934346,0.41128234384094076,0.24110979354827256,0.19690665239674437,24,0.6265111906506837,True,,769.0960718456752,8,Arsenal,True,True
6,country_b25_g1.2_c180,0.4296462464127852,0.666469016421456,0.402633261490904,0.24200075398858742,0.19013558980126447,35,0.6261679271615772,True,,780.3518940707988,8,Arsenal,True,True
