fold,candidate,ranking_score,pairwise_accuracy,top_quartile_precision,rank_percentile_mae,zero_exposure_rank_mae,zero_exposure_extreme_overrank_count,log_loss,pilot_guardrails_pass,pilot_guardrail_violations,pilot_como_rating,pilot_como_rank,pilot_top_team,historical_zero_guardrail_pass,eligible
2,country_b35_g1.4_c100,0.45877120729555015,0.6828767103265911,0.3098765432098765,0.23356899248237128,0.1732598260938918,7,0.6287260197013734,True,,684.559166609833,10,Arsenal,True,True
2,country_b30_g1.4_c100,0.45863044955277227,0.6827245260543545,0.3139917695473251,0.23377103940133948,0.17303382506043496,7,0.6278992118043513,True,,692.9974592504597,10,Arsenal,True,True
2,country_b30_g1.6_c100,0.4584194151026109,0.6827957028499299,0.3098765432098765,0.23344268394772547,0.17709153239949335,6,0.6280951400101809,True,,689.7005055397015,10,Arsenal,True,True
2,country_b25_g2.0_c100,0.4583191015662216,0.6828852634463836,0.3160493827160494,0.23287921935203937,0.1754584660274046,5,0.6272543370138709,True,,698.4095198398401,10,Arsenal,True,True
2,country_b35_g1.6_c100,0.4582935819328371,0.6826813658938983,0.3098765432098765,0.233164898644435,0.17712319382960753,6,0.6290513051368735,True,,680.31467116167,10,Arsenal,True,True
2,country_b35_g2.0_c140,0.4579802886531938,0.6827426089511541,0.3181069958847737,0.2330181120036846,0.17583303004184708,5,0.6268843570551422,True,,701.4310882080313,10,Arsenal,True,True
2,country_b25_g1.6_c100,0.4576452864498262,0.6824803745434432,0.3181069958847737,0.23397451961114882,0.17683550647995044,7,0.626880168634628,True,,702.1961467212637,10,Arsenal,True,True
2,country_b30_g2.0_c140,0.45762202978893635,0.6823432094558415,0.3201646090534979,0.23331030497018634,0.17638474994733666,5,0.6255896758038338,True,,715.1441651941168,10,Arsenal,True,True
2,country_b30_g2.0_c100,0.45747301425980097,0.6823290146875092,0.31193415637860084,0.23263986331328598,0.17564150778012255,4,0.6287834216649894,True,,683.3287676817619,10,Arsenal,True,True
2,country_b20_g2.0_c100,0.45732619715513173,0.6821650195950273,0.3201646090534979,0.2335092516251461,0.1761480647672657,6,0.6252552539611336,True,,718.3157894736842,10,Arsenal,True,True
2,country_b35_g1.2_c100,0.4571012233614434,0.6822136128973254,0.31193415637860084,0.23448527736421007,0.17140324198854084,7,0.6285624779165472,True,,688.9391306225862,10,Arsenal,True,True
2,country_b30_g1.2_c100,0.45703282245535387,0.6824281426017947,0.3139917695473251,0.23469665156312458,0.17305212483361046,7,0.6278752636423928,True,,696.3707603932204,10,Arsenal,True,True
2,country_b35_g2.0_c100,0.45684501323914245,0.6819895370789707,0.3098765432098765,0.23253035930439978,0.17582275503124,4,0.6299672649862288,True,,672.2154558397157,10,Arsenal,True,True
2,country_b20_g1.4_c100,0.45639869214894485,0.6821249382195823,0.3201646090534979,0.23516660967702152,0.1721828506499501,8,0.6255368567311755,True,,718.3157894736842,10,Arsenal,True,True
2,country_b25_g2.0_c140,0.4563605890289005,0.6820119326754096,0.3201646090534979,0.2340311866922867,0.17712487698406687,7,0.623953809617215,True,,733.7527958427576,8,Arsenal,True,True
2,country_b25_g1.2_c100,0.4561889911227386,0.6819993553980882,0.3181069958847737,0.23501484625020866,0.17238516840542994,8,0.627016928899426,True,,706.0776785474777,10,Arsenal,True,True
2,country_b35_g1.6_c140,0.4561590447023036,0.6816985210396854,0.3201646090534979,0.2344964546782894,0.17776772287198458,7,0.6259577977037146,True,,711.4249734526295,10,Arsenal,True,True
2,country_b15_g2.0_c100,0.4559824719950792,0.6821384637946047,0.3242798353909465,0.23454548794056929,0.17869959486472164,8,0.6240453022070037,True,,718.3157894736842,10,Arsenal,True,True
2,country_b35_g2.0_c180,0.45596148137098585,0.6817169353461866,0.3201646090534979,0.23413066001976657,0.1772883268188782,7,0.6241718077418409,True,,730.646720576347,10,Arsenal,True,True
2,country_b35_g1.0_c100,0.4559148102780928,0.6816904569708102,0.31193415637860084,0.23494460499244316,0.17467757557913782,8,0.628652586477878,True,,693.4588868544644,10,Arsenal,True,True
2,country_b30_g1.0_c100,0.4557323901198406,0.6816351839448208,0.3160493827160494,0.23516332635204737,0.1780088904218542,10,0.6281140763548302,True,,699.8221769425703,10,Arsenal,True,True
