candidate,dev_log_loss,dev_brier,dev_accuracy,dev_spearman,season_log_loss_std,validation_log_loss
percentile_f0.05_s0.50_d1.0,0.6182616782107851,0.16091188553618962,0.6993133279595072,0.41821627806746264,0.009373515778683407,0.6202797253282202
percentile_f0.20_s0.60_d1.3,0.6182687009686529,0.1608711130564355,0.6996934678612478,0.420407413265826,0.009383756191697288,0.6214815994813492
percentile_f0.10_s0.50_d1.0,0.618270991520027,0.16090495641556696,0.7008213004184606,0.41878442956080575,0.009344713808474151,0.6205386518074814
percentile_f0.05_s1.00_d1.3,0.6182841862829787,0.16085178685541754,0.6991104520780484,0.42321806109078836,0.009453284451028688,0.6226349334261494
percentile_f0.05_s0.80_d1.0,0.6182975872715439,0.16087558886466913,0.7008078384657852,0.4209444957038162,0.009391996103315568,0.6217540216142962
percentile_f0.10_s0.70_d1.0,0.6183080116387751,0.16088494739942527,0.6996890794766748,0.42048803349673397,0.009375066196949219,0.6215607706008538
percentile_f0.25_s0.50_d1.3,0.618322622449972,0.16089728579615428,0.7008212014854751,0.4202173480261439,0.009364593686990509,0.6213495259044912
percentile_f0.15_s0.50_d1.0,0.6183232296890631,0.16091577101908378,0.7016130903778367,0.4193188965202393,0.009325172809194631,0.6208596306020057
percentile_f0.15_s0.60_d1.0,0.6183336170409526,0.16090076607971593,0.7008212014854751,0.4203633984279753,0.009360607399715282,0.6213851464334317
percentile_f0.05_s0.50_d0.7,0.6183438389497822,0.16093917981667313,0.7004276985640445,0.4187188561231948,0.009342509427184002,0.6204759846721044
percentile_f0.15_s0.80_d1.3,0.6183567651744449,0.16088952034592172,0.7016795253365474,0.4220262884683194,0.009432863288797753,0.62224758393953
percentile_f0.10_s0.90_d1.3,0.6183587322228454,0.16088716329597252,0.6991104520780484,0.42230457217265754,0.009459562498641568,0.62245775532631
percentile_f0.20_s0.70_d1.3,0.6183679159524251,0.16089746074501188,0.7020021059817088,0.42167921167858563,0.009408126167094468,0.6220579339514944
percentile_f0.20_s0.50_d1.0,0.6183687730610186,0.16092157396638543,0.7016974746067813,0.41989662506193237,0.009337842962079004,0.6212155841109271
percentile_f0.05_s0.60_d0.7,0.6183704805454731,0.16093168870520347,0.7016130903778367,0.41948131256569826,0.009316965018818311,0.620970433861303
percentile_f0.10_s0.50_d0.7,0.6183817534905747,0.16094372351200253,0.7023426358971039,0.41922961973092876,0.009317751816762114,0.6207691839609084
percentile_f0.25_s0.60_d1.3,0.6183923028383828,0.16091110209083112,0.7008078384657852,0.4211309261729604,0.009384877412838834,0.621888944345101
