candidate,dev_log_loss,dev_brier,dev_accuracy,dev_spearman,season_log_loss_std,validation_log_loss
exposure_cap_0.75,0.6312672744713081,0.16674890025380296,0.6689492532896468,0.4165952396611887,0.009083982063463584,0.6330808881119644
exposure_cap_0.80,0.631366850111825,0.1668065707876898,0.6699925037519439,0.41702965777350454,0.009400184997214395,0.6333373686173007
exposure_cap_0.85,0.6316135129739308,0.1669295035079512,0.6684044365156332,0.4173507282211234,0.009716060878462078,0.6338508225769995
exposure_cap_0.90,0.6319913116193234,0.16710709522537504,0.6657598547303211,0.41724444433868685,0.010013979844980238,0.6344831242969106
exposure_cap_0.95,0.6325305832661657,0.1673519449767457,0.6672100700667242,0.41688314600858484,0.010273972137957622,0.6352211015836811
exposure_cap_1.00,0.6330360785709375,0.1675786697341891,0.6671299752893669,0.4165507628134403,0.010356479867896458,0.6358679105827486
