candidate_key,axis,value,brier_1x2,log_loss_1x2,seed_spearman,seed_pairwise_accuracy,delta_brier_1x2,delta_log_loss_1x2,delta_seed_spearman,delta_seed_pairwise_accuracy
PRODUCTION,BASELINE,0.0,0.5654886632851426,0.954547466535786,0.46729900587284634,0.6617836677931181,0.0,0.0,0.0,0.0
relative_g0.8,RELATIVE_BENCHMARK,0.8,0.5651481245371304,0.9540639471121076,0.466692323846673,0.6614989675586422,-0.00034053874801220907,-0.0004835194236784135,-0.0006066820261733663,-0.00028470023447590975
relative_g1,RELATIVE_BENCHMARK,1.0,0.5638532217764377,0.9522365134827161,0.4725720783656819,0.6636904000239541,-0.0016354415087048713,-0.002310953053069942,0.00527307249283554,0.001906732230835928
relative_g1.2,RELATIVE_BENCHMARK,1.2,0.563156882791987,0.9512421697838562,0.47515984015477747,0.6644730692188409,-0.002331780493155633,-0.0033052967519298093,0.007860834281931128,0.002689401425722715
relative_g1.4,RELATIVE_BENCHMARK,1.4,0.5628507023102544,0.9507970816897255,0.47640530707742407,0.6649454292496397,-0.0026379609748882205,-0.003750384846060495,0.009106301204577727,0.0031617614565215835
relative_g1.6,RELATIVE_BENCHMARK,1.6,0.562804878230597,0.9507220894734432,0.4769321476041133,0.6652461086033433,-0.0026837850545455844,-0.0038253770623428718,0.009633141731266948,0.003462440810225176
relative_g2,RELATIVE_BENCHMARK,2.0,0.5631811990983266,0.9512452775997408,0.4750174887463331,0.6647356461764095,-0.002307464186815933,-0.0033021889360452805,0.007718482873486754,0.0029519783832913093
