fold,test_season,model,candidate_key,alpha,tau,base_bonus,complexity,matches,brier_1x2,log_loss_1x2,accuracy_1x2,ranking_score,pairwise_accuracy,minimum_start_end_rank_correlation,maximum_abs_rating_change,maximum_abs_match_delta,maximum_total_elo_error
5,2024/25,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.05_t200_b0,0.05,200.0,0.0,1,957,0.5762419435008114,0.9711254207471568,0.54858934169279,0.2461211037389275,0.5875225910435039,0.9360606572418483,379.39706411815814,91.06310785323356,1.1641532182693481e-10
6,2025/26,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.05_t200_b0,0.05,200.0,0.0,1,961,0.5903984487140891,0.9908430567848557,0.5296566077003122,,,0.9405232189238907,366.7949206409228,91.21935476409874,9.094947017729282e-13
1,2020/21,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.05_t250_b0,0.05,250.0,0.0,1,540,0.5453687924361695,0.9291921681655047,0.575925925925926,0.2899299727157817,0.599545045300601,0.9683490216511407,456.08986844647984,90.2050364355798,5.820766091346741e-11
2,2021/22,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.05_t250_b0,0.05,250.0,0.0,1,816,0.5819677464418406,0.979152753314277,0.5392156862745098,0.26250453823391307,0.5933640592405791,0.9409934752703915,427.0221461598419,92.11924767593345,9.094947017729282e-13
3,2022/23,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.05_t250_b0,0.05,250.0,0.0,1,804,0.5984816569567638,1.0025595531025473,0.4975124378109453,0.35663543923299856,0.6117692750483927,0.9405421917631479,447.0851345642752,88.14475859824735,9.094947017729282e-13
4,2023/24,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.05_t250_b0,0.05,250.0,0.0,1,806,0.57127652262269,0.9636071083036375,0.543424317617866,0.3280915376259764,0.6165651671230846,0.9371840529725656,302.2260904893242,92.74433375640203,9.094947017729282e-13
5,2024/25,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.05_t250_b0,0.05,250.0,0.0,1,957,0.5762330573667896,0.9711133706540349,0.54858934169279,0.24578614055893086,0.5874712707061198,0.9359985757781866,379.2209388738088,91.06730912533783,1.1641532182693481e-10
6,2025/26,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.05_t250_b0,0.05,250.0,0.0,1,961,0.5903889963320178,0.9908296068180922,0.5296566077003122,,,0.9405460429914135,367.58654310185057,91.21791550704378,5.820766091346741e-11
1,2020/21,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.05_t300_b0,0.05,300.0,0.0,1,540,0.545358071862437,0.9291779184272053,0.575925925925926,0.28991690085308247,0.5995446337345127,0.9683472187416051,456.42959955019523,90.28385789269093,9.094947017729282e-13
2,2021/22,GOAL_DIFFERENCE_ONLY,goal_difference_only_a0.05_t300_b0,0.05,300.0,0.0,1,816,0.5819570587228394,0.9791362762541244,0.5392156862745098,0.2620805557938314,0.5933147798509796,0.9410060956371393,427.23513185356,92.12124256973283,9.094947017729282e-13
