metric,method,matches,clusters,mean_difference,ci_95_lower,ci_95_upper,reliable_improvement,reliable_harm
brier_1x2,tie_or_match,4884,3502,5.879758654821532e-05,-0.000671924093222668,0.0007532911647109401,False,False
brier_1x2,team_season,4884,1413,5.879758654821532e-05,-0.00045514173066197607,0.000571400904436186,False,False
brier_1x2,calendar_month,4884,65,5.879758654821532e-05,-0.000798015858632075,0.0008762092678052078,False,False
brier_1x2,conservative_envelope,4884,,5.879758654821532e-05,-0.000798015858632075,0.0008762092678052078,False,False
log_loss_1x2,tie_or_match,4884,3502,8.221128177033663e-05,-0.0010688523369181376,0.0011749057639897037,False,False
log_loss_1x2,team_season,4884,1413,8.221128177033663e-05,-0.0007208340924823013,0.0008835205389039747,False,False
log_loss_1x2,calendar_month,4884,65,8.221128177033663e-05,-0.0012537576371633211,0.0013363302662911993,False,False
log_loss_1x2,conservative_envelope,4884,,8.221128177033663e-05,-0.0012537576371633211,0.0013363302662911993,False,False
