candidate_key,family,weight,cap,favorite_damping,matches,brier_1x2,log_loss_1x2,max_abs_match_delta,max_pair_sum_error,max_abs_rating_change,start_end_rank_correlation,max_reserve,reserve_added,trophy_added,ranking_score,pairwise_accuracy
margin_favorite_damped_log_w0.5_c1.5_d0.5,FAVORITE_DAMPED_LOG,0.5,1.5,0.5,6340,0.5751141337586753,0.969159278887945,134.78796551879168,9.094947017729282e-13,530.2648210919758,0.9266906897625555,0.0,0.0,0.0,0.30984410260009315,0.6066776080077837
margin_favorite_damped_log_w0.5_c1.5_d1,FAVORITE_DAMPED_LOG,0.5,1.5,1.0,6340,0.5750373471622212,0.9690512836592586,134.78796551879168,9.094947017729282e-13,529.3506585181176,0.9272259171851533,0.0,0.0,0.0,0.30932057948043995,0.6065846261187757
margin_favorite_damped_log_w0.5_c1.5_d2,FAVORITE_DAMPED_LOG,0.5,1.5,2.0,6340,0.5749405785177433,0.968921512294157,134.78796551879168,9.094947017729282e-13,526.3758686574868,0.9276248818854506,0.0,0.0,0.0,0.3089020789312021,0.6064782603879154
margin_favorite_damped_log_w0.5_c1.75_d0.5,FAVORITE_DAMPED_LOG,0.5,1.75,0.5,6340,0.5749307948710615,0.9689164867391034,157.25262643859028,9.094947017729282e-13,534.4119423863544,0.9248695604541074,0.0,0.0,0.0,0.30974087214728574,0.606825522870033
margin_favorite_damped_log_w0.5_c1.75_d1,FAVORITE_DAMPED_LOG,0.5,1.75,1.0,6340,0.5748541431310057,0.9688135038511061,157.25262643859028,9.094947017729282e-13,531.8018459655405,0.925375341790411,0.0,0.0,0.0,0.30909847956697284,0.6066252287411422
margin_favorite_damped_log_w0.5_c1.75_d2,FAVORITE_DAMPED_LOG,0.5,1.75,2.0,6340,0.5747804960519867,0.968718097303524,157.25262643859028,9.094947017729282e-13,528.221268351346,0.9260582378906909,0.0,0.0,0.0,0.3090999940465768,0.6064783507472764
margin_favorite_damped_log_w0.5_c2_d0.5,FAVORITE_DAMPED_LOG,0.5,2.0,0.5,6340,0.5749055676516067,0.9688840047714662,170.36118153128763,9.094947017729282e-13,534.4127775698278,0.9247015753171403,0.0,0.0,0.0,0.3098429792300729,0.6068453765188999
margin_favorite_damped_log_w0.5_c2_d1,FAVORITE_DAMPED_LOG,0.5,2.0,1.0,6340,0.5748377589101815,0.9687922195546586,170.36118153128763,9.094947017729282e-13,531.8023382774929,0.9253525177228884,0.0,0.0,0.0,0.30913555463342124,0.6066520109024274
margin_favorite_damped_log_w0.5_c2_d2,FAVORITE_DAMPED_LOG,0.5,2.0,2.0,6340,0.5747682635951694,0.9687022843609556,170.36118153128763,9.094947017729282e-13,528.2215268640564,0.9258984694180318,0.0,0.0,0.0,0.30915083380921093,0.6064983372403187
margin_favorite_damped_log_w0.75_c1.25_d0.5,FAVORITE_DAMPED_LOG,0.75,1.25,0.5,6340,0.5753407443590561,0.9694748419659199,118.5131024503544,9.094947017729282e-13,505.7174422569717,0.9307956889547613,0.0,0.0,0.0,0.3086485800880778,0.6063977936216077
margin_favorite_damped_log_w0.75_c1.25_d1,FAVORITE_DAMPED_LOG,0.75,1.25,1.0,6340,0.5753407443590561,0.9694748419659199,118.5131024503544,9.094947017729282e-13,505.7174422569717,0.9307956889547613,0.0,0.0,0.0,0.3086485800880778,0.6063977936216077
margin_favorite_damped_log_w0.75_c1.25_d2,FAVORITE_DAMPED_LOG,0.75,1.25,2.0,6340,0.5753273493189903,0.9694540328972054,118.5131024503544,9.094947017729282e-13,505.6836386690459,0.9309343017497526,0.0,0.0,0.0,0.30872467448698804,0.6064045524273952
margin_favorite_damped_log_w0.75_c1.5_d0.5,FAVORITE_DAMPED_LOG,0.75,1.5,0.5,6340,0.5753088773926263,0.969420651870138,142.21572294042528,9.094947017729282e-13,534.8405060574671,0.9236589719127023,0.0,0.0,0.0,0.31019807603402666,0.6067102630993362
margin_favorite_damped_log_w0.75_c1.5_d1,FAVORITE_DAMPED_LOG,0.75,1.5,1.0,6340,0.5752310793316189,0.969309296309864,142.21572294042528,9.094947017729282e-13,535.0193660052626,0.9239292088721716,0.0,0.0,0.0,0.3099147603695205,0.6065636661916773
margin_favorite_damped_log_w0.75_c1.5_d2,FAVORITE_DAMPED_LOG,0.75,1.5,2.0,6340,0.5751106286011192,0.9691398202977117,142.21572294042528,9.094947017729282e-13,534.5805061705262,0.9242587884071995,0.0,0.0,0.0,0.3092902390111082,0.6064972882843648
margin_favorite_damped_log_w0.75_c1.75_d0.5,FAVORITE_DAMPED_LOG,0.75,1.75,0.5,6340,0.575228135481752,0.969339875976722,158.68791037586223,9.094947017729282e-13,556.2905600015126,0.9197743156203353,0.0,0.0,0.0,0.31008184531179317,0.6067372077047162
margin_favorite_damped_log_w0.75_c1.75_d1,FAVORITE_DAMPED_LOG,0.75,1.75,1.0,6340,0.57508955449662,0.9691418690227461,158.40701779311436,9.094947017729282e-13,554.7614774051322,0.9199961655566561,0.0,0.0,0.0,0.30989928941310785,0.6066035369254797
margin_favorite_damped_log_w0.75_c1.75_d2,FAVORITE_DAMPED_LOG,0.75,1.75,2.0,6340,0.5749077357947134,0.9688916885689042,157.87097321526164,9.094947017729282e-13,549.7453933267154,0.9208388301295949,0.0,0.0,0.0,0.30984290355166055,0.6064568412341741
margin_favorite_damped_log_w0.75_c2_d0.5,FAVORITE_DAMPED_LOG,0.75,2.0,0.5,6340,0.5750967651070916,0.9691798226672919,179.7172873583889,9.094947017729282e-13,561.168289033028,0.9173622681645341,0.0,0.0,0.0,0.31038817754319925,0.6068915464205468
margin_favorite_damped_log_w0.75_c2_d1,FAVORITE_DAMPED_LOG,0.75,2.0,1.0,6340,0.5749400701232755,0.9689622806505419,179.7172873583889,9.094947017729282e-13,557.2941628941187,0.9183829604641501,0.0,0.0,0.0,0.310321689321439,0.6066906541587397
margin_favorite_damped_log_w0.75_c2_d2,FAVORITE_DAMPED_LOG,0.75,2.0,2.0,6340,0.5747755241815458,0.9687386301197862,179.7172873583889,9.094947017729282e-13,551.6048388575855,0.9196684119470299,0.0,0.0,0.0,0.30953848788969685,0.6064767990212044
margin_favorite_damped_log_w1_c1.25_d0.5,FAVORITE_DAMPED_LOG,1.0,1.25,0.5,6340,0.5753407443590561,0.9694748419659199,118.5131024503544,9.094947017729282e-13,505.7174422569717,0.9307956889547613,0.0,0.0,0.0,0.3086485800880778,0.6063977936216077
margin_favorite_damped_log_w1_c1.25_d1,FAVORITE_DAMPED_LOG,1.0,1.25,1.0,6340,0.5753407443590561,0.9694748419659199,118.5131024503544,9.094947017729282e-13,505.7174422569717,0.9307956889547613,0.0,0.0,0.0,0.3086485800880778,0.6063977936216077
margin_favorite_damped_log_w1_c1.25_d2,FAVORITE_DAMPED_LOG,1.0,1.25,2.0,6340,0.5753407480863068,0.9694748459141767,118.5131024503544,9.094947017729282e-13,505.7174422569717,0.9307956889547613,0.0,0.0,0.0,0.3086485800880778,0.6063977936216077
margin_favorite_damped_log_w1_c1.5_d0.5,FAVORITE_DAMPED_LOG,1.0,1.5,0.5,6340,0.5753978164055276,0.9695497208272783,142.21572294042528,9.094947017729282e-13,535.1549950051874,0.9233093071982543,0.0,0.0,0.0,0.30987760712070445,0.6065899887863867
margin_favorite_damped_log_w1_c1.5_d1,FAVORITE_DAMPED_LOG,1.0,1.5,1.0,6340,0.5753546205177262,0.9694842013105335,142.21572294042528,9.094947017729282e-13,534.6937008871487,0.9235576330529015,0.0,0.0,0.0,0.30992712946888007,0.6066035006559155
margin_favorite_damped_log_w1_c1.5_d2,FAVORITE_DAMPED_LOG,1.0,1.5,2.0,6340,0.5752550538621887,0.9693394890807973,142.21572294042528,9.094947017729282e-13,533.4822841371947,0.9238643885204069,0.0,0.0,0.0,0.30981417556871155,0.6065771440397021
margin_favorite_damped_log_w1_c1.75_d0.5,FAVORITE_DAMPED_LOG,1.0,1.75,0.5,6340,0.5755275522671018,0.9697543725954756,160.5281002185836,9.094947017729282e-13,561.6652402478851,0.9166948924301697,0.0,0.0,0.0,0.30964390076082293,0.6063633872558513
margin_favorite_damped_log_w1_c1.75_d1,FAVORITE_DAMPED_LOG,1.0,1.75,1.0,6340,0.5753979952276084,0.9695682729152109,160.5281002185836,9.094947017729282e-13,561.3306700556429,0.9169678682777416,0.0,0.0,0.0,0.3094696380670592,0.6064899147970143
margin_favorite_damped_log_w1_c1.75_d2,FAVORITE_DAMPED_LOG,1.0,1.75,2.0,6340,0.5751902238949997,0.9692717605231886,160.5281002185836,9.094947017729282e-13,560.2345746880715,0.9177082810281786,0.0,0.0,0.0,0.30946462852451806,0.6066371802568316
margin_favorite_damped_log_w1_c2_d0.5,FAVORITE_DAMPED_LOG,1.0,2.0,0.5,6340,0.5755854160934146,0.969889128426011,183.15869306182063,9.094947017729282e-13,581.5215460776408,0.9120123067372081,0.0,0.0,0.0,0.3098159666219935,0.6064630378526751
margin_favorite_damped_log_w1_c2_d1,FAVORITE_DAMPED_LOG,1.0,2.0,1.0,6340,0.5753714653777743,0.9695789939230317,182.75553820866506,9.094947017729282e-13,578.9959637237123,0.9122158974195108,0.0,0.0,0.0,0.31001878348224965,0.606636979451852
margin_favorite_damped_log_w1_c2_d2,FAVORITE_DAMPED_LOG,1.0,2.0,2.0,6340,0.5750871184942357,0.9691795391012905,181.9785792973935,9.094947017729282e-13,571.8621270919677,0.9139103561923978,0.0,0.0,0.0,0.3101174637231355,0.6067639034937907
margin_log_w0.125_c1.25,LOG,0.125,1.25,0.0,6340,0.5753778016408585,0.9695448652947526,109.98427814221773,9.094947017729282e-13,491.5266251207638,0.9346524963180978,0.0,0.0,0.0,0.30766933227562066,0.6061777256144979
margin_log_w0.125_c1.5,LOG,0.125,1.5,0.0,6340,0.5753774934847211,0.9695444663061462,109.98427814221773,9.094947017729282e-13,491.52665610301415,0.9346524963180978,0.0,0.0,0.0,0.30766933227562066,0.6061777256144979
margin_log_w0.125_c1.75,LOG,0.125,1.75,0.0,6340,0.5753774934847211,0.9695444663061462,109.98427814221773,9.094947017729282e-13,491.52665610301415,0.9346524963180978,0.0,0.0,0.0,0.30766933227562066,0.6061777256144979
margin_log_w0.125_c2,LOG,0.125,2.0,0.0,6340,0.5753774934847211,0.9695444663061462,109.98427814221773,9.094947017729282e-13,491.52665610301415,0.9346524963180978,0.0,0.0,0.0,0.30766933227562066,0.6061777256144979
margin_log_w0.25_c1.25,LOG,0.25,1.25,0.0,6340,0.5753015594989189,0.9694276234217879,112.32330459899305,9.094947017729282e-13,503.58543356413225,0.9322614256044994,0.0,0.0,0.0,0.3086104350465014,0.6062840527462025
margin_log_w0.25_c1.5,LOG,0.25,1.5,0.0,6340,0.5751601830705177,0.9692307492348861,130.10991260524102,9.094947017729282e-13,507.51415076454896,0.9310654219612308,0.0,0.0,0.0,0.30876480890858754,0.6063247883152338
margin_log_w0.25_c1.75,LOG,0.25,1.75,0.0,6340,0.575159585459975,0.9692299744077454,130.10991260524102,9.094947017729282e-13,507.51421186062134,0.9310654219612308,0.0,0.0,0.0,0.30876480890858754,0.6063247883152338
margin_log_w0.25_c2,LOG,0.25,2.0,0.0,6340,0.575159585459975,0.9692299744077454,130.10991260524102,9.094947017729282e-13,507.51421186062134,0.9310654219612308,0.0,0.0,0.0,0.30876480890858754,0.6063247883152338
margin_log_w0.5_c1.25,LOG,0.5,1.25,0.0,6340,0.5753407443590561,0.9694748419659199,118.5131024503544,9.094947017729282e-13,505.7174422569717,0.9307956889547613,0.0,0.0,0.0,0.3086485800880778,0.6063977936216077
margin_log_w0.5_c1.5,LOG,0.5,1.5,0.0,6340,0.5752031658645155,0.9692868692826339,134.78796551879168,9.094947017729282e-13,530.8595301565992,0.9260171545691499,0.0,0.0,0.0,0.30989886526271415,0.6067510850618569
margin_log_w0.5_c1.75,LOG,0.5,1.75,0.0,6340,0.5750664832560731,0.9691050173671556,157.25262643859028,9.094947017729282e-13,538.2192043316973,0.9236635367262069,0.0,0.0,0.0,0.30984416430702694,0.6068189381200546
margin_log_w0.5_c2,LOG,0.5,2.0,0.0,6340,0.5750289365732922,0.969056309561592,170.36118153128763,9.094947017729282e-13,538.1130764696379,0.92331478497446,0.0,0.0,0.0,0.3100077884133163,0.6068521680187607
margin_log_w0.75_c1.25,LOG,0.75,1.25,0.0,6340,0.5753407443590561,0.9694748419659199,118.5131024503544,9.094947017729282e-13,505.7174422569717,0.9307956889547613,0.0,0.0,0.0,0.3086485800880778,0.6063977936216077
margin_log_w0.75_c1.5,LOG,0.75,1.5,0.0,6340,0.575398195623004,0.9695504345648889,142.21572294042528,9.094947017729282e-13,535.1535914451786,0.9233093071982543,0.0,0.0,0.0,0.30987760712070445,0.6065899887863867
margin_log_w0.75_c1.75,LOG,0.75,1.75,0.0,6340,0.5753839459253397,0.9695650725455638,158.8237217255872,9.094947017729282e-13,557.0777450631833,0.9194648212647273,0.0,0.0,0.0,0.309590177419563,0.6064900383390784
margin_log_w0.75_c2,LOG,0.75,2.0,0.0,6340,0.5753357752424615,0.9695218861908855,179.7172873583889,9.094947017729282e-13,566.479571929204,0.9163561832681325,0.0,0.0,0.0,0.31017765614652276,0.6067772101642268
margin_log_w1_c1.25,LOG,1.0,1.25,0.0,6340,0.5753407443590561,0.9694748419659199,118.5131024503544,9.094947017729282e-13,505.7174422569717,0.9307956889547613,0.0,0.0,0.0,0.3086485800880778,0.6063977936216077
margin_log_w1_c1.5,LOG,1.0,1.5,0.0,6340,0.575398195623004,0.9695504345648889,142.21572294042528,9.094947017729282e-13,535.1535914451786,0.9233093071982543,0.0,0.0,0.0,0.30987760712070445,0.6065899887863867
margin_log_w1_c1.75,LOG,1.0,1.75,0.0,6340,0.5757075187308885,0.97001519987833,160.5281002185836,9.094947017729282e-13,562.0026448151684,0.916021125956899,0.0,0.0,0.0,0.30935963048005555,0.6063898810991369
margin_log_w1_c2,LOG,1.0,2.0,0.0,6340,0.5758217654163756,0.9702340010734923,183.35154669769122,9.094947017729282e-13,582.4542153285972,0.9115859531558839,0.0,0.0,0.0,0.310472409644557,0.6066358901704427
margin_none,NONE,0.0,1.0,0.0,6340,0.57570389573165,0.9700199031593156,94.9584820589952,9.094947017729282e-13,475.01845433796007,0.937453785979035,0.0,0.0,0.0,0.30744242960987206,0.6061641980184665
margin_sqrt_w0.25_c1.25,SQRT,0.25,1.25,0.0,6340,0.5752979827064474,0.9694288512066425,112.32330459899305,9.094947017729282e-13,497.00894211512013,0.9338058343811244,0.0,0.0,0.0,0.308158777603511,0.6062976356521327
margin_sqrt_w0.25_c1.5,SQRT,0.25,1.5,0.0,6340,0.5752532373076633,0.9693681458360117,122.42093925754465,9.094947017729282e-13,497.0259216483055,0.9335941688968812,0.0,0.0,0.0,0.30824154317087155,0.6063446828027395
