elo_scale,home_advantage,k_factor,matches,brier,log_loss,mean_rating_change,rating_change_std,max_abs_rating_change,start_end_rank_correlation
835.5614973262034,148.54426619132505,103.98098633392752,6340,0.16365366165641396,0.6218224943700301,4.216029330026928e-15,107.88739302150175,475.01845433796007,0.937453785979035
928.4016636957815,148.54426619132505,103.98098633392752,6340,0.16366998988457393,0.6218009385878916,4.73942705057947e-15,107.57810483531833,473.362142497803,0.9377029143808434
835.5614973262034,148.54426619132505,89.12655971479502,6340,0.16369250564110985,0.6219405688398314,-6.652960119346908e-16,95.66837002627813,426.18675269176606,0.94902889093374
928.4016636957815,148.54426619132505,89.12655971479502,6340,0.16369661644744757,0.6218801565122897,3.184691511835949e-15,95.1115702775924,423.2808009553287,0.9492246346780181
835.5614973262034,148.54426619132505,118.83541295306003,6340,0.16377878403845098,0.6220833531851867,-3.0113475987534057e-15,119.37914740391165,519.7584996877356,0.9254366185970608
928.4016636957815,148.54426619132505,118.83541295306003,6340,0.16378252236372923,0.6220318879397483,1.4427228051593789e-15,119.36750717040357,519.5174998654879,0.9254113311277042
928.4016636957815,148.54426619132505,74.27213309566253,6340,0.16388031758229823,0.6223114298567803,-2.819176502554083e-15,81.87119707536175,368.59234295342094,0.9602614725175402
835.5614973262034,148.54426619132505,74.27213309566253,6340,0.16391758605076262,0.6224921190427318,1.778938804434196e-15,82.60974357904605,372.4702090810065,0.9598434986618717
835.5614973262034,111.40819964349377,103.98098633392752,6340,0.16396455075454439,0.6227057285809575,8.56691298163773e-16,107.92064835068808,475.08041388677293,0.9372758371206003
835.5614973262034,111.40819964349377,89.12655971479502,6340,0.16399566250598574,0.6228116388639401,1.7421444920689689e-15,95.75200694926045,426.5447518582853,0.9492714633249746
1021.2418300653596,148.54426619132505,103.98098633392752,6340,0.16399749109967593,0.622640489412652,-1.1489737550823235e-15,107.52431586431763,471.6324812594862,0.9372383742030352
1021.2418300653596,148.54426619132505,89.12655971479502,6340,0.1640172773455598,0.622700399174701,-2.3083202742832816e-15,94.82153495282486,420.49792976750246,0.9495271477373569
928.4016636957815,185.68033273915628,103.98098633392752,6340,0.16402813061140595,0.6223905011226859,-1.8823746815725526e-15,107.59243299612348,473.18894075043363,0.9376214325351393
928.4016636957815,185.68033273915628,89.12655971479502,6340,0.16405217828622773,0.6224606952609395,1.147716639283427e-15,95.07204705369055,422.8337275490194,0.9493070530966615
1021.2418300653596,185.68033273915628,103.98098633392752,6340,0.16405358019096133,0.6225175257282622,-1.16487032421486e-15,107.56490829306337,471.46926628802817,0.9371447169091223
1021.2418300653596,185.68033273915628,89.12655971479502,6340,0.16407594815687365,0.6225815178216045,-1.3850476095251349e-15,94.8172664538942,420.11968457926946,0.9494896848197918
742.7213309566251,111.40819964349377,103.98098633392752,6340,0.1640833897008924,0.6233143917386296,-1.8655541416944726e-16,108.62316885160206,476.5407580805886,0.9373369790977188
1021.2418300653596,148.54426619132505,118.83541295306003,6340,0.16409715901844804,0.6228395103638525,-8.796454257220231e-16,119.59293857997577,522.2070445394274,0.9259395582653736
835.5614973262034,111.40819964349377,118.83541295306003,6340,0.1641052226551054,0.6229865338654133,4.8774620057084e-15,119.35020864667638,519.4846573715686,0.9251041352036696
742.7213309566251,148.54426619132505,103.98098633392752,6340,0.1641280368232436,0.6233390257392971,2.364619859050554e-15,108.53349381082992,476.5084671510451,0.937397234635979
928.4016636957815,185.68033273915628,118.83541295306003,6340,0.16413625942075466,0.6226244261549884,-3.453571472411055e-16,119.44693017549946,519.6644435419012,0.9256389183519127
742.7213309566251,111.40819964349377,89.12655971479502,6340,0.16414039645539166,0.623510973146112,-3.0224297954728587e-15,96.72526616374552,429.5890017125207,0.94852314154661
1021.2418300653596,185.68033273915628,118.83541295306003,6340,0.1641457262865173,0.6227082123930008,-1.741903559553253e-15,119.68691404767412,525.0023922820135,0.9256379817789735
1021.2418300653596,148.54426619132505,74.27213309566253,6340,0.16417112552940458,0.6230521277019871,-4.734365035217369e-16,81.40054038664718,365.01594578876325,0.9603202142878887
742.7213309566251,148.54426619132505,89.12655971479502,6340,0.16418531992854637,0.62352567465049,6.635176073087081e-16,96.5725704481007,429.1676647311722,0.9485203318277924
835.5614973262034,111.40819964349377,74.27213309566253,6340,0.1642215984797724,0.6233599030491218,2.633422509841983e-15,82.7293771578992,373.0587544351404,0.9599165513511237
928.4016636957815,185.68033273915628,74.27213309566253,6340,0.16422564325684985,0.622876029862702,-9.716957386353544e-16,81.79135196153754,367.93984541187865,0.9603491169368276
1021.2418300653596,185.68033273915628,74.27213309566253,6340,0.16422695978627214,0.6229324973779099,3.140346312356684e-15,81.36160692535059,364.47900122694,0.9603923304042017
928.4016636957815,111.40819964349377,103.98098633392752,6340,0.16422769038952678,0.6232638228969984,4.771740918468854e-15,107.57588650709428,473.43656198240615,0.9377150898290523
742.7213309566251,111.40819964349377,118.83541295306003,6340,0.16423357221054155,0.6236033056265876,-1.980237571812924e-15,119.71896531600717,519.205216639388,0.9258833638890256
928.4016636957815,148.54426619132505,59.417706476530014,6340,0.1642409181590073,0.6231442609752575,1.2786819012864205e-15,67.7492442864637,308.55294041496245,0.9706226862101549
