candidate,dev_log_loss,dev_brier,dev_accuracy,dev_spearman,season_log_loss_std,validation_log_loss
country_b25_g0.8_c160,0.6390445078362588,0.1703335745968421,0.6601278607755837,0.36746064633262493,0.008845831041179636,0.640887757735472
country_b20_g1.0_c140,0.6390985599966665,0.1703638194069782,0.6592160848457517,0.36900375873389385,0.008971141045847836,0.6405365028510188
country_b35_g1.2_c160,0.639191463799082,0.170418251455509,0.6606796632018446,0.3714627637409566,0.009100401042520027,0.6403160679708252
country_b35_g1.0_c160,0.6393112208402206,0.17046402551122092,0.6593875495043009,0.3711883019316953,0.009023977386760081,0.6407074557821653
country_b20_g0.6_c180,0.6393778820943122,0.170482926583246,0.6591982189162999,0.35888360591418517,0.008571877368278752,0.6418786125458846
country_b25_g1.2_c140,0.6394286866386998,0.1705251678904492,0.6609222480026342,0.37001093738133145,0.009117217265540194,0.6405948275682879
country_b30_g0.8_c160,0.6395069096959257,0.1705458506585601,0.6597296726706237,0.3671797807286606,0.00889748907795002,0.6412906543612206
country_b25_g0.6_c180,0.6395567761878271,0.17056526826051344,0.6591759801944785,0.3593888834777207,0.008628407521559928,0.6419851096825017
country_b15_g0.6_c180,0.6396415273683648,0.17060298345965602,0.6594337191318567,0.3562441936703992,0.008549667445667528,0.642350839002452
country_b30_g0.6_c180,0.6397778104181824,0.17066645517048154,0.6574075725974873,0.3594629951114047,0.008666799438060029,0.6421300231962161
country_b25_g1.0_c140,0.6398402472097043,0.17070520094307925,0.6597990016959654,0.3675578418697276,0.009066383299045492,0.641276223184584
country_b35_g0.8_c160,0.639887434902318,0.17072033289615612,0.6592471003367188,0.3672167701021748,0.00893909773059663,0.6416287378338907
country_b15_g1.2_c120,0.639910099649063,0.17073152402350802,0.66029493704956,0.36978864985701343,0.009076127017968411,0.6411987588883231
country_b35_g0.6_c180,0.6399683300764211,0.17075372405725533,0.6581992636238778,0.35975350219798025,0.008698156941508649,0.6422634486350335
