country_code,source_team_id,source_club_key,source_team_name,ao_club_id,identity_method,identity_score,runner_up_score,identity_ambiguous
BUL,140766,THESPORTSDB:140766,Hebar Pazardzhik,,NO_AO_COUNTERPART,0.6,0.37037037037037035,False
BUL,140769,THESPORTSDB:140769,Lokomotiv Sofia,,NO_AO_COUNTERPART,0.75,0.6666666666666666,False
BUL,140773,THESPORTSDB:140773,Pirin Blagoevgrad,,NO_AO_COUNTERPART,0.45714285714285713,0.35714285714285715,False
BUL,140778,THESPORTSDB:140778,Yantra Gabrovo,,NO_AO_COUNTERPART,0.42857142857142855,0.3125,False
BUL,142830,THESPORTSDB:142830,Marek Dupnitsa,,NO_AO_COUNTERPART,0.4444444444444444,0.3333333333333333,False
BUL,142832,THESPORTSDB:142832,Spartak Varna,,NO_AO_COUNTERPART,0.5185185185185185,0.4666666666666667,False
BUL,146408,THESPORTSDB:146408,Krumovgrad,,NO_AO_COUNTERPART,0.4444444444444444,0.37037037037037035,False
BUL,HF:1385,THESPORTSDB:HF:1385,Cherno More Varna,AO-UEFA-75787,EXACT_NAME,1.0,1.0,False
BUL,HF:1386,THESPORTSDB:HF:1386,CSKA 1948,AO-UEFA-2610262,EXACT_NAME,1.0,1.0,False
BUL,HF:1387,THESPORTSDB:HF:1387,Septemvri Sofia,,NO_AO_COUNTERPART,0.6666666666666666,0.5925925925925926,False
BUL,HF:1388,THESPORTSDB:HF:1388,Beroe,,NO_AO_COUNTERPART,0.5,0.3333333333333333,False
BUL,HF:1389,THESPORTSDB:HF:1389,Lokomotiv Sofia,,NO_AO_COUNTERPART,0.75,0.6666666666666666,False
BUL,HF:1390,THESPORTSDB:HF:1390,Levski Sofia,AO-UEFA-50044,EXACT_NAME,1.0,1.0,False
BUL,HF:1391,THESPORTSDB:HF:1391,Botev Vratsa,,NO_AO_COUNTERPART,0.56,0.41379310344827586,False
BUL,HF:1392,THESPORTSDB:HF:1392,Botev Plovdiv,AO-UEFA-57466,EXACT_NAME,1.0,1.0,False
BUL,HF:1393,THESPORTSDB:HF:1393,Lokomotiv Plovdiv,AO-UEFA-52369,EXACT_NAME,1.0,1.0,False
BUL,HF:1394,THESPORTSDB:HF:1394,Arda Kardzhali,AO-UEFA-2610060,EXACT_NAME,1.0,1.0,False
BUL,HF:1395,THESPORTSDB:HF:1395,Levski Krumovgrad,,NO_AO_COUNTERPART,0.6206896551724138,0.5142857142857142,False
BUL,HF:1396,THESPORTSDB:HF:1396,Slavia Sofia,AO-UEFA-50117,EXACT_NAME,1.0,1.0,False
BUL,HF:1397,THESPORTSDB:HF:1397,Ludogorets,AO-UEFA-2603104,EXACT_NAME,1.0,1.0,False
BUL,HF:1398,THESPORTSDB:HF:1398,CSKA Sofia,AO-UEFA-2608297,EXACT_NAME,1.0,1.0,False
BUL,HF:1399,THESPORTSDB:HF:1399,Hebar 1918,,NO_AO_COUNTERPART,0.5263157894736842,0.38095238095238093,False
BUL,HF:1400,THESPORTSDB:HF:1400,Spartak Varna,,NO_AO_COUNTERPART,0.5185185185185185,0.4666666666666667,False
BUL,HF:1401,THESPORTSDB:HF:1401,Pirin Blagoevgrad,,NO_AO_COUNTERPART,0.45714285714285713,0.35714285714285715,False
BUL,HF:1402,THESPORTSDB:HF:1402,Marek,,NO_AO_COUNTERPART,0.4444444444444444,0.375,False
BUL,HF:1403,THESPORTSDB:HF:1403,Etar Veliko Tarnovo,,NO_AO_COUNTERPART,0.3888888888888889,0.3333333333333333,False
BUL,HF:1404,THESPORTSDB:HF:1404,Sportist Svoge,,NO_AO_COUNTERPART,0.38461538461538464,0.38461538461538464,False
CRO,133961,THESPORTSDB:133961,Dinamo Zagreb,AO-UEFA-50164,EXACT_NAME,1.0,1.0,False
CRO,133989,THESPORTSDB:133989,Slaven Belupo Koprivnica,,NO_AO_COUNTERPART,0.34146341463414637,0.21621621621621623,False
CRO,134019,THESPORTSDB:134019,Hajduk Split,AO-UEFA-52359,EXACT_NAME,1.0,1.0,False
CRO,134041,THESPORTSDB:134041,Osijek,AO-UEFA-53082,EXACT_NAME,1.0,1.0,False
CRO,134399,THESPORTSDB:134399,Rijeka,AO-UEFA-52356,EXACT_NAME,1.0,1.0,False
CRO,137794,THESPORTSDB:137794,HNK Gorica,,NO_AO_COUNTERPART,0.4,0.375,False
CRO,137795,THESPORTSDB:137795,NK Lokomotiva,,NO_AO_COUNTERPART,0.7407407407407407,0.3,False
CRO,137797,THESPORTSDB:137797,NK Istra 1961,,NO_AO_COUNTERPART,0.25,0.2222222222222222,False
CRO,137798,THESPORTSDB:137798,NK Varaždin,AO-UEFA-60514,EXACT_NAME,1.0,1.0,False
CRO,140105,THESPORTSDB:140105,Hrvatski Dragovoljac,,NO_AO_COUNTERPART,0.3333333333333333,0.2857142857142857,False
CRO,140123,THESPORTSDB:140123,Šibenik,,NO_AO_COUNTERPART,0.6153846153846154,0.46153846153846156,False
CRO,141086,THESPORTSDB:141086,Rudeš,,NO_AO_COUNTERPART,0.36363636363636365,0.3076923076923077,False
CRO,146467,THESPORTSDB:146467,Vukovar,,NO_AO_COUNTERPART,0.4166666666666667,0.4,False
CRO,HF:1160,THESPORTSDB:HF:1160,NK Osijek,AO-UEFA-53082,EXACT_NAME,1.0,1.0,False
CRO,HF:1162,THESPORTSDB:HF:1162,Dinamo Zagreb,AO-UEFA-50164,EXACT_NAME,1.0,1.0,False
CRO,HF:1163,THESPORTSDB:HF:1163,Istra 1961,,NO_AO_COUNTERPART,0.25,0.2222222222222222,False
CRO,HF:1164,THESPORTSDB:HF:1164,HNK Gorica,,NO_AO_COUNTERPART,0.4,0.375,False
CRO,HF:1166,THESPORTSDB:HF:1166,HNK Rijeka,,NO_AO_COUNTERPART,0.75,0.5,False
CRO,HF:1167,THESPORTSDB:HF:1167,NK Lokomotiva Zagreb,AO-UEFA-2600783,EXACT_NAME,1.0,1.0,False
CRO,HF:1168,THESPORTSDB:HF:1168,HNK Hajduk Split,,NO_AO_COUNTERPART,0.8571428571428571,0.3076923076923077,False
CRO,HF:1169,THESPORTSDB:HF:1169,NK Slaven Belupo,,NO_AO_COUNTERPART,0.26666666666666666,0.23076923076923078,False
CRO,HF:1170,THESPORTSDB:HF:1170,Rudes,,NO_AO_COUNTERPART,0.36363636363636365,0.3076923076923077,False
CRO,HF:4558,THESPORTSDB:HF:4558,Inter Zapresic,,NO_AO_COUNTERPART,0.5185185185185185,0.3870967741935484,False
CRO,HF:4559,THESPORTSDB:HF:4559,HNK Cibalia,,NO_AO_COUNTERPART,0.47619047619047616,0.43478260869565216,False
CRO,HF:4560,THESPORTSDB:HF:4560,RNK Split,,NO_AO_COUNTERPART,0.6666666666666666,0.42105263157894735,False
GEO,133995,THESPORTSDB:133995,Dila Gori,AO-UEFA-64467,EXACT_NAME,1.0,1.0,False
GEO,134042,THESPORTSDB:134042,Torpedo Kutaisi,AO-UEFA-64471,EXACT_NAME,1.0,1.0,False
GEO,134056,THESPORTSDB:134056,Metalurgi Rustavi,,NO_AO_COUNTERPART,0.4,0.3870967741935484,False
GEO,134319,THESPORTSDB:134319,Chikhura,AO-UEFA-92452,EXACT_NAME,1.0,1.0,False
GEO,134385,THESPORTSDB:134385,Dinamo Tbilisi,AO-UEFA-52705,EXACT_NAME,1.0,1.0,False
GEO,138043,THESPORTSDB:138043,Dinamo Batumi,AO-UEFA-59885,EXACT_NAME,1.0,1.0,False
GEO,138044,THESPORTSDB:138044,Locomotive Tbilisi,AO-UEFA-64325,EXACT_NAME,1.0,1.0,False
GEO,138045,THESPORTSDB:138045,Merani Tbilisi,,NO_AO_COUNTERPART,0.7857142857142857,0.7857142857142857,False
GEO,138046,THESPORTSDB:138046,Saburtalo Tbilisi,AO-UEFA-2605905,EXACT_NAME,1.0,1.0,False
GEO,138047,THESPORTSDB:138047,FC Samtredia,AO-UEFA-59884,EXACT_NAME,1.0,1.0,False
GEO,138048,THESPORTSDB:138048,FC Telavi,,NO_AO_COUNTERPART,0.4,0.4,False
GEO,139054,THESPORTSDB:139054,Sioni,,NO_AO_COUNTERPART,0.42857142857142855,0.36363636363636365,False
GEO,140522,THESPORTSDB:140522,Shukura,,NO_AO_COUNTERPART,0.6666666666666666,0.375,False
GEO,140523,THESPORTSDB:140523,Samgurali,,NO_AO_COUNTERPART,0.5714285714285714,0.5555555555555556,False
GEO,141186,THESPORTSDB:141186,Gagra,AO-UEFA-2600544,EXACT_NAME,1.0,1.0,False
GEO,141187,THESPORTSDB:141187,Gareji,,NO_AO_COUNTERPART,0.5454545454545454,0.5333333333333333,False
GEO,141188,THESPORTSDB:141188,Merani Martvili,,NO_AO_COUNTERPART,0.5517241379310345,0.5517241379310345,False
GEO,144994,THESPORTSDB:144994,Spaeri,AO-UEFA-2611621,EXACT_NAME,1.0,1.0,False
GEO,147096,THESPORTSDB:147096,Kolkheti-1913 Poti,,NO_AO_COUNTERPART,0.3448275862068966,0.3125,False
GEO,150495,THESPORTSDB:150495,Meshakhte Tkibuli,,NO_AO_COUNTERPART,0.47058823529411764,0.45714285714285713,False
GEO,HF:1446,THESPORTSDB:HF:1446,Dinamo Batumi,AO-UEFA-59885,EXACT_NAME,1.0,1.0,False
GEO,HF:1447,THESPORTSDB:HF:1447,Kolkheti Poti,,NO_AO_COUNTERPART,0.37037037037037035,0.3225806451612903,False
GEO,HF:1448,THESPORTSDB:HF:1448,Saburtalo,,NO_AO_COUNTERPART,0.6923076923076923,0.4444444444444444,False
GEO,HF:1450,THESPORTSDB:HF:1450,Torpedo Kutaisi,AO-UEFA-64471,EXACT_NAME,1.0,1.0,False
GEO,HF:1451,THESPORTSDB:HF:1451,Samtredia,AO-UEFA-59884,EXACT_NAME,1.0,1.0,False
GEO,HF:1452,THESPORTSDB:HF:1452,Dila,AO-UEFA-64467,EXACT_NAME,1.0,1.0,False
GEO,HF:1454,THESPORTSDB:HF:1454,Dinamo Tbilisi,AO-UEFA-52705,EXACT_NAME,1.0,1.0,False
GEO,HF:1456,THESPORTSDB:HF:1456,Sioni,,NO_AO_COUNTERPART,0.42857142857142855,0.36363636363636365,False
