match_id,action,reason,source_event_id,sportsdb_league_id,country_code,provider_season,ao_season,kickoff_utc,home_source_team_id,away_source_team_id,home_goals,away_goals
TSD-4330-1009391,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1009391,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-08-01T14:00:00+00:00,AO:AO-UEFA-50079,AO:AO-UEFA-64249,1,1
TSD-4330-1009392,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1009392,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-08-01T14:00:00+00:00,AO:AO-UEFA-52821,AO:AO-UEFA-62178,2,1
TSD-4330-1009393,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1009393,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-08-01T14:00:00+00:00,AO:AO-UEFA-52552,134133,1,0
TSD-4330-1009394,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1009394,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-08-01T11:30:00+00:00,AO:AO-UEFA-50122,AO:AO-UEFA-50121,0,1
TSD-4330-1009395,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1009395,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-08-02T16:30:00+00:00,AO:AO-UEFA-50050,133812,5,1
TSD-4330-1009396,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1009396,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-08-03T19:45:00+00:00,133940,AO:AO-UEFA-53035,1,0
TSD-4330-1009398,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1009398,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-08-08T15:00:00+00:00,133812,133940,0,1
TSD-4330-1009399,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1009399,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-08-08T15:00:00+00:00,134133,AO:AO-UEFA-52821,1,4
TSD-4330-1009400,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1009400,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-08-08T15:00:00+00:00,AO:AO-UEFA-53035,AO:AO-UEFA-50079,0,1
TSD-4330-1009401,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1009401,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-08-09T15:00:00+00:00,AO:AO-UEFA-50121,AO:AO-UEFA-52552,3,0
TSD-4330-1009402,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1009402,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-08-09T16:30:00+00:00,AO:AO-UEFA-62178,AO:AO-UEFA-50050,1,1
TSD-4330-1012869,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012869,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-08-11T18:00:00+00:00,AO:AO-UEFA-50079,AO:AO-UEFA-52821,0,1
TSD-4330-1012872,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012872,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-08-12T19:45:00+00:00,AO:AO-UEFA-53035,134133,2,2
TSD-4330-1012873,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012873,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-08-12T19:45:00+00:00,133940,AO:AO-UEFA-62178,2,2
TSD-4330-1012874,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012874,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-08-12T19:45:00+00:00,AO:AO-UEFA-50121,AO:AO-UEFA-64249,3,0
TSD-4330-1012876,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012876,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-08-15T15:00:00+00:00,133940,AO:AO-UEFA-50079,1,2
TSD-4330-1012877,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012877,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-08-15T15:00:00+00:00,133812,AO:AO-UEFA-52552,0,1
TSD-4330-1012878,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012878,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-08-15T15:00:00+00:00,AO:AO-UEFA-62178,AO:AO-UEFA-64249,1,2
TSD-4330-1012879,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012879,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-08-15T17:30:00+00:00,AO:AO-UEFA-52821,AO:AO-UEFA-53035,0,0
TSD-4330-1012880,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012880,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-08-16T16:30:00+00:00,134133,AO:AO-UEFA-50121,0,0
TSD-4330-1012881,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012881,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-08-23T15:00:00+00:00,AO:AO-UEFA-50122,134133,2,1
TSD-4330-1012882,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012882,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-08-22T15:00:00+00:00,AO:AO-UEFA-52552,133940,1,1
TSD-4330-1012883,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012883,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-08-22T15:00:00+00:00,AO:AO-UEFA-53035,133812,0,1
TSD-4330-1012884,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012884,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-08-22T15:00:00+00:00,AO:AO-UEFA-50121,AO:AO-UEFA-62178,2,0
TSD-4330-1012885,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012885,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-08-22T17:30:00+00:00,AO:AO-UEFA-50079,AO:AO-UEFA-50050,0,1
TSD-4330-1012886,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012886,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-08-23T16:30:00+00:00,AO:AO-UEFA-64249,AO:AO-UEFA-52821,0,1
TSD-4330-1012887,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012887,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-08-30T15:00:00+00:00,AO:AO-UEFA-50050,AO:AO-UEFA-53035,3,0
TSD-4330-1012888,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012888,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-08-29T15:00:00+00:00,AO:AO-UEFA-64249,AO:AO-UEFA-52552,1,0
TSD-4330-1012889,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012889,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-08-29T15:00:00+00:00,AO:AO-UEFA-62178,AO:AO-UEFA-50079,4,0
TSD-4330-1012890,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012890,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-08-29T15:00:00+00:00,134133,133940,1,0
TSD-4330-1012891,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012891,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-08-29T17:30:00+00:00,133812,AO:AO-UEFA-50121,0,2
TSD-4330-1012892,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012892,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-08-30T16:30:00+00:00,AO:AO-UEFA-52821,AO:AO-UEFA-50122,0,1
TSD-4330-1012893,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012893,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-09-12T15:00:00+00:00,AO:AO-UEFA-50121,AO:AO-UEFA-50079,4,0
TSD-4330-1012894,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012894,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-09-12T15:00:00+00:00,133940,AO:AO-UEFA-50050,0,5
TSD-4330-1012895,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012895,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-09-12T15:00:00+00:00,AO:AO-UEFA-52552,AO:AO-UEFA-52821,0,3
TSD-4330-1012896,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012896,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-09-12T15:00:00+00:00,134133,133812,1,2
TSD-4330-1012897,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012897,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-09-12T15:00:00+00:00,AO:AO-UEFA-50122,AO:AO-UEFA-62178,1,0
TSD-4330-1012898,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012898,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-09-12T15:00:00+00:00,AO:AO-UEFA-53035,AO:AO-UEFA-64249,1,0
TSD-4330-1012899,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012899,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-09-19T15:00:00+00:00,AO:AO-UEFA-50050,134133,3,2
TSD-4330-1012900,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012900,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-09-20T15:00:00+00:00,AO:AO-UEFA-50122,AO:AO-UEFA-53035,0,3
TSD-4330-1012901,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012901,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-09-19T15:00:00+00:00,AO:AO-UEFA-50079,AO:AO-UEFA-52552,2,1
TSD-4330-1012902,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012902,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-09-20T12:00:00+00:00,AO:AO-UEFA-52821,AO:AO-UEFA-50121,2,2
TSD-4330-1012903,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012903,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-09-19T15:00:00+00:00,AO:AO-UEFA-62178,133812,2,1
TSD-4330-1012904,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012904,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-09-19T15:00:00+00:00,AO:AO-UEFA-64249,133940,0,1
TSD-4330-1012905,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012905,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-09-26T15:00:00+00:00,133812,AO:AO-UEFA-50079,1,1
TSD-4330-1012906,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012906,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-09-27T15:00:00+00:00,AO:AO-UEFA-50050,AO:AO-UEFA-52821,3,0
TSD-4330-1012907,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012907,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-09-26T15:00:00+00:00,134133,AO:AO-UEFA-64249,2,0
TSD-4330-1012908,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012908,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-09-27T12:00:00+00:00,AO:AO-UEFA-53035,AO:AO-UEFA-50121,1,5
TSD-4330-1012909,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012909,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-09-27T15:00:00+00:00,133940,AO:AO-UEFA-50122,0,3
TSD-4330-1012910,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012910,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-09-26T15:00:00+00:00,AO:AO-UEFA-52552,AO:AO-UEFA-62178,0,1
TSD-4330-1012911,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012911,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-10-02T19:45:00+00:00,AO:AO-UEFA-50079,134133,1,2
TSD-4330-1012912,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012912,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-10-02T19:45:00+00:00,AO:AO-UEFA-50122,AO:AO-UEFA-52552,2,1
TSD-4330-1012913,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012913,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-10-02T19:45:00+00:00,AO:AO-UEFA-52821,133812,3,2
TSD-4330-1012914,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012914,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2021-02-10T18:00:00+00:00,AO:AO-UEFA-62178,AO:AO-UEFA-53035,0,1
TSD-4330-1012915,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012915,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-10-04T15:00:00+00:00,AO:AO-UEFA-50121,133940,2,0
TSD-4330-1012916,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012916,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-10-04T12:00:00+00:00,AO:AO-UEFA-64249,AO:AO-UEFA-50050,0,2
TSD-4330-1012917,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012917,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-10-17T15:00:00+00:00,AO:AO-UEFA-50079,AO:AO-UEFA-50122,0,0
TSD-4330-1012918,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012918,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-10-17T12:30:00+00:00,AO:AO-UEFA-50050,AO:AO-UEFA-50121,0,2
TSD-4330-1012919,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012919,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-10-17T15:00:00+00:00,133812,AO:AO-UEFA-64249,3,5
TSD-4330-1012920,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012920,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-10-17T15:00:00+00:00,134133,AO:AO-UEFA-62178,1,3
TSD-4330-1012921,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012921,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-10-17T15:00:00+00:00,133940,AO:AO-UEFA-52821,0,0
TSD-4330-1012922,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012922,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2021-02-24T18:00:00+00:00,AO:AO-UEFA-52552,AO:AO-UEFA-53035,0,0
TSD-4330-1012923,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012923,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-10-24T15:00:00+00:00,AO:AO-UEFA-62178,AO:AO-UEFA-52821,0,1
TSD-4330-1012924,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012924,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-10-25T12:00:00+00:00,AO:AO-UEFA-50122,AO:AO-UEFA-50050,3,3
TSD-4330-1012925,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012925,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-10-24T15:00:00+00:00,AO:AO-UEFA-53035,133940,4,0
TSD-4330-1012926,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012926,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-10-25T15:00:00+00:00,AO:AO-UEFA-50121,134133,2,0
TSD-4330-1012927,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012927,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-10-24T15:00:00+00:00,AO:AO-UEFA-64249,AO:AO-UEFA-50079,0,0
TSD-4330-1012928,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012928,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2021-02-17T18:00:00+00:00,AO:AO-UEFA-52552,133812,1,1
TSD-4330-1012929,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012929,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-10-31T15:00:00+00:00,AO:AO-UEFA-50079,133940,2,1
TSD-4330-1012930,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012930,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2021-01-30T15:00:00+00:00,AO:AO-UEFA-50050,AO:AO-UEFA-52552,1,2
TSD-4330-1012931,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012931,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-11-25T19:00:00+00:00,133812,AO:AO-UEFA-50122,1,1
TSD-4330-1012932,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012932,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-11-24T19:00:00+00:00,AO:AO-UEFA-52821,AO:AO-UEFA-64249,2,2
TSD-4330-1012933,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012933,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-11-01T12:00:00+00:00,AO:AO-UEFA-62178,AO:AO-UEFA-50121,0,1
TSD-4330-1012934,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012934,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-10-31T15:00:00+00:00,134133,AO:AO-UEFA-53035,0,2
TSD-4330-1012935,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012935,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-11-08T12:00:00+00:00,AO:AO-UEFA-53035,AO:AO-UEFA-50050,1,4
TSD-4330-1012936,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012936,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-11-06T19:45:00+00:00,AO:AO-UEFA-50122,AO:AO-UEFA-52821,2,0
TSD-4330-1012937,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012937,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-11-08T15:00:00+00:00,AO:AO-UEFA-50121,133812,8,0
TSD-4330-1012938,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012938,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-11-06T19:45:00+00:00,133940,134133,1,1
TSD-4330-1012939,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012939,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-11-06T19:45:00+00:00,AO:AO-UEFA-64249,AO:AO-UEFA-62178,1,0
TSD-4330-1012940,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012940,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-11-06T19:45:00+00:00,AO:AO-UEFA-52552,AO:AO-UEFA-50079,0,0
TSD-4330-1012941,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012941,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-11-21T15:00:00+00:00,AO:AO-UEFA-52821,AO:AO-UEFA-50050,2,2
TSD-4330-1012942,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012942,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-11-21T15:00:00+00:00,AO:AO-UEFA-50079,133812,2,1
TSD-4330-1012943,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012943,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-11-21T15:00:00+00:00,AO:AO-UEFA-62178,133940,3,1
TSD-4330-1012944,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012944,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-11-21T15:00:00+00:00,134133,AO:AO-UEFA-52552,0,1
TSD-4330-1012945,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012945,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-11-22T12:00:00+00:00,AO:AO-UEFA-50121,AO:AO-UEFA-50122,4,0
TSD-4330-1012946,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012946,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-11-21T15:00:00+00:00,AO:AO-UEFA-64249,AO:AO-UEFA-53035,1,1
TSD-4330-1012947,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012947,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-12-05T15:00:00+00:00,133812,AO:AO-UEFA-62178,1,0
TSD-4330-1012948,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012948,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-12-06T15:00:00+00:00,AO:AO-UEFA-50050,AO:AO-UEFA-64249,1,1
TSD-4330-1012949,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012949,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-12-05T15:00:00+00:00,134133,AO:AO-UEFA-50079,2,0
TSD-4330-1012950,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012950,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-12-05T15:00:00+00:00,AO:AO-UEFA-53035,AO:AO-UEFA-52821,0,3
TSD-4330-1012951,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012951,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-12-06T12:00:00+00:00,133940,AO:AO-UEFA-50121,0,4
TSD-4330-1012952,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012952,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-12-05T15:00:00+00:00,AO:AO-UEFA-52552,AO:AO-UEFA-50122,1,1
TSD-4330-1012953,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012953,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-12-13T15:00:00+00:00,AO:AO-UEFA-50050,AO:AO-UEFA-62178,2,0
TSD-4330-1012954,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012954,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-12-12T15:00:00+00:00,AO:AO-UEFA-50122,133940,2,0
TSD-4330-1012955,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012955,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-12-13T12:00:00+00:00,AO:AO-UEFA-50079,AO:AO-UEFA-50121,1,2
TSD-4330-1012956,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012956,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-12-12T15:00:00+00:00,133812,AO:AO-UEFA-52821,0,4
TSD-4330-1012957,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012957,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-12-12T15:00:00+00:00,AO:AO-UEFA-53035,AO:AO-UEFA-52552,0,1
TSD-4330-1012958,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012958,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-12-12T15:00:00+00:00,AO:AO-UEFA-64249,134133,1,2
TSD-4330-1012959,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012959,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-12-20T12:00:00+00:00,AO:AO-UEFA-62178,AO:AO-UEFA-50122,0,2
TSD-4330-1012960,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012960,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-12-19T15:00:00+00:00,AO:AO-UEFA-52821,AO:AO-UEFA-50079,1,1
TSD-4330-1012961,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012961,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2021-01-20T20:15:00+00:00,134133,AO:AO-UEFA-50050,2,2
TSD-4330-1012962,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012962,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-12-19T15:00:00+00:00,AO:AO-UEFA-50121,AO:AO-UEFA-53035,3,1
TSD-4330-1012963,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012963,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-12-19T15:00:00+00:00,133940,133812,0,2
TSD-4330-1012964,KEEP_BASE_REMOVE_EXPANSION,IDENTICAL_PROVIDER_OBSERVATION,1012964,AO-DOMESTIC:SCO,SCO,2020-2021,2020/21,2020-12-19T15:00:00+00:00,AO:AO-UEFA-52552,AO:AO-UEFA-64249,3,2
