fold,candidate,ranking_score,pairwise_accuracy,top_quartile_precision,rank_percentile_mae,zero_exposure_rank_mae,zero_exposure_extreme_overrank_count,log_loss,pilot_guardrails_pass,pilot_guardrail_violations,pilot_como_rating,pilot_como_rank,pilot_top_team,historical_zero_guardrail_pass,eligible
3,country_b30_g1.6_c300,0.42724884829446846,0.6635923652676159,0.47491197284480197,0.24209984052867414,0.21148498036519592,26,0.6247888013108257,False,Galatasaray<=Como;Shakhtar Donetsk<=Como;Slavia Praha<=Como,856.2302768555306,4,Arsenal,False,False
3,country_b25_g1.6_c300,0.42702232148832425,0.6635769948131635,0.4774460859052309,0.24196521746840227,0.22515972014349084,29,0.6238439542050049,False,Galatasaray<=Como;Shakhtar Donetsk<=Como;Slavia Praha<=Como,883.3416027483514,4,Arsenal,False,False
3,country_b20_g1.6_c260,0.427019466771716,0.6634489911026452,0.47306012099295014,0.24211579798852498,0.22084980513393804,29,0.6240379045230969,False,Galatasaray<=Como;Shakhtar Donetsk<=Como;Slavia Praha<=Como,878.3157894736842,4,Arsenal,False,False
3,country_b25_g2.0_c360,0.4270137287522741,0.6635529979252787,0.49975218991865195,0.2418639905585079,0.2381250078239668,28,0.622689631979704,False,Sporting CP<=Como;Benfica<=Como;Galatasaray<=Como;Shakhtar Donetsk<=Como;Slavia Praha<=Como,928.1408138588041,2,Arsenal,False,False
3,country_b20_g2.0_c260,0.42697808456131975,0.6632733532397216,0.4789770134952085,0.24196088522203976,0.21761254344468048,26,0.6240500795374885,False,Galatasaray<=Como;Shakhtar Donetsk<=Como;Slavia Praha<=Como,878.3157894736842,4,Arsenal,False,False
3,country_b30_g2.0_c360,0.4269005730719835,0.6632717005760147,0.481330458082286,0.24199025184621872,0.22351259964238104,26,0.6236518215500197,False,Benfica<=Como;Galatasaray<=Como;Shakhtar Donetsk<=Como;Slavia Praha<=Como,890.1288515120694,3,Arsenal,False,False
3,country_b35_g2.0_c360,0.4268682858161226,0.6634523204775459,0.4815111265556373,0.24168476265335068,0.21255513458154948,25,0.6247179381461772,False,Galatasaray<=Como;Shakhtar Donetsk<=Como;Slavia Praha<=Como,862.1170662337674,4,Arsenal,True,False
3,country_b15_g2.0_c260,0.42681160164150694,0.6634049314603504,0.4890587897515675,0.24174675566469586,0.22934612958546896,28,0.6230830192369103,False,Galatasaray<=Como;Shakhtar Donetsk<=Como;Slavia Praha<=Como,878.3157894736842,4,Arsenal,False,False
3,country_b35_g1.6_c360,0.42661877759242994,0.6633164819015683,0.4774460859052309,0.2422072472174732,0.2245899821549223,29,0.6238882379866368,False,Galatasaray<=Como;Shakhtar Donetsk<=Como;Slavia Praha<=Como,882.5316360529067,4,Arsenal,False,False
3,country_b30_g1.4_c300,0.42649208638531594,0.663612507107945,0.4687127858529321,0.24257064027302858,0.21918375514864227,29,0.6248362929357246,False,Galatasaray<=Como;Shakhtar Donetsk<=Como;Slavia Praha<=Como,863.3835541629649,4,Arsenal,False,False
3,country_b15_g2.0_c220,0.4264634296699971,0.6631563498274629,0.4850341617859897,0.24238567950517895,0.21969279094986216,27,0.6244591809757903,False,Slavia Praha<=Como,838.3157894736842,7,Arsenal,False,False
3,country_b20_g1.6_c220,0.4264492001994869,0.6630233089545768,0.4791963117408225,0.24227887266170497,0.21069937645771417,26,0.6256261074688635,False,Slavia Praha<=Como,838.3157894736842,7,Arsenal,False,False
