fold,candidate,ranking_score,pairwise_accuracy,top_quartile_precision,rank_percentile_mae,zero_exposure_rank_mae,zero_exposure_extreme_overrank_count,log_loss,pilot_guardrails_pass,pilot_guardrail_violations,pilot_como_rating,pilot_como_rank,pilot_top_team,historical_zero_guardrail_pass,eligible
2,country_b15_g1.4_c180,0.42137262159662886,0.6612929547333983,0.4654857756307032,0.2426873497272057,0.19232355640841572,15,0.6269382966511523,True,,798.3157894736842,8,Arsenal,True,True
2,country_b15_g1.6_c180,0.42110654587489765,0.6603801752163734,0.46795491143317236,0.24305566012760732,0.19050559100139294,15,0.6266432087633854,True,,798.3157894736842,8,Arsenal,True,True
2,country_b20_g1.4_c180,0.4200197080237371,0.6602539354920944,0.4655394524959742,0.243132492103609,0.18708972902765927,14,0.6278620748325815,True,,798.3157894736842,8,Arsenal,True,True
2,country_b30_g1.4_c220,0.41992904441815887,0.6603500300945015,0.46307031669350507,0.24303803157564183,0.18588519684677857,14,0.6279850829673698,True,,795.2291161979628,8,Arsenal,True,True
2,country_b20_g1.2_c180,0.41925980072478086,0.660097595303697,0.46795491143317236,0.2434005338439652,0.1929666472229068,14,0.6281222715648546,True,,798.3157894736842,8,Arsenal,True,True
2,country_b30_g1.2_c220,0.4192596181869679,0.6601388152475205,0.46795491143317236,0.2434449654668215,0.1950968494127163,14,0.6278810232984875,True,,800.969791942267,8,Arsenal,True,True
2,country_b15_g2.0_c180,0.4191105631082988,0.6597379064220734,0.4685721953837895,0.24295991216952187,0.19021587079589553,14,0.6266133474257947,True,,798.3157894736842,8,Arsenal,True,True
2,country_b20_g1.6_c180,0.41805012076787523,0.6591338831982866,0.46307031669350507,0.2432261642924191,0.1809422173251566,14,0.6278771354778429,True,,798.3157894736842,8,Arsenal,True,True
2,country_b35_g1.2_c220,0.4173017595567184,0.6592320027148247,0.4655394524959742,0.24387553527774145,0.18608415208206383,13,0.6286483235677752,True,,788.3226623326011,8,Arsenal,True,True
2,country_b35_g1.4_c220,0.4172866990183915,0.65939586105045,0.46307031669350507,0.24345932050349686,0.17948571066586716,12,0.6289672448073439,True,,780.8688501454212,8,Arsenal,True,True
2,country_b25_g1.2_c180,0.41645219095992575,0.6589367093984368,0.45813204508856686,0.24390518097275107,0.1843326849389143,13,0.6291837430556989,True,,780.3518940707988,8,Arsenal,True,True
2,country_b25_g1.4_c180,0.41643791264675334,0.6590835515866239,0.46307031669350507,0.24369014452977408,0.1789244008371463,12,0.6292232854105166,True,,777.4854819521752,8,Arsenal,True,True
2,country_b30_g1.0_c180,0.416387268136603,0.658865224103418,0.4605475040257649,0.2442470186645134,0.18883643724035848,15,0.6302779929953073,True,,771.1696618455212,8,Arsenal,True,True
2,country_b30_g1.2_c180,0.4163635513645542,0.6589226816663203,0.4556629092860977,0.24356148992081453,0.18237508198201316,12,0.6301878268471163,True,,766.1034480925848,8,Arsenal,True,True
2,country_b30_g1.6_c220,0.4160853829185,0.658459243078367,0.4655394524959742,0.24389789312403165,0.1827233115896495,13,0.6284071982899091,True,,789.6183683291989,8,Arsenal,True,True
2,country_b35_g1.0_c180,0.415543229173648,0.6587346706101264,0.4605475040257649,0.24428305871506695,0.1869796345535074,14,0.6309023801805548,True,,761.8292106721157,8,Arsenal,True,True
2,country_b15_g1.4_c140,0.4151685402880587,0.6576522624063481,0.4556629092860977,0.24435699905452285,0.18339395895120678,13,0.6296871890250083,True,,758.3157894736842,8,Arsenal,True,True
2,country_b20_g0.8_c140,0.4149380264240457,0.6586655665684092,0.46049382716049386,0.24459235038169524,0.18960701184538786,15,0.6320731715522808,True,,758.3157894736842,8,Arsenal,True,True
2,country_b20_g1.2_c140,0.4149109161147731,0.6582974355615634,0.4556629092860977,0.24408179546965533,0.17943429813869866,12,0.6308703011584106,True,,758.3157894736842,8,Arsenal,True,True
2,country_b35_g1.2_c180,0.4148076410027547,0.6585300880500332,0.4556629092860977,0.24380808088572425,0.17699506531691958,12,0.6310176315579459,True,,755.1948184292628,8,Arsenal,True,True
2,country_b35_g0.8_c180,0.41476979834830036,0.6589246792086707,0.462962962962963,0.24476699181764763,0.1951021464961054,15,0.6313593068269645,True,,768.675348128279,8,Arsenal,True,True
2,country_b20_g1.0_c140,0.4142408652179638,0.6579224525292307,0.4605475040257649,0.24462737875355264,0.18776407292656763,13,0.631250547477492,True,,758.3157894736842,8,Arsenal,True,True
2,country_b15_g1.2_c140,0.4138728588723153,0.6571190549215952,0.45813204508856686,0.24489849499035188,0.18777983302279141,13,0.6300531637895106,True,,758.3157894736842,8,Arsenal,True,True
2,country_b30_g1.4_c180,0.41376070469795345,0.6579880352555872,0.45813204508856686,0.2444069281138169,0.18006576690503998,12,0.630470652675522,True,,761.1518972154618,8,Arsenal,True,True
2,country_b25_g1.6_c180,0.41355098445656013,0.657668671499245,0.46795491143317236,0.24439928816203946,0.18208463485673837,12,0.6295182232086091,True,,774.6543291320988,8,Arsenal,True,True
2,country_b15_g1.6_c140,0.41331735194016295,0.6569971489500972,0.4556629092860977,0.2447750496023263,0.1830408829879916,13,0.6295381999200026,True,,758.3157894736842,8,Arsenal,True,True
2,country_b35_g1.6_c220,0.41328997425570746,0.6574442420287142,0.46795491143317236,0.244473559725901,0.1821103365247125,12,0.6295847379502636,True,,773.6455780345485,8,Arsenal,True,True
2,country_b25_g1.0_c140,0.412885164665042,0.6573819257073636,0.45813204508856686,0.24441409335614742,0.18511079906276298,13,0.632120331894682,True,,745.6543897155882,9,Arsenal,True,True
2,country_b30_g1.0_c140,0.41282880442582065,0.6576100913419387,0.45807836822329573,0.24462061224680054,0.17721104593106318,12,0.6329285436910151,True,,735.4959193940458,10,Arsenal,True,True
2,country_b20_g1.4_c140,0.41282062374396994,0.6573272884369498,0.4605475040257649,0.24472302567918902,0.17933809378756055,12,0.6307893731824885,True,,758.3157894736842,8,Arsenal,True,True
