candidate,season,competition,matches,log_loss,brier,decisive_accuracy,mean_season_spearman
country_b12.5_g2.6_c400,2021/22,ALL,816,0.6193917778218005,0.1573165283008111,0.7070063694267515,0.42356500805345443
country_b12.5_g2.6_c400,2021/22,UCL,218,0.606863881797927,0.16056475140187423,0.7159090909090909,0.4372682464010887
country_b12.5_g2.6_c400,2021/22,UEL,175,0.6416750599463344,0.1557215375511721,0.6746031746031746,0.4715536536456197
country_b12.5_g2.6_c400,2021/22,UECL,423,0.6166293829315193,0.1563023693059058,0.7147239263803681,0.3630307488803532
country_b12.5_g2.6_c400,2022/23,ALL,804,0.6344181472951776,0.1649119270154778,0.6618357487922706,0.40707961826159517
country_b12.5_g2.6_c400,2022/23,UCL,214,0.6242104741420021,0.16040224119129473,0.6909090909090909,0.3371973009827056
country_b12.5_g2.6_c400,2022/23,UEL,175,0.6354424152921397,0.16314171906239716,0.6466165413533834,0.40359908973317427
country_b12.5_g2.6_c400,2022/23,UECL,415,0.6392499428501442,0.16798387679418694,0.653250773993808,0.34929874965911134
country_b12.5_g2.6_c400,2023/24,ALL,806,0.6141160018854771,0.15963751737403864,0.6866141732283465,0.40176425401224775
country_b12.5_g2.6_c400,2023/24,UCL,214,0.6311016471643023,0.16310001157408716,0.6666666666666666,0.3955850574248945
country_b12.5_g2.6_c400,2023/24,UEL,175,0.5733751545516141,0.1431162354714505,0.7428571428571429,0.6612769143151733
country_b12.5_g2.6_c400,2023/24,UECL,417,0.6224966258513224,0.16479399357102315,0.6727272727272727,0.3369717305337395
country_b12.5_g2.6_c400,2024/25,ALL,957,0.6299360568109205,0.17245571474075497,0.6903225806451613,0.4426064155645136
country_b12.5_g2.6_c400,2024/25,UCL,279,0.6385758517410178,0.18455552049132698,0.6723404255319149,0.3824689300746279
country_b12.5_g2.6_c400,2024/25,UEL,269,0.6297611459644901,0.16845129943785955,0.7242990654205608,0.47177018383445324
country_b12.5_g2.6_c400,2024/25,UECL,409,0.6241574461316846,0.16683552381671896,0.6809815950920245,0.37638328802127596
country_b12.5_g2.6_c400,2025/26,ALL,961,0.6370123866533064,0.17386229041106757,0.6580310880829016,0.39278803210172936
country_b12.5_g2.6_c400,2025/26,UCL,281,0.6195698003175755,0.16829874470987027,0.6710526315789473,0.41608815200883237
country_b12.5_g2.6_c400,2025/26,UEL,271,0.6537330223471122,0.1831292417239015,0.6164383561643836,0.3439734626925369
country_b12.5_g2.6_c400,2025/26,UECL,409,0.6379172142506639,0.17154447265130832,0.676923076923077,0.35375897020981345
country_b15_g1.8_c280,2021/22,ALL,816,0.6204024060184642,0.15785348963788762,0.6990445859872612,0.4262129107007366
country_b15_g1.8_c280,2021/22,UCL,218,0.6082621452336242,0.16112342930735007,0.7272727272727273,0.44080117816194275
country_b15_g1.8_c280,2021/22,UEL,175,0.6431170505429793,0.15633075835446641,0.6349206349206349,0.456311074545097
country_b15_g1.8_c280,2021/22,UECL,423,0.6172617773170577,0.15679824407442636,0.7085889570552147,0.3664268743968524
country_b15_g1.8_c280,2022/23,ALL,804,0.6335849691358219,0.16476398595968855,0.6537842190016103,0.4068428665029086
country_b15_g1.8_c280,2022/23,UCL,214,0.6249656297213566,0.160640819301027,0.6787878787878788,0.3537844194096381
country_b15_g1.8_c280,2022/23,UEL,175,0.6358290861998478,0.16293845232819673,0.6541353383458647,0.4031093444477318
country_b15_g1.8_c280,2022/23,UECL,415,0.6370833261201376,0.16765995234635037,0.6408668730650154,0.3537128639483933
country_b15_g1.8_c280,2023/24,ALL,806,0.6130031219903805,0.1591721215143831,0.694488188976378,0.40956223549033727
country_b15_g1.8_c280,2023/24,UCL,214,0.6279465865613061,0.16159383623665471,0.6848484848484848,0.4185899207796286
country_b15_g1.8_c280,2023/24,UEL,175,0.5756712609331331,0.14449616800880602,0.7428571428571429,0.687429478515432
country_b15_g1.8_c280,2023/24,UECL,417,0.6210011418149373,0.16408829636548586,0.6787878787878788,0.34472359857641116
country_b15_g1.8_c280,2024/25,ALL,957,0.6248267083362881,0.17001446389420746,0.6954838709677419,0.4480036163483583
country_b15_g1.8_c280,2024/25,UCL,279,0.6242056903077763,0.1779600357909369,0.6893617021276596,0.41911223369060824
country_b15_g1.8_c280,2024/25,UEL,269,0.6274702968130977,0.16708566279691783,0.7149532710280374,0.4803000652535259
country_b15_g1.8_c280,2024/25,UECL,409,0.6235116441057085,0.16652065689172194,0.6871165644171779,0.3767801651013778
country_b15_g1.8_c280,2025/26,ALL,961,0.6336040257243827,0.17269859924495537,0.6580310880829016,0.3926908738165967
country_b15_g1.8_c280,2025/26,UCL,281,0.6203753378474648,0.16850622891011233,0.6710526315789473,0.4340017346650306
country_b15_g1.8_c280,2025/26,UEL,271,0.6424982479407789,0.17836007190498815,0.634703196347032,0.4225224674064453
country_b15_g1.8_c280,2025/26,UECL,409,0.636799446440203,0.17182768719904343,0.6646153846153846,0.3519534099653814
country_b15_g1.8_c300,2021/22,ALL,816,0.6201842596351284,0.1577403580903117,0.697452229299363,0.42468036838336565
country_b15_g1.8_c300,2021/22,UCL,218,0.6084016796592805,0.16118261245719206,0.7272727272727273,0.4370791931964946
country_b15_g1.8_c300,2021/22,UEL,175,0.6424605940163203,0.15604061184767107,0.626984126984127,0.45216534239710204
country_b15_g1.8_c300,2021/22,UECL,423,0.6170406282356632,0.15666954045551773,0.7085889570552147,0.362703744944415
country_b15_g1.8_c300,2022/23,ALL,804,0.6330642372838615,0.1645044896326756,0.6586151368760065,0.4067488746302656
country_b15_g1.8_c300,2022/23,UCL,214,0.6249611723520777,0.1606425179175971,0.6787878787878788,0.3499266484843358
country_b15_g1.8_c300,2022/23,UEL,175,0.634446029405401,0.16238486061424984,0.6616541353383458,0.4032399431905164
country_b15_g1.8_c300,2022/23,UECL,415,0.6366600017998431,0.16738978366942578,0.6470588235294118,0.35175103537537905
country_b15_g1.8_c300,2023/24,ALL,806,0.6128566259931953,0.1590952929658226,0.6960629921259842,0.40975528629943747
country_b15_g1.8_c300,2023/24,UCL,214,0.6281202158676201,0.16167883947473463,0.6848484848484848,0.4156311022728305
country_b15_g1.8_c300,2023/24,UEL,175,0.5751234965387109,0.14414019448627158,0.75,0.6852691916102791
country_b15_g1.8_c300,2023/24,UECL,417,0.6208587588982502,0.1640455646229311,0.6787878787878788,0.34708830112441214
country_b15_g1.8_c300,2024/25,ALL,957,0.6252185274235316,0.17022979457015328,0.7019354838709677,0.44580610244905633
country_b15_g1.8_c300,2024/25,UCL,279,0.6259664933205615,0.1788078491036226,0.7021276595744681,0.40528847596234774
country_b15_g1.8_c300,2024/25,UEL,269,0.6275662407576723,0.1671692658038684,0.719626168224299,0.47360887788426953
country_b15_g1.8_c300,2024/25,UECL,409,0.6231642062202181,0.16639117604519654,0.6901840490797546,0.37505298923710206
country_b15_g1.8_c300,2025/26,ALL,961,0.6333631750528036,0.17256406059900997,0.6632124352331606,0.39417987036563545
country_b15_g1.8_c300,2025/26,UCL,281,0.6199630913651467,0.16831434028686507,0.6842105263157895,0.4278661956512868
country_b15_g1.8_c300,2025/26,UEL,271,0.6428741841309416,0.17851690447567692,0.634703196347032,0.41264552654559244
country_b15_g1.8_c300,2025/26,UECL,409,0.6362676739673663,0.17153949022525933,0.6676923076923077,0.35128407184273147
country_b15_g1.8_c320,2021/22,ALL,816,0.6201183758938767,0.15769522818230594,0.6942675159235668,0.4232599522367265
country_b15_g1.8_c320,2021/22,UCL,218,0.6085769389917332,0.1612598988308571,0.7215909090909091,0.4370082982447717
country_b15_g1.8_c320,2021/22,UEL,175,0.642081766451906,0.15587939998696937,0.6190476190476191,0.4611425668980234
country_b15_g1.8_c320,2021/22,UECL,423,0.6169799359340947,0.15660934575393656,0.7085889570552147,0.35997495347899966
country_b15_g1.8_c320,2022/23,ALL,804,0.6327324813330548,0.16432675810873515,0.6634460547504025,0.40723887286988153
country_b15_g1.8_c320,2022/23,UCL,214,0.6249878213741749,0.16065959498868895,0.6787878787878788,0.3451874663211333
country_b15_g1.8_c320,2022/23,UEL,175,0.6333461560908173,0.1619638535431971,0.6616541353383458,0.40101976456317706
country_b15_g1.8_c320,2022/23,UECL,415,0.6364673347031558,0.16721418270309438,0.6563467492260062,0.35214274275824603
country_b15_g1.8_c320,2023/24,ALL,806,0.612907332372755,0.15910768027543992,0.694488188976378,0.4088926787817017
country_b15_g1.8_c320,2023/24,UCL,214,0.6284408786347023,0.16183228843342143,0.6787878787878788,0.4083870983423938
country_b15_g1.8_c320,2023/24,UEL,175,0.574829461278844,0.14391471909685996,0.7571428571428571,0.6725038598980128
country_b15_g1.8_c320,2023/24,UECL,417,0.6209156022561548,0.16408538305827788,0.6757575757575758,0.3483078536012881
country_b15_g1.8_c320,2024/25,ALL,957,0.6258716587023827,0.17056546438648051,0.704516129032258,0.44334578738931074
country_b15_g1.8_c320,2024/25,UCL,279,0.6280533797196542,0.17979736461438312,0.6978723404255319,0.3913510360159272
country_b15_g1.8_c320,2024/25,UEL,269,0.6279620128666575,0.16740052014710374,0.719626168224299,0.46600525587375086
country_b15_g1.8_c320,2024/25,UECL,409,0.6230085647317012,0.16634949821730566,0.6993865030674846,0.3740559565724561
country_b15_g1.8_c320,2025/26,ALL,961,0.6334119225769075,0.17255508347782583,0.6645077720207254,0.39169408480639056
country_b15_g1.8_c320,2025/26,UCL,281,0.6196495001824922,0.1681695657478388,0.6754385964912281,0.4252147662917761
country_b15_g1.8_c320,2025/26,UEL,271,0.6437064793293992,0.1788764203616963,0.639269406392694,0.4006892297140336
country_b15_g1.8_c320,2025/26,UECL,409,0.6360461910681189,0.17137965117121814,0.6738461538461539,0.3440439267588418
country_b15_g1.8_c340,2021/22,ALL,816,0.6202028921411897,0.15771591545115854,0.7038216560509554,0.4197123165109403
country_b15_g1.8_c340,2021/22,UCL,218,0.6087879622039479,0.1613553136755107,0.7159090909090909,0.4326837061896795
country_b15_g1.8_c340,2021/22,UEL,175,0.6419778150338126,0.1558444170413052,0.6428571428571429,0.46310633475759994
country_b15_g1.8_c340,2021/22,UECL,423,0.617077225994877,0.15661455235143176,0.7208588957055214,0.3547121377827404
country_b15_g1.8_c340,2022/23,ALL,804,0.6325868842560056,0.164227971307801,0.6602254428341385,0.4064764413344324
country_b15_g1.8_c340,2022/23,UCL,214,0.6250456180833871,0.16069207143236383,0.6787878787878788,0.33728031333185465
country_b15_g1.8_c340,2022/23,UEL,175,0.6325269182938857,0.16167251090695364,0.6541353383458647,0.40627636396026
country_b15_g1.8_c340,2022/23,UECL,415,0.6365009204109727,0.16712890659332352,0.653250773993808,0.35145149443553964
country_b15_g1.8_c340,2023/24,ALL,806,0.6131531912890229,0.15920685561839346,0.6960629921259842,0.40606424900056687
country_b15_g1.8_c340,2023/24,UCL,214,0.6289078588334533,0.16205216120754262,0.6787878787878788,0.4039871311663362
country_b15_g1.8_c340,2023/24,UEL,175,0.574787507648602,0.1438199180980395,0.7571428571428571,0.6691652346809585
country_b15_g1.8_c340,2023/24,UECL,417,0.6211687687052472,0.16420402269269566,0.6787878787878788,0.3465426834822377
country_b15_g1.8_c340,2024/25,ALL,957,0.6267827498208921,0.17101615328422157,0.7019354838709677,0.4444608545508425
country_b15_g1.8_c340,2024/25,UCL,279,0.6304620852295211,0.18091912954460793,0.6978723404255319,0.3898049578489507
country_b15_g1.8_c340,2024/25,UEL,269,0.6286540610255724,0.16777490634463943,0.7149532710280374,0.46274261079287377
country_b15_g1.8_c340,2024/25,UECL,409,0.6230421207424897,0.16639259594950226,0.696319018404908,0.3765312526469585
country_b15_g1.8_c340,2025/26,ALL,961,0.6337446139530672,0.17266601192552442,0.6619170984455959,0.3911024275134361
country_b15_g1.8_c340,2025/26,UCL,281,0.6194346180140793,0.16807233603268965,0.6710526315789473,0.4319309902478921
country_b15_g1.8_c340,2025/26,UEL,271,0.6449882319073172,0.1794303981665492,0.6301369863013698,0.3853073272127864
country_b15_g1.8_c340,2025/26,UECL,409,0.636126248166402,0.1713400321078444,0.676923076923077,0.3413638197903713
country_b15_g1.8_c360,2021/22,ALL,816,0.6204357601606072,0.1578000041836045,0.7054140127388535,0.4195180250086196
country_b15_g1.8_c360,2021/22,UCL,218,0.6090347737687837,0.16146885378913522,0.7159090909090909,0.4311594647276388
country_b15_g1.8_c360,2021/22,UEL,175,0.6421454722466132,0.15593213682891555,0.6587301587301587,0.46435317149383903
country_b15_g1.8_c360,2021/22,UECL,423,0.6173298864451615,0.1566819606211101,0.7177914110429447,0.3553353929333687
country_b15_g1.8_c360,2022/23,ALL,804,0.6326243645141066,0.16420497041008478,0.6602254428341385,0.40506226919984467
country_b15_g1.8_c360,2022/23,UCL,214,0.6251345879394835,0.16073993813316026,0.6848484848484848,0.33153197917163596
country_b15_g1.8_c360,2022/23,UEL,175,0.6319851776634859,0.16150697245663503,0.6541353383458647,0.40382763753304746
country_b15_g1.8_c360,2022/23,UECL,415,0.6367560991787523,0.16712946811879695,0.6501547987616099,0.34876659817258343
country_b15_g1.8_c360,2023/24,ALL,806,0.613591774857233,0.1593898262838293,0.6960629921259842,0.40536173239769474
country_b15_g1.8_c360,2023/24,UCL,214,0.6295200249133301,0.1623357785047853,0.6848484848484848,0.397597613615018
country_b15_g1.8_c360,2023/24,UEL,175,0.5749954253837138,0.14385480013424518,0.7642857142857142,0.6654010984068286
country_b15_g1.8_c360,2023/24,UECL,417,0.6216150737681709,0.16439749007493876,0.6727272727272727,0.34751207134847245
country_b15_g1.8_c360,2024/25,ALL,957,0.6279479130162361,0.17157574246246535,0.6967741935483871,0.4447084941058757
country_b15_g1.8_c360,2024/25,UCL,279,0.6331873909924594,0.1821623916882155,0.6978723404255319,0.3884180347873982
country_b15_g1.8_c360,2024/25,UEL,269,0.6296382096227376,0.16828677621178367,0.7102803738317757,0.4583186852594811
country_b15_g1.8_c360,2024/25,UECL,409,0.623262083816932,0.16651720160048258,0.6871165644171779,0.37770390687666694
country_b15_g1.8_c360,2025/26,ALL,961,0.63435513264892,0.1728905493185561,0.6606217616580311,0.38762581076335645
country_b15_g1.8_c360,2025/26,UCL,281,0.6193183789981254,0.1680228711880428,0.6666666666666666,0.429213822970377
country_b15_g1.8_c360,2025/26,UEL,271,0.6467115071078396,0.18016908201398232,0.6164383561643836,0.3729644834379553
country_b15_g1.8_c360,2025/26,UECL,409,0.6364987764081033,0.17141215126039894,0.6861538461538461,0.33560420656213724
country_b15_g1.8_c380,2021/22,ALL,816,0.6208147643459118,0.1579448895837139,0.7070063694267515,0.4179160280186901
country_b15_g1.8_c380,2021/22,UCL,218,0.6093173836381409,0.16160048750341316,0.7159090909090909,0.43205746744946116
country_b15_g1.8_c380,2021/22,UEL,175,0.642580985667594,0.15613827785605935,0.6666666666666666,0.4614854470004891
country_b15_g1.8_c380,2021/22,UECL,423,0.6177351904995755,0.15680833333275673,0.7177914110429447,0.35292642976893374
country_b15_g1.8_c380,2022/23,ALL,804,0.6328416049417803,0.164254320061278,0.6634460547504025,0.40515769242080196
country_b15_g1.8_c380,2022/23,UCL,214,0.6252547403588143,0.16080315515236712,0.6848484848484848,0.3272782118930741
country_b15_g1.8_c380,2022/23,UEL,175,0.6317172450682524,0.16146255300729284,0.6541353383458647,0.4051989243322865
country_b15_g1.8_c380,2022/23,UECL,415,0.6372279952999059,0.16721120807321613,0.6563467492260062,0.35051337171186675
country_b15_g1.8_c380,2023/24,ALL,806,0.6142203020090161,0.159653092520047,0.6992125984251969,0.4058269377620632
country_b15_g1.8_c380,2023/24,UCL,214,0.6302758461035965,0.16267986406657284,0.6848484848484848,0.39628400022622395
country_b15_g1.8_c380,2023/24,UEL,175,0.5754504659899071,0.1440172481872709,0.7714285714285715,0.6610477929767481
country_b15_g1.8_c380,2023/24,UECL,417,0.6222510810668191,0.16466159047515327,0.6757575757575758,0.34856340969060695
country_b15_g1.8_c380,2024/25,ALL,957,0.6293627676700996,0.17223744394458623,0.6941935483870968,0.4432134679239127
country_b15_g1.8_c380,2024/25,UCL,279,0.6362231948337067,0.1835153496914996,0.6851063829787234,0.39095314825236704
country_b15_g1.8_c380,2024/25,UEL,269,0.6309097067636226,0.16892948847889738,0.7102803738317757,0.44959525709832243
country_b15_g1.8_c380,2024/25,UECL,409,0.6236654918881825,0.16671985058732816,0.6901840490797546,0.379667549572641
country_b15_g1.8_c380,2025/26,ALL,961,0.6352369622890881,0.17322189783558264,0.6632124352331606,0.38433434470758643
country_b15_g1.8_c380,2025/26,UCL,281,0.6193005986221459,0.1680211804440122,0.6710526315789473,0.41865193081100377
country_b15_g1.8_c380,2025/26,UEL,271,0.6488674368337928,0.18108143616203676,0.6255707762557078,0.36299423814251947
country_b15_g1.8_c380,2025/26,UECL,409,0.6371544673961684,0.1715873420912361,0.683076923076923,0.33260044844382575
country_b15_g1.8_c400,2021/22,ALL,816,0.6213375403877619,0.15814781968192804,0.7038216560509554,0.41570346544319664
country_b15_g1.8_c400,2021/22,UCL,218,0.6096357872546919,0.16175015479722774,0.7102272727272727,0.43153757113682717
country_b15_g1.8_c400,2021/22,UEL,175,0.6432801517056637,0.15645787988877033,0.6587301587301587,0.4665039648638514
country_b15_g1.8_c400,2021/22,UECL,423,0.618290318643971,0.15699044476151966,0.7177914110429447,0.3497537740268374
country_b15_g1.8_c400,2022/23,ALL,804,0.633235082339681,0.1643723706273907,0.6650563607085346,0.4040221560914098
country_b15_g1.8_c400,2022/23,UCL,214,0.6254060685595608,0.16088165114280048,0.6909090909090909,0.3281085268273279
country_b15_g1.8_c400,2022/23,UEL,175,0.6317189246619587,0.16153386709151923,0.6616541353383458,0.40193395576266977
country_b15_g1.8_c400,2022/23,UECL,415,0.63791155593618,0.16736936361167948,0.653250773993808,0.3480874192650355
country_b15_g1.8_c400,2023/24,ALL,806,0.6150356665765052,0.15999271442983146,0.7023622047244095,0.4059940915114061
country_b15_g1.8_c400,2023/24,UCL,214,0.6311734138119823,0.16308061959470588,0.6787878787878788,0.3946770556923595
country_b15_g1.8_c400,2023/24,UEL,175,0.5761493730451295,0.1443040875243617,0.7642857142857142,0.6584619950145197
country_b15_g1.8_c400,2023/24,UECL,417,0.623073132906478,0.16499199021681965,0.6878787878787879,0.3486712392641592
country_b15_g1.8_c400,2024/25,ALL,957,0.6310224869991856,0.17299393931509757,0.6903225806451613,0.4431133094396878
country_b15_g1.8_c400,2024/25,UCL,279,0.6395625916985519,0.18496542035752386,0.676595744680851,0.39322679261556776
country_b15_g1.8_c400,2024/25,UEL,269,0.6324632761800053,0.16969556027890317,0.7149532710280374,0.4430699669365682
country_b15_g1.8_c400,2024/25,UECL,409,0.6242492314960957,0.166996924033678,0.6840490797546013,0.37934119768795804
country_b15_g1.8_c400,2025/26,ALL,961,0.6363832498599581,0.17365289886692395,0.6619170984455959,0.3831290320193832
country_b15_g1.8_c400,2025/26,UCL,281,0.6193809753502584,0.16806706458675794,0.6710526315789473,0.4110153760028264
country_b15_g1.8_c400,2025/26,UEL,271,0.6514463265925402,0.18215541606877367,0.6255707762557078,0.3601151298753883
country_b15_g1.8_c400,2025/26,UECL,409,0.6380838497198503,0.17185690197456546,0.68,0.33264176561189057
country_b15_g2.0_c280,2021/22,ALL,816,0.6202487949391482,0.15779865162767262,0.6926751592356688,0.42844090764790976
country_b15_g2.0_c280,2021/22,UCL,218,0.6074588432304115,0.16076344252680258,0.7272727272727273,0.435566767559741
country_b15_g2.0_c280,2021/22,UEL,175,0.642813341082113,0.15617423608274578,0.6349206349206349,0.4595216791409126
country_b15_g2.0_c280,2021/22,UECL,423,0.6175050925691383,0.15694273745356355,0.696319018404908,0.3710028793185706
country_b15_g2.0_c280,2022/23,ALL,804,0.6335222003998228,0.1647385863812954,0.6586151368760065,0.40897605260740977
country_b15_g2.0_c280,2022/23,UCL,214,0.6243797463711821,0.1603866819963638,0.6727272727272727,0.3553939529744994
country_b15_g2.0_c280,2022/23,UEL,175,0.6360288480318546,0.16299751218915634,0.6766917293233082,0.4050683255895018
country_b15_g2.0_c280,2022/23,UECL,415,0.6371796023914457,0.1677168888439453,0.6439628482972136,0.3519320766027545
country_b15_g2.0_c280,2023/24,ALL,806,0.6126442617519942,0.1590360479249373,0.6992125984251969,0.40705398753892974
country_b15_g2.0_c280,2023/24,UCL,214,0.6275575443583231,0.1614222491694188,0.6848484848484848,0.41911281542953693
country_b15_g2.0_c280,2023/24,UEL,175,0.5739376035913132,0.14374352404642776,0.7642857142857142,0.6869385042188063
country_b15_g2.0_c280,2023/24,UECL,417,0.6212347238631807,0.16422920047270742,0.6787878787878788,0.3376273343409372
country_b15_g2.0_c280,2024/25,ALL,957,0.6243512492864244,0.16979657119828231,0.6929032258064516,0.4475345254658186
country_b15_g2.0_c280,2024/25,UCL,279,0.6234922357380348,0.17763248097027198,0.6893617021276596,0.41760026018907975
country_b15_g2.0_c280,2024/25,UEL,269,0.6263116276524068,0.16651757262594355,0.7149532710280374,0.49004652619428174
country_b15_g2.0_c280,2024/25,UECL,409,0.6236478825371612,0.16660789586716737,0.6809815950920245,0.3772821385511233
country_b15_g2.0_c280,2025/26,ALL,961,0.633298337604167,0.1725685850835931,0.6580310880829016,0.39416978790208396
country_b15_g2.0_c280,2025/26,UCL,281,0.6204607341036706,0.1685897399780215,0.6710526315789473,0.4323144614362511
country_b15_g2.0_c280,2025/26,UEL,271,0.6414582615698563,0.17788880118417233,0.639269406392694,0.4280407582517802
country_b15_g2.0_c280,2025/26,UECL,409,0.6367116070147727,0.17177708608948222,0.6615384615384615,0.35475195948230426
country_b15_g2.0_c300,2021/22,ALL,816,0.6199661275298025,0.15765436394385213,0.6942675159235668,0.42712081491718856
country_b15_g2.0_c300,2021/22,UCL,218,0.6075477989797383,0.16079973882373835,0.7272727272727273,0.4375872736838414
country_b15_g2.0_c300,2021/22,UEL,175,0.6421520870624196,0.1558796569704736,0.626984126984127,0.4559681944426312
country_b15_g2.0_c300,2021/22,UECL,423,0.6171875287253248,0.15676756015313348,0.7024539877300614,0.36875280521391746
country_b15_g2.0_c300,2022/23,ALL,804,0.6329354619246859,0.16444849327060757,0.6570048309178744,0.4094794100979597
country_b15_g2.0_c300,2022/23,UCL,214,0.6243212013088878,0.1603632603239948,0.6727272727272727,0.35189385617472174
country_b15_g2.0_c300,2022/23,UEL,175,0.6346040476385201,0.1624266437486759,0.6691729323308271,0.4074844023310182
country_b15_g2.0_c300,2022/23,UECL,415,0.6366738939050711,0.1674076824679887,0.6439628482972136,0.35365690575084086
country_b15_g2.0_c300,2023/24,ALL,806,0.6124180475318524,0.15892135498274626,0.6976377952755906,0.40779464344799
country_b15_g2.0_c300,2023/24,UCL,214,0.6276659741802663,0.16147521138694088,0.6848484848484848,0.41558008816064435
country_b15_g2.0_c300,2023/24,UEL,175,0.57325067193791,0.1433220839312251,0.7714285714285715,0.6883786954889082
country_b15_g2.0_c300,2023/24,UECL,417,0.6210301204963112,0.16415719949957736,0.6727272727272727,0.3414822415954304
country_b15_g2.0_c300,2024/25,ALL,957,0.6246633353352602,0.16997146386343287,0.704516129032258,0.4461074967869074
country_b15_g2.0_c300,2024/25,UCL,279,0.625215800178617,0.17846182322002338,0.7021276595744681,0.40213947851931475
country_b15_g2.0_c300,2024/25,UEL,269,0.6263093625735485,0.16655195636680334,0.7242990654205608,0.47935998107767996
country_b15_g2.0_c300,2024/25,UECL,409,0.6232038756325803,0.16642876766808956,0.6932515337423313,0.3779790934234971
country_b15_g2.0_c300,2025/26,ALL,961,0.6330116549071433,0.17241293861930576,0.6632124352331606,0.3970721625235253
country_b15_g2.0_c300,2025/26,UCL,281,0.6200383324929072,0.1683958895298086,0.6798245614035088,0.43240211199359024
country_b15_g2.0_c300,2025/26,UEL,271,0.6417778757059357,0.17802141346950667,0.634703196347032,0.41639103313385106
country_b15_g2.0_c300,2025/26,UECL,409,0.6361164416111228,0.17145668949887607,0.6707692307692308,0.3574733836188396
country_b15_g2.0_c320,2021/22,ALL,816,0.6198293026705618,0.15757467230368755,0.7022292993630573,0.4267077184987029
country_b15_g2.0_c320,2021/22,UCL,218,0.60767164813244,0.16085378264358557,0.7272727272727273,0.43820169659877256
country_b15_g2.0_c320,2021/22,UEL,175,0.6417686277388333,0.15571377622988072,0.6428571428571429,0.45899177352801096
country_b15_g2.0_c320,2021/22,UECL,423,0.6170183967659826,0.1566546031755988,0.7116564417177914,0.366888165215574
country_b15_g2.0_c320,2022/23,ALL,804,0.6325306192938176,0.164236665110888,0.6634460547504025,0.4096673938432457
country_b15_g2.0_c320,2022/23,UCL,214,0.6242913339394818,0.1603539151731954,0.6787878787878788,0.3433863216175981
country_b15_g2.0_c320,2022/23,UEL,175,0.6334562863199763,0.16198578193356572,0.6691729323308271,0.4095739822155729
country_b15_g2.0_c320,2022/23,UECL,415,0.636388969501649,0.1671880218402799,0.653250773993808,0.354681708819742
country_b15_g2.0_c320,2023/24,ALL,806,0.6123822010832151,0.15889208610969352,0.6960629921259842,0.40572570380119355
country_b15_g2.0_c320,2023/24,UCL,214,0.6279168827554914,0.16159419806105443,0.6848484848484848,0.4060276956537832
country_b15_g2.0_c320,2023/24,UEL,175,0.5728118506295236,0.14302779639220847,0.7571428571428571,0.6800648640660475
country_b15_g2.0_c320,2023/24,UECL,417,0.6210162285449149,0.16416306630865904,0.6757575757575758,0.34135176781143217
country_b15_g2.0_c320,2024/25,ALL,957,0.6252305777393498,0.17026338223428605,0.7058064516129032,0.4438047705349103
country_b15_g2.0_c320,2024/25,UCL,279,0.6272652494110813,0.17943253707466472,0.6978723404255319,0.3863262819732536
country_b15_g2.0_c320,2024/25,UEL,269,0.626602510516957,0.1667318448194195,0.7336448598130841,0.47723096691473477
country_b15_g2.0_c320,2024/25,UECL,409,0.6229403006890091,0.16633132688986904,0.6932515337423313,0.37627819165163234
country_b15_g2.0_c320,2025/26,ALL,961,0.6330108418020507,0.17238090831334255,0.6632124352331606,0.3973260572875042
country_b15_g2.0_c320,2025/26,UCL,281,0.619713008277418,0.16824837092605183,0.6710526315789473,0.42809627836430225
country_b15_g2.0_c320,2025/26,UEL,271,0.6425532403835591,0.17835677898041336,0.639269406392694,0.40338172911199893
country_b15_g2.0_c320,2025/26,UECL,409,0.6358242921806154,0.17126057103963224,0.6738461538461539,0.35420519562491337
country_b15_g2.0_c340,2021/22,ALL,816,0.619836429386966,0.157557389344555,0.7070063694267515,0.424022137826438
country_b15_g2.0_c340,2021/22,UCL,218,0.6078304272519346,0.16092560777596718,0.7215909090909091,0.4368428766907517
country_b15_g2.0_c340,2021/22,UEL,175,0.6416600332247852,0.15567373050651956,0.6587301587301587,0.4531628117860933
country_b15_g2.0_c340,2021/22,UECL,423,0.61699524213831,0.15660081411667864,0.7177914110429447,0.364684220192793
country_b15_g2.0_c340,2022/23,ALL,804,0.6323048314561356,0.16410030717463064,0.6618357487922706,0.40862871208312507
country_b15_g2.0_c340,2022/23,UCL,214,0.6242901867013249,0.16035867921033764,0.6787878787878788,0.3429392289606922
country_b15_g2.0_c340,2022/23,UEL,175,0.6325830006550385,0.1616720222987035,0.6541353383458647,0.40797414761646067
country_b15_g2.0_c340,2022/23,UECL,415,0.6363203841494401,0.1670537005183558,0.6563467492260062,0.35257833892350704
country_b15_g2.0_c340,2023/24,ALL,806,0.6125346267039716,0.15894581409369327,0.6960629921259842,0.4054737960380993
country_b15_g2.0_c340,2023/24,UCL,214,0.6283095887403483,0.1617772599244625,0.6787878787878788,0.4062955197427606
country_b15_g2.0_c340,2023/24,UEL,175,0.5726193846642835,0.14286080900007883,0.7571428571428571,0.6707036208103855
country_b15_g2.0_c340,2023/24,UECL,417,0.6211900834933263,0.16424304786730934,0.6787878787878788,0.34288833923455175
country_b15_g2.0_c340,2024/25,ALL,957,0.6260495990556555,0.17066704585524753,0.7083870967741935,0.4431670642225058
