candidate_key,team_learning_rate,season_carry,shrinkage_matches,venue_context,season,matches,goal_nll,home_goal_bias,away_goal_bias
lr0.02_carry0.9_shrink20_venue0,0.02,0.9,20.0,False,2024/25,8666,2.8935931946205744,-0.004063754355255756,0.03837511025532576
lr0.02_carry0.9_shrink20_venue0,0.02,0.9,20.0,False,2025/26,8076,2.918087473604112,-0.020164544250346892,0.02755971285394963
lr0.02_carry0.9_shrink20_venue1,0.02,0.9,20.0,True,2013/14,3543,2.952888997846571,-0.0470417172605933,0.1691497913693533
lr0.02_carry0.9_shrink20_venue1,0.02,0.9,20.0,True,2014/15,3574,2.8921697174165746,-0.042912765081221216,0.13601288163718078
lr0.02_carry0.9_shrink20_venue1,0.02,0.9,20.0,True,2015/16,2864,2.8917155313770784,-0.023617292181422674,0.08328325050584198
lr0.02_carry0.9_shrink20_venue1,0.02,0.9,20.0,True,2016/17,3550,2.8697467110617634,-0.036814359265839015,0.0713036681662812
lr0.02_carry0.9_shrink20_venue1,0.02,0.9,20.0,True,2017/18,3898,2.8792318365732834,-0.0025403438345654983,0.05210887366731061
lr0.02_carry0.9_shrink20_venue1,0.02,0.9,20.0,True,2018/19,4597,2.8960948894790026,-0.031087625701458472,0.060407306322143986
lr0.02_carry0.9_shrink20_venue1,0.02,0.9,20.0,True,2019/20,2730,2.932177955465825,-0.0018176264918462236,0.016069932694935708
lr0.02_carry0.9_shrink20_venue1,0.02,0.9,20.0,True,2020/21,8148,2.9004806812476827,0.03601616169207681,0.05114572876555267
lr0.02_carry0.9_shrink20_venue1,0.02,0.9,20.0,True,2021/22,8314,2.886213482312558,-0.03102625888318383,0.059551897526149325
lr0.02_carry0.9_shrink20_venue1,0.02,0.9,20.0,True,2022/23,8760,2.8939893001188084,-0.02518640301606795,0.05245164045436119
lr0.02_carry0.9_shrink20_venue1,0.02,0.9,20.0,True,2023/24,7675,2.9305367363127384,-0.022173878970535275,0.0019847742898365544
lr0.02_carry0.9_shrink20_venue1,0.02,0.9,20.0,True,2024/25,8666,2.893185296359491,0.0006949246423798334,0.03255663777610702
lr0.02_carry0.9_shrink20_venue1,0.02,0.9,20.0,True,2025/26,8076,2.9207214140396722,-0.015756323425728542,0.022279110449029336
lr0.02_carry0.9_shrink40_venue0,0.02,0.9,40.0,False,2013/14,3543,2.9586885383980444,-0.049610769420726945,0.16475746652296272
lr0.02_carry0.9_shrink40_venue0,0.02,0.9,40.0,False,2014/15,3574,2.8938553143119026,-0.043905799210006966,0.13382150512457602
lr0.02_carry0.9_shrink40_venue0,0.02,0.9,40.0,False,2015/16,2864,2.893121555765101,-0.028481597974762688,0.08726569143875298
lr0.02_carry0.9_shrink40_venue0,0.02,0.9,40.0,False,2016/17,3550,2.8696414883907506,-0.03935697007656197,0.07287324171460197
lr0.02_carry0.9_shrink40_venue0,0.02,0.9,40.0,False,2017/18,3898,2.8790748524197403,-0.0046853213112955745,0.054115537139703476
lr0.02_carry0.9_shrink40_venue0,0.02,0.9,40.0,False,2018/19,4597,2.8971846575720828,-0.03428172146456129,0.062457341593789704
lr0.02_carry0.9_shrink40_venue0,0.02,0.9,40.0,False,2019/20,2730,2.932208163575939,-0.007116582136002404,0.021538298200768045
lr0.02_carry0.9_shrink40_venue0,0.02,0.9,40.0,False,2020/21,8148,2.9019626252059623,0.036670870687045845,0.048168200424369326
lr0.02_carry0.9_shrink40_venue0,0.02,0.9,40.0,False,2021/22,8314,2.8874718600878153,-0.034202562981421866,0.06090084747579207
lr0.02_carry0.9_shrink40_venue0,0.02,0.9,40.0,False,2022/23,8760,2.8949628081972247,-0.029588842909122604,0.056250356832451436
lr0.02_carry0.9_shrink40_venue0,0.02,0.9,40.0,False,2023/24,7675,2.930228220676836,-0.02743303292133465,0.008384303180418336
lr0.02_carry0.9_shrink40_venue0,0.02,0.9,40.0,False,2024/25,8666,2.8935931946205744,-0.004063754355255756,0.03837511025532576
lr0.02_carry0.9_shrink40_venue0,0.02,0.9,40.0,False,2025/26,8076,2.918087473604112,-0.020164544250346892,0.02755971285394963
lr0.02_carry0.9_shrink40_venue1,0.02,0.9,40.0,True,2013/14,3543,2.952888997846571,-0.0470417172605933,0.1691497913693533
lr0.02_carry0.9_shrink40_venue1,0.02,0.9,40.0,True,2014/15,3574,2.8921697174165746,-0.042912765081221216,0.13601288163718078
lr0.02_carry0.9_shrink40_venue1,0.02,0.9,40.0,True,2015/16,2864,2.8917155313770784,-0.023617292181422674,0.08328325050584198
lr0.02_carry0.9_shrink40_venue1,0.02,0.9,40.0,True,2016/17,3550,2.8697467110617634,-0.036814359265839015,0.0713036681662812
lr0.02_carry0.9_shrink40_venue1,0.02,0.9,40.0,True,2017/18,3898,2.8792318365732834,-0.0025403438345654983,0.05210887366731061
lr0.02_carry0.9_shrink40_venue1,0.02,0.9,40.0,True,2018/19,4597,2.8960948894790026,-0.031087625701458472,0.060407306322143986
lr0.02_carry0.9_shrink40_venue1,0.02,0.9,40.0,True,2019/20,2730,2.932177955465825,-0.0018176264918462236,0.016069932694935708
lr0.02_carry0.9_shrink40_venue1,0.02,0.9,40.0,True,2020/21,8148,2.9004806812476827,0.03601616169207681,0.05114572876555267
lr0.02_carry0.9_shrink40_venue1,0.02,0.9,40.0,True,2021/22,8314,2.886213482312558,-0.03102625888318383,0.059551897526149325
lr0.02_carry0.9_shrink40_venue1,0.02,0.9,40.0,True,2022/23,8760,2.8939893001188084,-0.02518640301606795,0.05245164045436119
lr0.02_carry0.9_shrink40_venue1,0.02,0.9,40.0,True,2023/24,7675,2.9305367363127384,-0.022173878970535275,0.0019847742898365544
lr0.02_carry0.9_shrink40_venue1,0.02,0.9,40.0,True,2024/25,8666,2.893185296359491,0.0006949246423798334,0.03255663777610702
lr0.02_carry0.9_shrink40_venue1,0.02,0.9,40.0,True,2025/26,8076,2.9207214140396722,-0.015756323425728542,0.022279110449029336
lr0.05_carry0.5_shrink10_venue0,0.05,0.5,10.0,False,2013/14,3543,2.951952480932173,-0.05086715568396794,0.1451589709085152
lr0.05_carry0.5_shrink10_venue0,0.05,0.5,10.0,False,2014/15,3574,2.904240114282351,-0.05301465354035496,0.10494297576511018
lr0.05_carry0.5_shrink10_venue0,0.05,0.5,10.0,False,2015/16,2864,2.9141983909289197,-0.02482933674095987,0.0762408656130328
lr0.05_carry0.5_shrink10_venue0,0.05,0.5,10.0,False,2016/17,3550,2.8885727945808433,-0.03927593187508172,0.08188520894292302
lr0.05_carry0.5_shrink10_venue0,0.05,0.5,10.0,False,2017/18,3898,2.902825415995551,-0.019701309593995155,0.0689240172127832
lr0.05_carry0.5_shrink10_venue0,0.05,0.5,10.0,False,2018/19,4597,2.920160542475609,-0.03915802299064622,0.07848491382691183
lr0.05_carry0.5_shrink10_venue0,0.05,0.5,10.0,False,2019/20,2730,2.9555484088830366,-0.01265078472105713,0.04943473953241382
lr0.05_carry0.5_shrink10_venue0,0.05,0.5,10.0,False,2020/21,8148,2.914371501693125,0.007494809751480252,0.0550481617229329
lr0.05_carry0.5_shrink10_venue0,0.05,0.5,10.0,False,2021/22,8314,2.9074189618255453,-0.03409410305100874,0.06917374846203858
lr0.05_carry0.5_shrink10_venue0,0.05,0.5,10.0,False,2022/23,8760,2.918658371141224,-0.02492349763880565,0.06326747816248567
lr0.05_carry0.5_shrink10_venue0,0.05,0.5,10.0,False,2023/24,7675,2.957717032426177,-0.019387315923581054,0.030145684451740363
lr0.05_carry0.5_shrink10_venue0,0.05,0.5,10.0,False,2024/25,8666,2.922417699593417,-0.016873912404020676,0.04982116506721156
lr0.05_carry0.5_shrink10_venue0,0.05,0.5,10.0,False,2025/26,8076,2.9462398427366274,-0.02410979261791466,0.047677186159962616
lr0.05_carry0.5_shrink10_venue1,0.05,0.5,10.0,True,2013/14,3543,2.9575811507683243,-0.049187513239347655,0.1500831130668872
lr0.05_carry0.5_shrink10_venue1,0.05,0.5,10.0,True,2014/15,3574,2.91327785549354,-0.05086457000890133,0.10570634334632507
lr0.05_carry0.5_shrink10_venue1,0.05,0.5,10.0,True,2015/16,2864,2.9211205356611227,-0.018032832629862303,0.07092548224199972
lr0.05_carry0.5_shrink10_venue1,0.05,0.5,10.0,True,2016/17,3550,2.896949019135058,-0.03445940125554381,0.07968484648015926
lr0.05_carry0.5_shrink10_venue1,0.05,0.5,10.0,True,2017/18,3898,2.910678365216593,-0.01630224562139988,0.06595313288543782
lr0.05_carry0.5_shrink10_venue1,0.05,0.5,10.0,True,2018/19,4597,2.9266779818850455,-0.0326879206448889,0.07411478777594299
lr0.05_carry0.5_shrink10_venue1,0.05,0.5,10.0,True,2019/20,2730,2.9613301798637037,-0.005223265867056412,0.04306591457160524
lr0.05_carry0.5_shrink10_venue1,0.05,0.5,10.0,True,2020/21,8148,2.921795131600595,0.008551266582673437,0.057491444234329316
lr0.05_carry0.5_shrink10_venue1,0.05,0.5,10.0,True,2021/22,8314,2.9150505420823167,-0.026514024001181535,0.06298629026146632
lr0.05_carry0.5_shrink10_venue1,0.05,0.5,10.0,True,2022/23,8760,2.924660716944434,-0.01758156560589839,0.056442976592782725
lr0.05_carry0.5_shrink10_venue1,0.05,0.5,10.0,True,2023/24,7675,2.9656973315289563,-0.01367384892861674,0.024883361028135632
lr0.05_carry0.5_shrink10_venue1,0.05,0.5,10.0,True,2024/25,8666,2.9293689769486195,-0.009431905242934633,0.04291011185952946
lr0.05_carry0.5_shrink10_venue1,0.05,0.5,10.0,True,2025/26,8076,2.956896813775086,-0.01727424438962412,0.041557551757402965
lr0.05_carry0.5_shrink20_venue0,0.05,0.5,20.0,False,2013/14,3543,2.951952480932173,-0.05086715568396794,0.1451589709085152
lr0.05_carry0.5_shrink20_venue0,0.05,0.5,20.0,False,2014/15,3574,2.904240114282351,-0.05301465354035496,0.10494297576511018
lr0.05_carry0.5_shrink20_venue0,0.05,0.5,20.0,False,2015/16,2864,2.9141983909289197,-0.02482933674095987,0.0762408656130328
lr0.05_carry0.5_shrink20_venue0,0.05,0.5,20.0,False,2016/17,3550,2.8885727945808433,-0.03927593187508172,0.08188520894292302
lr0.05_carry0.5_shrink20_venue0,0.05,0.5,20.0,False,2017/18,3898,2.902825415995551,-0.019701309593995155,0.0689240172127832
lr0.05_carry0.5_shrink20_venue0,0.05,0.5,20.0,False,2018/19,4597,2.920160542475609,-0.03915802299064622,0.07848491382691183
lr0.05_carry0.5_shrink20_venue0,0.05,0.5,20.0,False,2019/20,2730,2.9555484088830366,-0.01265078472105713,0.04943473953241382
lr0.05_carry0.5_shrink20_venue0,0.05,0.5,20.0,False,2020/21,8148,2.914371501693125,0.007494809751480252,0.0550481617229329
lr0.05_carry0.5_shrink20_venue0,0.05,0.5,20.0,False,2021/22,8314,2.9074189618255453,-0.03409410305100874,0.06917374846203858
lr0.05_carry0.5_shrink20_venue0,0.05,0.5,20.0,False,2022/23,8760,2.918658371141224,-0.02492349763880565,0.06326747816248567
lr0.05_carry0.5_shrink20_venue0,0.05,0.5,20.0,False,2023/24,7675,2.957717032426177,-0.019387315923581054,0.030145684451740363
lr0.05_carry0.5_shrink20_venue0,0.05,0.5,20.0,False,2024/25,8666,2.922417699593417,-0.016873912404020676,0.04982116506721156
lr0.05_carry0.5_shrink20_venue0,0.05,0.5,20.0,False,2025/26,8076,2.9462398427366274,-0.02410979261791466,0.047677186159962616
lr0.05_carry0.5_shrink20_venue1,0.05,0.5,20.0,True,2013/14,3543,2.9575811507683243,-0.049187513239347655,0.1500831130668872
lr0.05_carry0.5_shrink20_venue1,0.05,0.5,20.0,True,2014/15,3574,2.91327785549354,-0.05086457000890133,0.10570634334632507
lr0.05_carry0.5_shrink20_venue1,0.05,0.5,20.0,True,2015/16,2864,2.9211205356611227,-0.018032832629862303,0.07092548224199972
lr0.05_carry0.5_shrink20_venue1,0.05,0.5,20.0,True,2016/17,3550,2.896949019135058,-0.03445940125554381,0.07968484648015926
lr0.05_carry0.5_shrink20_venue1,0.05,0.5,20.0,True,2017/18,3898,2.910678365216593,-0.01630224562139988,0.06595313288543782
lr0.05_carry0.5_shrink20_venue1,0.05,0.5,20.0,True,2018/19,4597,2.9266779818850455,-0.0326879206448889,0.07411478777594299
lr0.05_carry0.5_shrink20_venue1,0.05,0.5,20.0,True,2019/20,2730,2.9613301798637037,-0.005223265867056412,0.04306591457160524
lr0.05_carry0.5_shrink20_venue1,0.05,0.5,20.0,True,2020/21,8148,2.921795131600595,0.008551266582673437,0.057491444234329316
lr0.05_carry0.5_shrink20_venue1,0.05,0.5,20.0,True,2021/22,8314,2.9150505420823167,-0.026514024001181535,0.06298629026146632
lr0.05_carry0.5_shrink20_venue1,0.05,0.5,20.0,True,2022/23,8760,2.924660716944434,-0.01758156560589839,0.056442976592782725
lr0.05_carry0.5_shrink20_venue1,0.05,0.5,20.0,True,2023/24,7675,2.9656973315289563,-0.01367384892861674,0.024883361028135632
lr0.05_carry0.5_shrink20_venue1,0.05,0.5,20.0,True,2024/25,8666,2.9293689769486195,-0.009431905242934633,0.04291011185952946
lr0.05_carry0.5_shrink20_venue1,0.05,0.5,20.0,True,2025/26,8076,2.956896813775086,-0.01727424438962412,0.041557551757402965
lr0.05_carry0.5_shrink40_venue0,0.05,0.5,40.0,False,2013/14,3543,2.951952480932173,-0.05086715568396794,0.1451589709085152
lr0.05_carry0.5_shrink40_venue0,0.05,0.5,40.0,False,2014/15,3574,2.904240114282351,-0.05301465354035496,0.10494297576511018
lr0.05_carry0.5_shrink40_venue0,0.05,0.5,40.0,False,2015/16,2864,2.9141983909289197,-0.02482933674095987,0.0762408656130328
lr0.05_carry0.5_shrink40_venue0,0.05,0.5,40.0,False,2016/17,3550,2.8885727945808433,-0.03927593187508172,0.08188520894292302
lr0.05_carry0.5_shrink40_venue0,0.05,0.5,40.0,False,2017/18,3898,2.902825415995551,-0.019701309593995155,0.0689240172127832
lr0.05_carry0.5_shrink40_venue0,0.05,0.5,40.0,False,2018/19,4597,2.920160542475609,-0.03915802299064622,0.07848491382691183
lr0.05_carry0.5_shrink40_venue0,0.05,0.5,40.0,False,2019/20,2730,2.9555484088830366,-0.01265078472105713,0.04943473953241382
lr0.05_carry0.5_shrink40_venue0,0.05,0.5,40.0,False,2020/21,8148,2.914371501693125,0.007494809751480252,0.0550481617229329
lr0.05_carry0.5_shrink40_venue0,0.05,0.5,40.0,False,2021/22,8314,2.9074189618255453,-0.03409410305100874,0.06917374846203858
lr0.05_carry0.5_shrink40_venue0,0.05,0.5,40.0,False,2022/23,8760,2.918658371141224,-0.02492349763880565,0.06326747816248567
lr0.05_carry0.5_shrink40_venue0,0.05,0.5,40.0,False,2023/24,7675,2.957717032426177,-0.019387315923581054,0.030145684451740363
lr0.05_carry0.5_shrink40_venue0,0.05,0.5,40.0,False,2024/25,8666,2.922417699593417,-0.016873912404020676,0.04982116506721156
lr0.05_carry0.5_shrink40_venue0,0.05,0.5,40.0,False,2025/26,8076,2.9462398427366274,-0.02410979261791466,0.047677186159962616
lr0.05_carry0.5_shrink40_venue1,0.05,0.5,40.0,True,2013/14,3543,2.9575811507683243,-0.049187513239347655,0.1500831130668872
lr0.05_carry0.5_shrink40_venue1,0.05,0.5,40.0,True,2014/15,3574,2.91327785549354,-0.05086457000890133,0.10570634334632507
lr0.05_carry0.5_shrink40_venue1,0.05,0.5,40.0,True,2015/16,2864,2.9211205356611227,-0.018032832629862303,0.07092548224199972
lr0.05_carry0.5_shrink40_venue1,0.05,0.5,40.0,True,2016/17,3550,2.896949019135058,-0.03445940125554381,0.07968484648015926
lr0.05_carry0.5_shrink40_venue1,0.05,0.5,40.0,True,2017/18,3898,2.910678365216593,-0.01630224562139988,0.06595313288543782
lr0.05_carry0.5_shrink40_venue1,0.05,0.5,40.0,True,2018/19,4597,2.9266779818850455,-0.0326879206448889,0.07411478777594299
lr0.05_carry0.5_shrink40_venue1,0.05,0.5,40.0,True,2019/20,2730,2.9613301798637037,-0.005223265867056412,0.04306591457160524
lr0.05_carry0.5_shrink40_venue1,0.05,0.5,40.0,True,2020/21,8148,2.921795131600595,0.008551266582673437,0.057491444234329316
lr0.05_carry0.5_shrink40_venue1,0.05,0.5,40.0,True,2021/22,8314,2.9150505420823167,-0.026514024001181535,0.06298629026146632
lr0.05_carry0.5_shrink40_venue1,0.05,0.5,40.0,True,2022/23,8760,2.924660716944434,-0.01758156560589839,0.056442976592782725
lr0.05_carry0.5_shrink40_venue1,0.05,0.5,40.0,True,2023/24,7675,2.9656973315289563,-0.01367384892861674,0.024883361028135632
lr0.05_carry0.5_shrink40_venue1,0.05,0.5,40.0,True,2024/25,8666,2.9293689769486195,-0.009431905242934633,0.04291011185952946
lr0.05_carry0.5_shrink40_venue1,0.05,0.5,40.0,True,2025/26,8076,2.956896813775086,-0.01727424438962412,0.041557551757402965
lr0.05_carry0.75_shrink10_venue0,0.05,0.75,10.0,False,2013/14,3543,2.951952480932173,-0.05086715568396794,0.1451589709085152
lr0.05_carry0.75_shrink10_venue0,0.05,0.75,10.0,False,2014/15,3574,2.9025214012070673,-0.04935462030681435,0.08947277071006618
lr0.05_carry0.75_shrink10_venue0,0.05,0.75,10.0,False,2015/16,2864,2.91057420094445,-0.013490112232036498,0.05255538446193563
lr0.05_carry0.75_shrink10_venue0,0.05,0.75,10.0,False,2016/17,3550,2.8853271132862806,-0.02923141540387873,0.05613642924660285
lr0.05_carry0.75_shrink10_venue0,0.05,0.75,10.0,False,2017/18,3898,2.897985269187566,-0.0067005540885362955,0.04333473416010332
lr0.05_carry0.75_shrink10_venue0,0.05,0.75,10.0,False,2018/19,4597,2.915257098551265,-0.030974899178828102,0.05403329041641383
lr0.05_carry0.75_shrink10_venue0,0.05,0.75,10.0,False,2019/20,2730,2.9559417016381735,0.0013619507328359037,0.025910541288560948
lr0.05_carry0.75_shrink10_venue0,0.05,0.75,10.0,False,2020/21,8148,2.911723373992485,0.012773781388130978,0.040689290566775116
lr0.05_carry0.75_shrink10_venue0,0.05,0.75,10.0,False,2021/22,8314,2.904734039975163,-0.03500367794774783,0.05497281615984021
lr0.05_carry0.75_shrink10_venue0,0.05,0.75,10.0,False,2022/23,8760,2.9161381186176647,-0.020840654034648482,0.04668796030423029
lr0.05_carry0.75_shrink10_venue0,0.05,0.75,10.0,False,2023/24,7675,2.9555364620387903,-0.012893694526597194,0.007231703938267488
lr0.05_carry0.75_shrink10_venue0,0.05,0.75,10.0,False,2024/25,8666,2.9193224171665024,-0.009169297654494831,0.03147296066335973
lr0.05_carry0.75_shrink10_venue0,0.05,0.75,10.0,False,2025/26,8076,2.944177356277749,-0.01728668448826308,0.03066471740505077
lr0.05_carry0.75_shrink10_venue1,0.05,0.75,10.0,True,2013/14,3543,2.9575811507683243,-0.049187513239347655,0.1500831130668872
lr0.05_carry0.75_shrink10_venue1,0.05,0.75,10.0,True,2014/15,3574,2.9137364511225456,-0.048414162241701586,0.09058524339623965
lr0.05_carry0.75_shrink10_venue1,0.05,0.75,10.0,True,2015/16,2864,2.9197069168200436,-0.007850692572590091,0.0471290487089368
lr0.05_carry0.75_shrink10_venue1,0.05,0.75,10.0,True,2016/17,3550,2.8962602934353394,-0.02718866134367704,0.056275713479180596
lr0.05_carry0.75_shrink10_venue1,0.05,0.75,10.0,True,2017/18,3898,2.9082811168692873,-0.006629556741566132,0.043092098555933836
lr0.05_carry0.75_shrink10_venue1,0.05,0.75,10.0,True,2018/19,4597,2.9243945795068704,-0.02711745821309653,0.05215997938637171
lr0.05_carry0.75_shrink10_venue1,0.05,0.75,10.0,True,2019/20,2730,2.9640401185284158,0.006420869484080444,0.021589344348781937
lr0.05_carry0.75_shrink10_venue1,0.05,0.75,10.0,True,2020/21,8148,2.9208813235869386,0.011831777338246762,0.0447103222509232
lr0.05_carry0.75_shrink10_venue1,0.05,0.75,10.0,True,2021/22,8314,2.914551085983578,-0.028546633348434644,0.049204731816833505
lr0.05_carry0.75_shrink10_venue1,0.05,0.75,10.0,True,2022/23,8760,2.9250134112688726,-0.014994988862218218,0.04046518374837936
lr0.05_carry0.75_shrink10_venue1,0.05,0.75,10.0,True,2023/24,7675,2.9660665696612405,-0.009472177892062443,0.003614775110642191
lr0.05_carry0.75_shrink10_venue1,0.05,0.75,10.0,True,2024/25,8666,2.928751590114442,-0.003861221252027656,0.026092747052284582
lr0.05_carry0.75_shrink10_venue1,0.05,0.75,10.0,True,2025/26,8076,2.9578155147951524,-0.012542620252532936,0.0261232950929915
lr0.05_carry0.75_shrink20_venue0,0.05,0.75,20.0,False,2013/14,3543,2.951952480932173,-0.05086715568396794,0.1451589709085152
lr0.05_carry0.75_shrink20_venue0,0.05,0.75,20.0,False,2014/15,3574,2.9025214012070673,-0.04935462030681435,0.08947277071006618
lr0.05_carry0.75_shrink20_venue0,0.05,0.75,20.0,False,2015/16,2864,2.91057420094445,-0.013490112232036498,0.05255538446193563
lr0.05_carry0.75_shrink20_venue0,0.05,0.75,20.0,False,2016/17,3550,2.8853271132862806,-0.02923141540387873,0.05613642924660285
lr0.05_carry0.75_shrink20_venue0,0.05,0.75,20.0,False,2017/18,3898,2.897985269187566,-0.0067005540885362955,0.04333473416010332
lr0.05_carry0.75_shrink20_venue0,0.05,0.75,20.0,False,2018/19,4597,2.915257098551265,-0.030974899178828102,0.05403329041641383
lr0.05_carry0.75_shrink20_venue0,0.05,0.75,20.0,False,2019/20,2730,2.9559417016381735,0.0013619507328359037,0.025910541288560948
lr0.05_carry0.75_shrink20_venue0,0.05,0.75,20.0,False,2020/21,8148,2.911723373992485,0.012773781388130978,0.040689290566775116
lr0.05_carry0.75_shrink20_venue0,0.05,0.75,20.0,False,2021/22,8314,2.904734039975163,-0.03500367794774783,0.05497281615984021
lr0.05_carry0.75_shrink20_venue0,0.05,0.75,20.0,False,2022/23,8760,2.9161381186176647,-0.020840654034648482,0.04668796030423029
lr0.05_carry0.75_shrink20_venue0,0.05,0.75,20.0,False,2023/24,7675,2.9555364620387903,-0.012893694526597194,0.007231703938267488
lr0.05_carry0.75_shrink20_venue0,0.05,0.75,20.0,False,2024/25,8666,2.9193224171665024,-0.009169297654494831,0.03147296066335973
lr0.05_carry0.75_shrink20_venue0,0.05,0.75,20.0,False,2025/26,8076,2.944177356277749,-0.01728668448826308,0.03066471740505077
lr0.05_carry0.75_shrink20_venue1,0.05,0.75,20.0,True,2013/14,3543,2.9575811507683243,-0.049187513239347655,0.1500831130668872
lr0.05_carry0.75_shrink20_venue1,0.05,0.75,20.0,True,2014/15,3574,2.9137364511225456,-0.048414162241701586,0.09058524339623965
lr0.05_carry0.75_shrink20_venue1,0.05,0.75,20.0,True,2015/16,2864,2.9197069168200436,-0.007850692572590091,0.0471290487089368
lr0.05_carry0.75_shrink20_venue1,0.05,0.75,20.0,True,2016/17,3550,2.8962602934353394,-0.02718866134367704,0.056275713479180596
lr0.05_carry0.75_shrink20_venue1,0.05,0.75,20.0,True,2017/18,3898,2.9082811168692873,-0.006629556741566132,0.043092098555933836
lr0.05_carry0.75_shrink20_venue1,0.05,0.75,20.0,True,2018/19,4597,2.9243945795068704,-0.02711745821309653,0.05215997938637171
lr0.05_carry0.75_shrink20_venue1,0.05,0.75,20.0,True,2019/20,2730,2.9640401185284158,0.006420869484080444,0.021589344348781937
lr0.05_carry0.75_shrink20_venue1,0.05,0.75,20.0,True,2020/21,8148,2.9208813235869386,0.011831777338246762,0.0447103222509232
lr0.05_carry0.75_shrink20_venue1,0.05,0.75,20.0,True,2021/22,8314,2.914551085983578,-0.028546633348434644,0.049204731816833505
lr0.05_carry0.75_shrink20_venue1,0.05,0.75,20.0,True,2022/23,8760,2.9250134112688726,-0.014994988862218218,0.04046518374837936
lr0.05_carry0.75_shrink20_venue1,0.05,0.75,20.0,True,2023/24,7675,2.9660665696612405,-0.009472177892062443,0.003614775110642191
lr0.05_carry0.75_shrink20_venue1,0.05,0.75,20.0,True,2024/25,8666,2.928751590114442,-0.003861221252027656,0.026092747052284582
lr0.05_carry0.75_shrink20_venue1,0.05,0.75,20.0,True,2025/26,8076,2.9578155147951524,-0.012542620252532936,0.0261232950929915
lr0.05_carry0.75_shrink40_venue0,0.05,0.75,40.0,False,2013/14,3543,2.951952480932173,-0.05086715568396794,0.1451589709085152
lr0.05_carry0.75_shrink40_venue0,0.05,0.75,40.0,False,2014/15,3574,2.9025214012070673,-0.04935462030681435,0.08947277071006618
lr0.05_carry0.75_shrink40_venue0,0.05,0.75,40.0,False,2015/16,2864,2.91057420094445,-0.013490112232036498,0.05255538446193563
lr0.05_carry0.75_shrink40_venue0,0.05,0.75,40.0,False,2016/17,3550,2.8853271132862806,-0.02923141540387873,0.05613642924660285
lr0.05_carry0.75_shrink40_venue0,0.05,0.75,40.0,False,2017/18,3898,2.897985269187566,-0.0067005540885362955,0.04333473416010332
lr0.05_carry0.75_shrink40_venue0,0.05,0.75,40.0,False,2018/19,4597,2.915257098551265,-0.030974899178828102,0.05403329041641383
lr0.05_carry0.75_shrink40_venue0,0.05,0.75,40.0,False,2019/20,2730,2.9559417016381735,0.0013619507328359037,0.025910541288560948
lr0.05_carry0.75_shrink40_venue0,0.05,0.75,40.0,False,2020/21,8148,2.911723373992485,0.012773781388130978,0.040689290566775116
lr0.05_carry0.75_shrink40_venue0,0.05,0.75,40.0,False,2021/22,8314,2.904734039975163,-0.03500367794774783,0.05497281615984021
lr0.05_carry0.75_shrink40_venue0,0.05,0.75,40.0,False,2022/23,8760,2.9161381186176647,-0.020840654034648482,0.04668796030423029
lr0.05_carry0.75_shrink40_venue0,0.05,0.75,40.0,False,2023/24,7675,2.9555364620387903,-0.012893694526597194,0.007231703938267488
lr0.05_carry0.75_shrink40_venue0,0.05,0.75,40.0,False,2024/25,8666,2.9193224171665024,-0.009169297654494831,0.03147296066335973
lr0.05_carry0.75_shrink40_venue0,0.05,0.75,40.0,False,2025/26,8076,2.944177356277749,-0.01728668448826308,0.03066471740505077
lr0.05_carry0.75_shrink40_venue1,0.05,0.75,40.0,True,2013/14,3543,2.9575811507683243,-0.049187513239347655,0.1500831130668872
lr0.05_carry0.75_shrink40_venue1,0.05,0.75,40.0,True,2014/15,3574,2.9137364511225456,-0.048414162241701586,0.09058524339623965
lr0.05_carry0.75_shrink40_venue1,0.05,0.75,40.0,True,2015/16,2864,2.9197069168200436,-0.007850692572590091,0.0471290487089368
lr0.05_carry0.75_shrink40_venue1,0.05,0.75,40.0,True,2016/17,3550,2.8962602934353394,-0.02718866134367704,0.056275713479180596
lr0.05_carry0.75_shrink40_venue1,0.05,0.75,40.0,True,2017/18,3898,2.9082811168692873,-0.006629556741566132,0.043092098555933836
lr0.05_carry0.75_shrink40_venue1,0.05,0.75,40.0,True,2018/19,4597,2.9243945795068704,-0.02711745821309653,0.05215997938637171
lr0.05_carry0.75_shrink40_venue1,0.05,0.75,40.0,True,2019/20,2730,2.9640401185284158,0.006420869484080444,0.021589344348781937
lr0.05_carry0.75_shrink40_venue1,0.05,0.75,40.0,True,2020/21,8148,2.9208813235869386,0.011831777338246762,0.0447103222509232
lr0.05_carry0.75_shrink40_venue1,0.05,0.75,40.0,True,2021/22,8314,2.914551085983578,-0.028546633348434644,0.049204731816833505
lr0.05_carry0.75_shrink40_venue1,0.05,0.75,40.0,True,2022/23,8760,2.9250134112688726,-0.014994988862218218,0.04046518374837936
lr0.05_carry0.75_shrink40_venue1,0.05,0.75,40.0,True,2023/24,7675,2.9660665696612405,-0.009472177892062443,0.003614775110642191
lr0.05_carry0.75_shrink40_venue1,0.05,0.75,40.0,True,2024/25,8666,2.928751590114442,-0.003861221252027656,0.026092747052284582
lr0.05_carry0.75_shrink40_venue1,0.05,0.75,40.0,True,2025/26,8076,2.9578155147951524,-0.012542620252532936,0.0261232950929915
