fold,test_season,candidate_key,profile,ucl_multiplier,uel_multiplier,uecl_multiplier,matches,brier_1x2,log_loss_1x2,max_abs_match_delta,max_pair_sum_error,max_abs_rating_change,start_end_rank_correlation,max_reserve,reserve_added,trophy_added,ranking_score,pairwise_accuracy
3,2022/23,k_hierarchy_ucl1.25_uel0.625_uecl0.5625,HIERARCHY,1.25,0.625,0.5625,2812,0.5726506366510575,0.9656779445037784,109.42606880020553,9.094947017729282e-13,440.3969158287664,0.9631305000009016,0.0,0.0,0.0,0.3231148741378564,0.6110520894432582
3,2022/23,k_hierarchy_ucl1.25_uel0.8125_uecl0.3125,HIERARCHY,1.25,0.8125,0.3125,2812,0.5724719894357647,0.9654932613522097,109.42606880020553,9.094947017729282e-13,440.3969158287664,0.9558169974705178,0.0,0.0,0.0,0.32304011289418544,0.6111350734899543
3,2022/23,k_hierarchy_ucl1.25_uel0.8125_uecl0.5625,HIERARCHY,1.25,0.8125,0.5625,2812,0.5720523749954338,0.964850388977752,109.42606880020553,9.094947017729282e-13,440.3969158287664,0.9558169974705178,0.0,0.0,0.0,0.32304011289418544,0.6111350734899543
3,2022/23,k_hierarchy_ucl1.25_uel0.8125_uecl0.75,HIERARCHY,1.25,0.8125,0.75,2812,0.5718568554203635,0.9645446752401462,109.42606880020553,9.094947017729282e-13,440.3969158287664,0.9526114243165622,0.0,0.0,0.0,0.32304011289418544,0.6111350734899543
3,2022/23,k_hierarchy_ucl1.25_uel1_uecl0.3125,HIERARCHY,1.25,1.0,0.3125,2812,0.572188490609765,0.96509571141365,109.42606880020553,9.094947017729282e-13,474.18067662329804,0.9442378109793585,0.0,0.0,0.0,0.3213051719518233,0.6104105622841183
3,2022/23,k_hierarchy_ucl1.25_uel1_uecl0.5625,HIERARCHY,1.25,1.0,0.5625,2812,0.571778701123209,0.9644655547324726,109.42606880020553,9.094947017729282e-13,474.18067662329804,0.9442378109793585,0.0,0.0,0.0,0.3213051719518233,0.6104105622841183
3,2022/23,k_hierarchy_ucl1.25_uel1_uecl0.75,HIERARCHY,1.25,1.0,0.75,2812,0.5715890341540378,0.9641672190253483,109.42606880020553,9.094947017729282e-13,474.18067662329804,0.9442378109793585,0.0,0.0,0.0,0.3213051719518233,0.6104105622841183
3,2022/23,k_hierarchy_ucl1.25_uel1_uecl0.9375,HIERARCHY,1.25,1.0,0.9375,2812,0.571486435371918,0.9639952638371668,109.42606880020553,9.094947017729282e-13,474.18067662329804,0.943042481957383,0.0,0.0,0.0,0.3213051719518233,0.6104105622841183
3,2022/23,k_hierarchy_ucl1.25_uel1.125_uecl0.3125,HIERARCHY,1.25,1.125,0.3125,2812,0.572161330407005,0.9650496921559601,109.42606880020553,9.094947017729282e-13,514.3928325403031,0.936436621419647,0.0,0.0,0.0,0.32095560806193574,0.6104804623469591
3,2022/23,k_hierarchy_ucl1.25_uel1.125_uecl0.5625,HIERARCHY,1.25,1.125,0.5625,2812,0.571757579785979,0.9644273318705574,109.42606880020553,9.094947017729282e-13,514.3928325403031,0.936436621419647,0.0,0.0,0.0,0.32095560806193574,0.6104804623469591
3,2022/23,k_hierarchy_ucl1.25_uel1.125_uecl0.75,HIERARCHY,1.25,1.125,0.75,2812,0.5715714564155444,0.9641334709280092,109.42606880020553,9.094947017729282e-13,514.3928325403031,0.936436621419647,0.0,0.0,0.0,0.32095560806193574,0.6104804623469591
3,2022/23,k_hierarchy_ucl1.25_uel1.125_uecl0.9375,HIERARCHY,1.25,1.125,0.9375,2812,0.5714717145903903,0.9639650570663865,109.42606880020553,9.094947017729282e-13,514.3928325403031,0.936436621419647,0.0,0.0,0.0,0.32095560806193574,0.6104804623469591
3,2022/23,k_hierarchy_ucl1.5_uel0.75_uecl0.375,HIERARCHY,1.5,0.75,0.375,2812,0.5731025403890132,0.966361068286104,132.87923003792,9.094947017729282e-13,510.8041754660462,0.9581166085829312,0.0,0.0,0.0,0.32269937456295394,0.6109826824287333
3,2022/23,k_hierarchy_ucl1.5_uel0.75_uecl0.675,HIERARCHY,1.5,0.75,0.675,2812,0.5726495773230943,0.9656660097606771,132.87923003792,9.094947017729282e-13,510.8041754660462,0.9534020001478385,0.0,0.0,0.0,0.32269937456295394,0.6109826824287333
3,2022/23,k_hierarchy_ucl1.5_uel0.975_uecl0.375,HIERARCHY,1.5,0.9750000000000001,0.375,2812,0.5726624955285409,0.9657500194072735,132.87923003792,9.094947017729282e-13,510.8041754660462,0.9437113613950194,0.0,0.0,0.0,0.32134590552275566,0.6103549735145454
3,2022/23,k_hierarchy_ucl1.5_uel0.975_uecl0.675,HIERARCHY,1.5,0.9750000000000001,0.675,2812,0.5722233477777183,0.9650726030019735,132.87923003792,9.094947017729282e-13,510.8041754660462,0.9437113613950194,0.0,0.0,0.0,0.32134590552275566,0.6103549735145454
3,2022/23,k_hierarchy_ucl1.5_uel0.975_uecl0.9,HIERARCHY,1.5,0.9750000000000001,0.8999999999999999,2812,0.5720551327674285,0.9648017066378453,132.87923003792,9.094947017729282e-13,510.8041754660462,0.94166145325326,0.0,0.0,0.0,0.32134590552275566,0.6103549735145454
3,2022/23,k_hierarchy_ucl1.5_uel1.2_uecl0.375,HIERARCHY,1.5,1.2000000000000002,0.375,2812,0.572645562368574,0.9657114317042654,132.87923003792,9.094947017729282e-13,538.2234585350607,0.9303824511997462,0.0,0.0,0.0,0.32127779265875034,0.6104233108309592
3,2022/23,k_hierarchy_ucl1.5_uel1.2_uecl0.675,HIERARCHY,1.5,1.2000000000000002,0.675,2812,0.5722186579542805,0.9650496273338142,132.87923003792,9.094947017729282e-13,538.2234585350607,0.9303824511997462,0.0,0.0,0.0,0.32127779265875034,0.6104233108309592
3,2022/23,k_hierarchy_ucl1.5_uel1.2_uecl0.9,HIERARCHY,1.5,1.2000000000000002,0.8999999999999999,2812,0.5720572931329807,0.9647872227318438,132.87923003792,9.094947017729282e-13,538.2234585350607,0.9303824511997462,0.0,0.0,0.0,0.32127779265875034,0.6104233108309592
3,2022/23,k_hierarchy_ucl1.5_uel1.2_uecl1.125,HIERARCHY,1.5,1.2000000000000002,1.125,2812,0.5720087710497036,0.9646888002928257,132.87923003792,9.094947017729282e-13,538.2234585350607,0.9289365177523486,0.0,0.0,0.0,0.32127779265875034,0.6104233108309592
3,2022/23,k_hierarchy_ucl1.5_uel1.35_uecl0.375,HIERARCHY,1.5,1.35,0.375,2812,0.572838718563395,0.9659620668115959,132.87923003792,9.094947017729282e-13,581.3477712651991,0.9215058261021637,0.0,0.0,0.0,0.3207192769695404,0.6105199336357189
3,2022/23,k_hierarchy_ucl1.5_uel1.35_uecl0.675,HIERARCHY,1.5,1.35,0.675,2812,0.5724191590286756,0.9653095992177679,132.87923003792,9.094947017729282e-13,581.3477712651991,0.9215058261021637,0.0,0.0,0.0,0.3207192769695404,0.6105199336357189
3,2022/23,k_hierarchy_ucl1.5_uel1.35_uecl0.9,HIERARCHY,1.5,1.35,0.8999999999999999,2812,0.5722618087432142,0.9650521855015826,132.87923003792,9.094947017729282e-13,581.3477712651991,0.9215058261021637,0.0,0.0,0.0,0.3207192769695404,0.6105199336357189
3,2022/23,k_hierarchy_ucl1.5_uel1.35_uecl1.125,HIERARCHY,1.5,1.35,1.125,2812,0.5722163449325398,0.9649574882671826,132.87923003792,9.094947017729282e-13,581.3477712651991,0.9215058261021637,0.0,0.0,0.0,0.3207192769695404,0.6105199336357189
4,2023/24,k_global_ucl0.75_uel0.75_uecl0.75,GLOBAL,0.75,0.75,0.75,3616,0.5765562399307272,0.9712046612358165,69.6110492149843,9.094947017729282e-13,382.73617700083923,0.9600385924568253,0.0,0.0,0.0,0.30557351272931926,0.6063236057294049
4,2023/24,k_global_ucl1_uel1_uecl1,GLOBAL,1.0,1.0,1.0,3616,0.5759108147929498,0.9702303846924966,93.282366967946,9.094947017729282e-13,473.362142497803,0.9425079192801343,0.0,0.0,0.0,0.3049956895236524,0.6064671674417317
4,2023/24,k_global_ucl1.25_uel1.25_uecl1.25,GLOBAL,1.25,1.25,1.25,3616,0.5762099061949006,0.970579925921107,117.25157795760146,9.094947017729282e-13,551.9251590650247,0.9246077319578336,0.0,0.0,0.0,0.3051570466010435,0.6064132821944389
4,2023/24,k_global_ucl1.5_uel1.5_uecl1.5,GLOBAL,1.5,1.5,1.5,3616,0.5772773295060646,0.972005989099329,141.53221986153537,9.094947017729282e-13,622.2302279588432,0.9072414931524004,0.0,0.0,0.0,0.3045601228385263,0.6062819177911594
4,2023/24,k_hierarchy_ucl0.75_uel0.375_uecl0.1875,HIERARCHY,0.75,0.375,0.1875,3616,0.5794806721222104,0.9754819952987663,66.5259519690152,9.094947017729282e-13,314.4189375239166,0.9841217757216597,0.0,0.0,0.0,0.30219405235119573,0.6050877161288654
4,2023/24,k_hierarchy_ucl0.75_uel0.375_uecl0.3375,HIERARCHY,0.75,0.375,0.3375,3616,0.579017080004745,0.9747845672527751,66.5259519690152,9.094947017729282e-13,314.4189375239166,0.9831134284293972,0.0,0.0,0.0,0.3039953765618253,0.6055911148040295
4,2023/24,k_hierarchy_ucl0.75_uel0.4875_uecl0.1875,HIERARCHY,0.75,0.48750000000000004,0.1875,3616,0.5787825818921862,0.9744866937233275,66.5259519690152,9.094947017729282e-13,315.11524960919746,0.9782569110029766,0.0,0.0,0.0,0.30295630489199843,0.6053918940087272
4,2023/24,k_hierarchy_ucl0.75_uel0.4875_uecl0.3375,HIERARCHY,0.75,0.48750000000000004,0.3375,3616,0.5783270953357088,0.9738000594876961,66.5259519690152,9.094947017729282e-13,315.11524960919746,0.9782569110029766,0.0,0.0,0.0,0.30459207358223195,0.6058626224446559
4,2023/24,k_hierarchy_ucl0.75_uel0.4875_uecl0.45,HIERARCHY,0.75,0.48750000000000004,0.44999999999999996,3616,0.5780625180463481,0.9734020065189732,66.5259519690152,9.094947017729282e-13,315.11524960919746,0.9767752719876445,0.0,0.0,0.0,0.304855265504877,0.6060707797629669
