country_code,sportsdb_league_id,league_name,provider_season,schedule_matches,table_expected_matches,coverage_rate,unique_events,unique_teams,timestamps_valid,scores_valid,quality_status,quality_reason,error_detail
NOR,4358,Norwegian Eliteserien,2014,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_matches_2013_2026/_source_cache/table/NOR/2014.json
NOR,4358,Norwegian Eliteserien,2015,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_matches_2013_2026/_source_cache/table/NOR/2015.json
NOR,4358,Norwegian Eliteserien,2016,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_matches_2013_2026/_source_cache/table/NOR/2016.json
NOR,4358,Norwegian Eliteserien,2017,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_matches_2013_2026/_source_cache/table/NOR/2017.json
NOR,4358,Norwegian Eliteserien,2018,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_matches_2013_2026/_source_cache/table/NOR/2018.json
NOR,4358,Norwegian Eliteserien,2019,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_matches_2013_2026/_source_cache/table/NOR/2019.json
NOR,4358,Norwegian Eliteserien,2020,241,210,1.1476190476190475,241,17,True,True,ACCEPTED,ACCEPTED,
NOR,4358,Norwegian Eliteserien,2021,241,240,1.0041666666666667,241,17,True,True,ACCEPTED,ACCEPTED,
NOR,4358,Norwegian Eliteserien,2022,242,240,1.0083333333333333,242,17,True,True,ACCEPTED,ACCEPTED,
NOR,4358,Norwegian Eliteserien,2023,242,240,1.0083333333333333,242,17,True,True,ACCEPTED,ACCEPTED,
NOR,4358,Norwegian Eliteserien,2024,242,240,1.0083333333333333,242,17,True,True,ACCEPTED,ACCEPTED,
NOR,4358,Norwegian Eliteserien,2025,242,240,1.0083333333333333,242,17,True,True,ACCEPTED,ACCEPTED,
POL,4422,Polish Ekstraklasa,2013-2014,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_matches_2013_2026/_source_cache/table/POL/2013-2014.json
POL,4422,Polish Ekstraklasa,2014-2015,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_matches_2013_2026/_source_cache/table/POL/2014-2015.json
POL,4422,Polish Ekstraklasa,2015-2016,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_matches_2013_2026/_source_cache/table/POL/2015-2016.json
POL,4422,Polish Ekstraklasa,2016-2017,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_matches_2013_2026/_source_cache/table/POL/2016-2017.json
POL,4422,Polish Ekstraklasa,2017-2018,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_matches_2013_2026/_source_cache/table/POL/2017-2018.json
POL,4422,Polish Ekstraklasa,2018-2019,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_matches_2013_2026/_source_cache/table/POL/2018-2019.json
POL,4422,Polish Ekstraklasa,2019-2020,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_matches_2013_2026/_source_cache/table/POL/2019-2020.json
POL,4422,Polish Ekstraklasa,2020-2021,240,240,1.0,240,16,True,True,ACCEPTED,ACCEPTED,
POL,4422,Polish Ekstraklasa,2021-2022,306,306,1.0,306,18,True,True,ACCEPTED,ACCEPTED,
POL,4422,Polish Ekstraklasa,2022-2023,306,306,1.0,306,18,True,True,ACCEPTED,ACCEPTED,
POL,4422,Polish Ekstraklasa,2023-2024,306,306,1.0,306,18,True,True,ACCEPTED,ACCEPTED,
POL,4422,Polish Ekstraklasa,2024-2025,306,306,1.0,306,18,True,True,ACCEPTED,ACCEPTED,
POL,4422,Polish Ekstraklasa,2025-2026,306,306,1.0,306,18,True,True,ACCEPTED,ACCEPTED,
POR,4344,Portuguese Primeira Liga,2013-2014,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_matches_2013_2026/_source_cache/table/POR/2013-2014.json
POR,4344,Portuguese Primeira Liga,2014-2015,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_matches_2013_2026/_source_cache/table/POR/2014-2015.json
POR,4344,Portuguese Primeira Liga,2015-2016,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_matches_2013_2026/_source_cache/table/POR/2015-2016.json
POR,4344,Portuguese Primeira Liga,2016-2017,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_matches_2013_2026/_source_cache/table/POR/2016-2017.json
POR,4344,Portuguese Primeira Liga,2017-2018,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_matches_2013_2026/_source_cache/table/POR/2017-2018.json
POR,4344,Portuguese Primeira Liga,2018-2019,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_matches_2013_2026/_source_cache/table/POR/2018-2019.json
POR,4344,Portuguese Primeira Liga,2019-2020,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_matches_2013_2026/_source_cache/table/POR/2019-2020.json
POR,4344,Portuguese Primeira Liga,2020-2021,307,306,1.0032679738562091,307,19,True,True,ACCEPTED,ACCEPTED,
POR,4344,Portuguese Primeira Liga,2021-2022,308,306,1.0065359477124183,308,19,True,True,ACCEPTED,ACCEPTED,
POR,4344,Portuguese Primeira Liga,2022-2023,308,306,1.0065359477124183,308,19,True,True,ACCEPTED,ACCEPTED,
POR,4344,Portuguese Primeira Liga,2023-2024,308,306,1.0065359477124183,308,19,True,True,ACCEPTED,ACCEPTED,
POR,4344,Portuguese Primeira Liga,2024-2025,308,306,1.0065359477124183,308,19,True,True,ACCEPTED,ACCEPTED,
POR,4344,Portuguese Primeira Liga,2025-2026,308,306,1.0065359477124183,308,19,True,True,ACCEPTED,ACCEPTED,
SCO,5173,Scottish Premiership,2013-2014,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_matches_2013_2026/_source_cache/table/SCO/2013-2014.json
SCO,5173,Scottish Premiership,2014-2015,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_matches_2013_2026/_source_cache/table/SCO/2014-2015.json
SCO,5173,Scottish Premiership,2015-2016,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_matches_2013_2026/_source_cache/table/SCO/2015-2016.json
SCO,5173,Scottish Premiership,2016-2017,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_matches_2013_2026/_source_cache/table/SCO/2016-2017.json
SCO,5173,Scottish Premiership,2017-2018,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_matches_2013_2026/_source_cache/table/SCO/2017-2018.json
SCO,5173,Scottish Premiership,2018-2019,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_matches_2013_2026/_source_cache/table/SCO/2018-2019.json
SCO,5173,Scottish Premiership,2019-2020,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_matches_2013_2026/_source_cache/table/SCO/2019-2020.json
SCO,5173,Scottish Premiership,2020-2021,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_matches_2013_2026/_source_cache/table/SCO/2020-2021.json
SCO,5173,Scottish Premiership,2021-2022,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_matches_2013_2026/_source_cache/table/SCO/2021-2022.json
SCO,5173,Scottish Premiership,2022-2023,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_matches_2013_2026/_source_cache/table/SCO/2022-2023.json
SCO,5173,Scottish Premiership,2023-2024,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_matches_2013_2026/_source_cache/table/SCO/2023-2024.json
SCO,5173,Scottish Premiership,2024-2025,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_matches_2013_2026/_source_cache/table/SCO/2024-2025.json
SCO,5173,Scottish Premiership,2025-2026,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_matches_2013_2026/_source_cache/table/SCO/2025-2026.json
SUI,4675,Swiss Super League,2013-2014,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_matches_2013_2026/_source_cache/table/SUI/2013-2014.json
SUI,4675,Swiss Super League,2014-2015,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_matches_2013_2026/_source_cache/table/SUI/2014-2015.json
SUI,4675,Swiss Super League,2015-2016,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_matches_2013_2026/_source_cache/table/SUI/2015-2016.json
SUI,4675,Swiss Super League,2016-2017,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_matches_2013_2026/_source_cache/table/SUI/2016-2017.json
SUI,4675,Swiss Super League,2017-2018,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_matches_2013_2026/_source_cache/table/SUI/2017-2018.json
SUI,4675,Swiss Super League,2018-2019,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_matches_2013_2026/_source_cache/table/SUI/2018-2019.json
SUI,4675,Swiss Super League,2019-2020,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_matches_2013_2026/_source_cache/table/SUI/2019-2020.json
SUI,4675,Swiss Super League,2020-2021,182,180,1.011111111111111,182,11,True,True,ACCEPTED,ACCEPTED,
SUI,4675,Swiss Super League,2021-2022,182,180,1.011111111111111,182,11,True,True,ACCEPTED,ACCEPTED,
SUI,4675,Swiss Super League,2022-2023,182,180,1.011111111111111,182,11,True,True,ACCEPTED,ACCEPTED,
SUI,4675,Swiss Super League,2023-2024,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_matches_2013_2026/_source_cache/table/SUI/2023-2024.json
SUI,4675,Swiss Super League,2024-2025,230,198,1.1616161616161615,230,13,True,True,ACCEPTED,ACCEPTED,
SUI,4675,Swiss Super League,2025-2026,230,198,1.1616161616161615,230,13,True,True,ACCEPTED,ACCEPTED,
SWE,4347,Swedish Allsvenskan,2013,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_matches_2013_2026/_source_cache/table/SWE/2013.json
SWE,4347,Swedish Allsvenskan,2014,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_matches_2013_2026/_source_cache/table/SWE/2014.json
SWE,4347,Swedish Allsvenskan,2015,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_matches_2013_2026/_source_cache/table/SWE/2015.json
SWE,4347,Swedish Allsvenskan,2016,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_matches_2013_2026/_source_cache/table/SWE/2016.json
SWE,4347,Swedish Allsvenskan,2017,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_matches_2013_2026/_source_cache/table/SWE/2017.json
SWE,4347,Swedish Allsvenskan,2018,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_matches_2013_2026/_source_cache/table/SWE/2018.json
SWE,4347,Swedish Allsvenskan,2019,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_matches_2013_2026/_source_cache/table/SWE/2019.json
SWE,4347,Swedish Allsvenskan,2020,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_matches_2013_2026/_source_cache/table/SWE/2020.json
SWE,4347,Swedish Allsvenskan,2021,242,240,1.0083333333333333,242,17,True,True,ACCEPTED,ACCEPTED,
SWE,4347,Swedish Allsvenskan,2022,242,240,1.0083333333333333,242,17,True,True,ACCEPTED,ACCEPTED,
SWE,4347,Swedish Allsvenskan,2023,242,240,1.0083333333333333,242,17,True,True,ACCEPTED,ACCEPTED,
SWE,4347,Swedish Allsvenskan,2024,242,240,1.0083333333333333,242,17,True,True,ACCEPTED,ACCEPTED,
SWE,4347,Swedish Allsvenskan,2025,242,240,1.0083333333333333,242,17,True,True,ACCEPTED,ACCEPTED,
TUR,4339,Turkish Super Lig,2013-2014,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_matches_2013_2026/_source_cache/table/TUR/2013-2014.json
TUR,4339,Turkish Super Lig,2014-2015,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_matches_2013_2026/_source_cache/table/TUR/2014-2015.json
TUR,4339,Turkish Super Lig,2015-2016,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_matches_2013_2026/_source_cache/table/TUR/2015-2016.json
TUR,4339,Turkish Super Lig,2016-2017,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_matches_2013_2026/_source_cache/table/TUR/2016-2017.json
TUR,4339,Turkish Super Lig,2017-2018,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_matches_2013_2026/_source_cache/table/TUR/2017-2018.json
TUR,4339,Turkish Super Lig,2018-2019,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_matches_2013_2026/_source_cache/table/TUR/2018-2019.json
TUR,4339,Turkish Super Lig,2019-2020,0,,,0,0,False,False,REJECTED,FETCH_OR_PARSE_ERROR:ValueError,Offline cache is missing: /Users/buycell/Desktop/Akil Oyunu Elo/data/domestic_league_matches_2013_2026/_source_cache/table/TUR/2019-2020.json
TUR,4339,Turkish Super Lig,2020-2021,421,420,1.0023809523809524,421,21,True,True,ACCEPTED,ACCEPTED,
TUR,4339,Turkish Super Lig,2021-2022,380,380,1.0,380,20,True,True,ACCEPTED,ACCEPTED,
TUR,4339,Turkish Super Lig,2022-2023,342,342,1.0,342,19,True,True,ACCEPTED,ACCEPTED,
TUR,4339,Turkish Super Lig,2023-2024,380,380,1.0,380,20,True,True,ACCEPTED,ACCEPTED,
TUR,4339,Turkish Super Lig,2024-2025,342,342,1.0,342,19,True,True,ACCEPTED,ACCEPTED,
TUR,4339,Turkish Super Lig,2025-2026,306,306,1.0,306,18,True,True,ACCEPTED,ACCEPTED,
