country_code,source_team_id,source_club_key,source_team_name,ao_club_id,identity_method,identity_score,runner_up_score,identity_ambiguous
NED,133867,THESPORTSDB:133867,FC Volendam,,NO_AO_COUNTERPART,0.38095238095238093,0.36363636363636365,False
NED,133936,THESPORTSDB:133936,FC Zwolle,,NO_AO_COUNTERPART,0.5333333333333333,0.3333333333333333,False
NED,134236,THESPORTSDB:134236,FC Den Bosch,,NO_AO_COUNTERPART,0.5,0.375,False
NED,134264,THESPORTSDB:134264,Fortuna Sittard,,NO_AO_COUNTERPART,0.3333333333333333,0.3333333333333333,False
NED,134303,THESPORTSDB:134303,Cambuur,,NO_AO_COUNTERPART,0.35294117647058826,0.3333333333333333,False
NED,134304,THESPORTSDB:134304,Go Ahead Eagles,AO-UEFA-64207,EXACT_NAME,1.0,1.0,False
NED,134550,THESPORTSDB:134550,FC Dordrecht,,NO_AO_COUNTERPART,0.625,0.3333333333333333,False
NED,136030,THESPORTSDB:136030,VVV-Venlo,,NO_AO_COUNTERPART,0.45454545454545453,0.3333333333333333,False
NED,136191,THESPORTSDB:136191,FC Emmen,,NO_AO_COUNTERPART,0.42857142857142855,0.36363636363636365,False
NED,137996,THESPORTSDB:137996,Almere City FC,,NO_AO_COUNTERPART,0.4444444444444444,0.4,False
NED,137997,THESPORTSDB:137997,FC Eindhoven,,NO_AO_COUNTERPART,0.8181818181818182,0.34782608695652173,False
NED,138003,THESPORTSDB:138003,MVV Maastricht,,NO_AO_COUNTERPART,0.47619047619047616,0.4166666666666667,False
NED,138004,THESPORTSDB:138004,SC Telstar,,NO_AO_COUNTERPART,0.47619047619047616,0.42857142857142855,False
NOR,133958,THESPORTSDB:133958,Molde,AO-UEFA-50142,EXACT_NAME,1.0,1.0,False
NOR,133990,THESPORTSDB:133990,Rosenborg,AO-UEFA-52806,EXACT_NAME,1.0,1.0,False
NOR,133997,THESPORTSDB:133997,Tromso,,NO_AO_COUNTERPART,0.9090909090909091,0.5333333333333333,False
NOR,133998,THESPORTSDB:133998,Aalesund,,NO_AO_COUNTERPART,0.7058823529411765,0.47058823529411764,False
NOR,134054,THESPORTSDB:134054,Stabaek,,NO_AO_COUNTERPART,0.43478260869565216,0.375,False
NOR,134563,THESPORTSDB:134563,Sogndal,,NO_AO_COUNTERPART,0.375,0.375,False
NOR,134564,THESPORTSDB:134564,Stroemsgodset,,NO_AO_COUNTERPART,0.5555555555555556,0.36363636363636365,False
NOR,134566,THESPORTSDB:134566,Sarpsborg 08,AO-UEFA-2604486,EXACT_NAME,1.0,1.0,False
NOR,134568,THESPORTSDB:134568,Start,,NO_AO_COUNTERPART,0.42857142857142855,0.4,False
NOR,134569,THESPORTSDB:134569,Lillestroem,,NO_AO_COUNTERPART,0.8571428571428571,0.5,False
NOR,134570,THESPORTSDB:134570,Viking,AO-UEFA-52319,EXACT_NAME,1.0,1.0,False
NOR,134571,THESPORTSDB:134571,Brann,AO-UEFA-52770,EXACT_NAME,1.0,1.0,False
NOR,134572,THESPORTSDB:134572,FK Haugesund,AO-UEFA-64214,EXACT_NAME,1.0,1.0,False
NOR,134573,THESPORTSDB:134573,Odd Ballklubb,,NO_AO_COUNTERPART,0.36363636363636365,0.32,False
NOR,134574,THESPORTSDB:134574,Vaalerenga,AO-UEFA-52318,HIGH_CONFIDENCE_FUZZY,0.9473684210526315,0.45454545454545453,False
NOR,134749,THESPORTSDB:134749,Fredrikstad,AO-UEFA-64211,EXACT_NAME,1.0,1.0,False
NOR,134750,THESPORTSDB:134750,Bryne,,NO_AO_COUNTERPART,0.6,0.3157894736842105,False
NOR,134753,THESPORTSDB:134753,Hamarkameratene,,NO_AO_COUNTERPART,0.4166666666666667,0.37037037037037035,False
NOR,134754,THESPORTSDB:134754,Kristiansund BK,,NO_AO_COUNTERPART,0.46153846153846156,0.4444444444444444,False
NOR,135497,THESPORTSDB:135497,Bodoe/Glimt,,NO_AO_COUNTERPART,0.9,0.375,False
NOR,135501,THESPORTSDB:135501,Mjoendalen,,NO_AO_COUNTERPART,0.42105263157894735,0.4,False
NOR,135715,THESPORTSDB:135715,Sandefjord,,NO_AO_COUNTERPART,0.42105263157894735,0.42105263157894735,False
NOR,135719,THESPORTSDB:135719,JERV,,NO_AO_COUNTERPART,0.3076923076923077,0.3076923076923077,False
NOR,135723,THESPORTSDB:135723,KFUM,,NO_AO_COUNTERPART,0.2222222222222222,0.2222222222222222,False
NOR,135724,THESPORTSDB:135724,Kongsvinger,,NO_AO_COUNTERPART,0.6666666666666666,0.34782608695652173,False
NOR,147094,THESPORTSDB:147094,Moss,,NO_AO_COUNTERPART,0.4444444444444444,0.4444444444444444,False
POL,133952,THESPORTSDB:133952,Slask Wroclaw,AO-UEFA-52655,EXACT_NAME,1.0,1.0,False
POL,133992,THESPORTSDB:133992,Legia Warsaw,AO-UEFA-50146,EXACT_NAME,1.0,1.0,False
POL,134010,THESPORTSDB:134010,Lech Poznan,AO-UEFA-64227,EXACT_NAME,1.0,1.0,False
POL,134016,THESPORTSDB:134016,Ruch Chorzow,,NO_AO_COUNTERPART,0.4444444444444444,0.43478260869565216,False
POL,134489,THESPORTSDB:134489,Widzew Lodz,,NO_AO_COUNTERPART,0.36363636363636365,0.2857142857142857,False
POL,135294,THESPORTSDB:135294,Cracovia Krakow,AO-UEFA-88133,EXACT_NAME,1.0,1.0,False
POL,135295,THESPORTSDB:135295,Gornik Leczna,,NO_AO_COUNTERPART,0.6153846153846154,0.5185185185185185,False
POL,135296,THESPORTSDB:135296,Gornik Zabrze,AO-UEFA-50063,EXACT_NAME,1.0,1.0,False
POL,135297,THESPORTSDB:135297,Jagiellonia Bialystok,AO-UEFA-2600277,EXACT_NAME,1.0,1.0,False
POL,135298,THESPORTSDB:135298,Korona Kielce,,NO_AO_COUNTERPART,0.38461538461538464,0.38461538461538464,False
POL,135299,THESPORTSDB:135299,Lechia Gdańsk,AO-UEFA-52763,EXACT_NAME,1.0,1.0,False
POL,135300,THESPORTSDB:135300,Piast Gliwice,AO-UEFA-2600545,EXACT_NAME,1.0,1.0,False
POL,135301,THESPORTSDB:135301,Podbeskidzie Bielsko-Biala,,NO_AO_COUNTERPART,0.3829787234042553,0.3076923076923077,False
POL,135302,THESPORTSDB:135302,Pogon Szczecin,AO-UEFA-52652,EXACT_NAME,1.0,1.0,False
POL,135303,THESPORTSDB:135303,Wisla Krakow,AO-UEFA-52651,EXACT_NAME,1.0,1.0,False
POL,135495,THESPORTSDB:135495,Nieciecza,,NO_AO_COUNTERPART,0.5333333333333333,0.4,False
POL,135496,THESPORTSDB:135496,Zaglebie Lubin,,NO_AO_COUNTERPART,0.48,0.37037037037037035,False
POL,135659,THESPORTSDB:135659,Wisla Plock,,NO_AO_COUNTERPART,0.6086956521739131,0.5,False
POL,135660,THESPORTSDB:135660,Arka Gdynia,,NO_AO_COUNTERPART,0.45454545454545453,0.4166666666666667,False
POL,136190,THESPORTSDB:136190,Miedz Legnica,,NO_AO_COUNTERPART,0.5,0.42105263157894735,False
POL,137112,THESPORTSDB:137112,LKS Lodz,,NO_AO_COUNTERPART,0.42105263157894735,0.38095238095238093,False
POL,137670,THESPORTSDB:137670,Rakow Czestochowa,AO-UEFA-60566,EXACT_NAME,1.0,1.0,False
POL,138905,THESPORTSDB:138905,Stal Mielec,,NO_AO_COUNTERPART,0.4166666666666667,0.36363636363636365,False
POL,138906,THESPORTSDB:138906,Warta Poznań,,NO_AO_COUNTERPART,0.6086956521739131,0.38461538461538464,False
POL,138913,THESPORTSDB:138913,Puszcza Niepołomice,,NO_AO_COUNTERPART,0.4375,0.36363636363636365,False
POL,138916,THESPORTSDB:138916,Radomiak Radom,,NO_AO_COUNTERPART,0.6206896551724138,0.38461538461538464,False
POL,142467,THESPORTSDB:142467,GKS Katowice,,NO_AO_COUNTERPART,0.5,0.4,False
POL,147435,THESPORTSDB:147435,Motor Lublin,,NO_AO_COUNTERPART,0.38461538461538464,0.32,False
POR,134023,THESPORTSDB:134023,Maritimo,,NO_AO_COUNTERPART,0.46153846153846156,0.42857142857142855,False
POR,134098,THESPORTSDB:134098,Braga,AO-UEFA-52336,EXACT_NAME,1.0,1.0,False
POR,134106,THESPORTSDB:134106,Estoril-Praia,,NO_AO_COUNTERPART,0.5925925925925926,0.5,False
POR,134107,THESPORTSDB:134107,Rio Ave,AO-UEFA-64237,EXACT_NAME,1.0,1.0,False
POR,134108,THESPORTSDB:134108,Benfica,AO-UEFA-50147,EXACT_NAME,1.0,1.0,False
POR,134109,THESPORTSDB:134109,CD Nacional de Madeira,,NO_AO_COUNTERPART,0.5641025641025641,0.5,False
POR,134111,THESPORTSDB:134111,F.C. Paços de Ferreira,,NO_AO_COUNTERPART,0.8947368421052632,0.3125,False
POR,134112,THESPORTSDB:134112,Moreirense,,NO_AO_COUNTERPART,0.4166666666666667,0.38095238095238093,False
POR,134113,THESPORTSDB:134113,Gil Vicente,AO-UEFA-73926,EXACT_NAME,1.0,1.0,False
POR,134114,THESPORTSDB:134114,FC Porto,AO-UEFA-50064,EXACT_NAME,1.0,1.0,False
POR,134115,THESPORTSDB:134115,Guimaraes,,NO_AO_COUNTERPART,0.6923076923076923,0.4,False
POR,134386,THESPORTSDB:134386,Belenenses,,NO_AO_COUNTERPART,0.38095238095238093,0.35294117647058826,False
POR,134387,THESPORTSDB:134387,Arouca,AO-UEFA-2602955,EXACT_NAME,1.0,1.0,False
POR,134588,THESPORTSDB:134588,Boavista,,NO_AO_COUNTERPART,0.5333333333333333,0.46153846153846156,False
POR,135502,THESPORTSDB:135502,Tondela,,NO_AO_COUNTERPART,0.42857142857142855,0.3333333333333333,False
POR,135674,THESPORTSDB:135674,Chaves,,NO_AO_COUNTERPART,0.46153846153846156,0.3333333333333333,False
POR,135708,THESPORTSDB:135708,Sporting CP,AO-UEFA-50149,EXACT_NAME,1.0,1.0,False
POR,136031,THESPORTSDB:136031,Portimonense,,NO_AO_COUNTERPART,0.5882352941176471,0.5217391304347826,False
POR,136192,THESPORTSDB:136192,Santa Clara,AO-UEFA-73927,EXACT_NAME,1.0,1.0,False
POR,136854,THESPORTSDB:136854,Famalicao,,NO_AO_COUNTERPART,0.5,0.4,False
POR,138853,THESPORTSDB:138853,SC Farense,,NO_AO_COUNTERPART,0.3333333333333333,0.3333333333333333,False
POR,138864,THESPORTSDB:138864,Casa Pia,,NO_AO_COUNTERPART,0.45454545454545453,0.32,False
POR,140008,THESPORTSDB:140008,Estrela Amadora,,NO_AO_COUNTERPART,0.46153846153846156,0.36363636363636365,False
POR,140097,THESPORTSDB:140097,Vizela,,NO_AO_COUNTERPART,0.46153846153846156,0.35294117647058826,False
POR,143704,THESPORTSDB:143704,Alverca,,NO_AO_COUNTERPART,0.6153846153846154,0.4444444444444444,False
POR,143720,THESPORTSDB:143720,Torreense,,NO_AO_COUNTERPART,0.46153846153846156,0.34782608695652173,False
POR,147479,THESPORTSDB:147479,AVS Futebol SAD,,NO_AO_COUNTERPART,0.41379310344827586,0.2857142857142857,False
SCO,133638,THESPORTSDB:133638,Aberdeen,AO-UEFA-50122,EXACT_NAME,1.0,1.0,False
SCO,133639,THESPORTSDB:133639,St Johnstone,AO-UEFA-64249,EXACT_NAME,1.0,1.0,False
SCO,133640,THESPORTSDB:133640,Motherwell,AO-UEFA-53035,EXACT_NAME,1.0,1.0,False
SCO,133641,THESPORTSDB:133641,Inverness C,,NO_AO_COUNTERPART,0.4444444444444444,0.4,False
SCO,133642,THESPORTSDB:133642,Rangers,AO-UEFA-50121,EXACT_NAME,1.0,1.0,False
SCO,133643,THESPORTSDB:133643,Hearts,AO-UEFA-50120,EXACT_NAME,1.0,1.0,False
SCO,133644,THESPORTSDB:133644,Dundee United,AO-UEFA-50079,EXACT_NAME,1.0,1.0,False
SCO,133645,THESPORTSDB:133645,Kilmarnock,AO-UEFA-62178,EXACT_NAME,1.0,1.0,False
SCO,133646,THESPORTSDB:133646,Hibernian,AO-UEFA-52821,EXACT_NAME,1.0,1.0,False
SCO,133647,THESPORTSDB:133647,Celtic,AO-UEFA-50050,EXACT_NAME,1.0,1.0,False
SCO,133648,THESPORTSDB:133648,Dunfermline Athletic,,NO_AO_COUNTERPART,0.48484848484848486,0.38461538461538464,False
SCO,133649,THESPORTSDB:133649,St Mirren,AO-UEFA-52552,EXACT_NAME,1.0,1.0,False
SCO,133812,THESPORTSDB:133812,Hamilton,,NO_AO_COUNTERPART,0.42857142857142855,0.4,False
SCO,133838,THESPORTSDB:133838,Falkirk,,NO_AO_COUNTERPART,0.47058823529411764,0.3076923076923077,False
SCO,133940,THESPORTSDB:133940,Ross County,,NO_AO_COUNTERPART,0.34782608695652173,0.2857142857142857,False
SCO,133942,THESPORTSDB:133942,Dundee FC,,NO_AO_COUNTERPART,0.631578947368421,0.42857142857142855,False
SCO,134133,THESPORTSDB:134133,Livingston,,NO_AO_COUNTERPART,0.45454545454545453,0.35294117647058826,False
SCO,134134,THESPORTSDB:134134,Partick,,NO_AO_COUNTERPART,0.47058823529411764,0.46153846153846156,False
SCO,134135,THESPORTSDB:134135,Ayr,,NO_AO_COUNTERPART,0.4444444444444444,0.4,False
SCO,134251,THESPORTSDB:134251,Arbroath,,NO_AO_COUNTERPART,0.42857142857142855,0.3333333333333333,False
SCO,134793,THESPORTSDB:134793,Raith Rvs,,NO_AO_COUNTERPART,0.5,0.4,False
SCO,137821,THESPORTSDB:137821,Airdrieonians,,NO_AO_COUNTERPART,0.5454545454545454,0.47619047619047616,False
SCO,138105,THESPORTSDB:138105,Queens Park,,NO_AO_COUNTERPART,0.35294117647058826,0.3333333333333333,False
SUI,133957,THESPORTSDB:133957,FC Basel,AO-UEFA-59856,EXACT_NAME,1.0,1.0,False
SUI,133991,THESPORTSDB:133991,Servette,AO-UEFA-50008,EXACT_NAME,1.0,1.0,False
SUI,134001,THESPORTSDB:134001,Young Boys,AO-UEFA-50031,EXACT_NAME,1.0,1.0,False
SUI,134123,THESPORTSDB:134123,Lucerne,,NO_AO_COUNTERPART,0.7692307692307693,0.46153846153846156,False
SUI,134320,THESPORTSDB:134320,Vaduz,,NO_AO_COUNTERPART,0.36363636363636365,0.2222222222222222,False
SUI,134391,THESPORTSDB:134391,Grasshoppers,,NO_AO_COUNTERPART,0.35294117647058826,0.3333333333333333,False
SUI,134394,THESPORTSDB:134394,Thun,AO-UEFA-80409,EXACT_NAME,1.0,1.0,False
SUI,134396,THESPORTSDB:134396,Zurich,AO-UEFA-51150,EXACT_NAME,1.0,1.0,False
SUI,134406,THESPORTSDB:134406,St. Gallen,AO-UEFA-51151,EXACT_NAME,1.0,1.0,False
SUI,135947,THESPORTSDB:135947,FC Sion,,NO_AO_COUNTERPART,0.3076923076923077,0.25,False
SUI,136037,THESPORTSDB:136037,Lugano,AO-UEFA-8538,EXACT_NAME,1.0,1.0,False
SUI,138984,THESPORTSDB:138984,FC Winterthur,,NO_AO_COUNTERPART,0.42857142857142855,0.3333333333333333,False
SUI,138985,THESPORTSDB:138985,FC Aarau,,NO_AO_COUNTERPART,0.23529411764705882,0.2222222222222222,False
SUI,138986,THESPORTSDB:138986,Stade Lausanne Ouchy,,NO_AO_COUNTERPART,0.5882352941176471,0.38461538461538464,False
SUI,138989,THESPORTSDB:138989,Schaffhausen,,NO_AO_COUNTERPART,0.4166666666666667,0.375,False
SUI,138990,THESPORTSDB:138990,FC Lausanne-Sport,AO-UEFA-4251,EXACT_NAME,1.0,1.0,False
SUI,141840,THESPORTSDB:141840,Yverdon Sport,,NO_AO_COUNTERPART,0.5185185185185185,0.43478260869565216,False
SWE,133951,THESPORTSDB:133951,Helsingborg,,NO_AO_COUNTERPART,0.7368421052631579,0.43478260869565216,False
SWE,133984,THESPORTSDB:133984,Elfsborg,AO-UEFA-52344,EXACT_NAME,1.0,1.0,False
SWE,134002,THESPORTSDB:134002,Kalmar FF,AO-UEFA-54187,EXACT_NAME,1.0,1.0,False
SWE,134011,THESPORTSDB:134011,AIK,AO-UEFA-52341,EXACT_NAME,1.0,1.0,False
SWE,134160,THESPORTSDB:134160,Hacken,AO-UEFA-69621,EXACT_NAME,1.0,1.0,False
SWE,134161,THESPORTSDB:134161,IFK Gothenburg,,NO_AO_COUNTERPART,0.8461538461538461,0.48,False
SWE,134162,THESPORTSDB:134162,Djurgaarden,AO-UEFA-52809,HIGH_CONFIDENCE_FUZZY,0.9523809523809523,0.35294117647058826,False
SWE,134164,THESPORTSDB:134164,Mjallby,,NO_AO_COUNTERPART,0.5333333333333333,0.5,False
SWE,134165,THESPORTSDB:134165,Norrkoping,AO-UEFA-50099,EXACT_NAME,1.0,1.0,False
SWE,134166,THESPORTSDB:134166,Malmo FF,AO-UEFA-50152,EXACT_NAME,1.0,1.0,False
SWE,134167,THESPORTSDB:134167,Halmstad,,NO_AO_COUNTERPART,0.5714285714285714,0.5,False
SWE,134170,THESPORTSDB:134170,Brommapojkarna,,NO_AO_COUNTERPART,0.36363636363636365,0.34782608695652173,False
SWE,134171,THESPORTSDB:134171,Osters IF,,NO_AO_COUNTERPART,0.43478260869565216,0.4,False
SWE,134482,THESPORTSDB:134482,Oerebro,,NO_AO_COUNTERPART,0.47058823529411764,0.42105263157894735,False
SWE,134722,THESPORTSDB:134722,Landskrona,,NO_AO_COUNTERPART,0.4,0.375,False
SWE,134724,THESPORTSDB:134724,Sirius,,NO_AO_COUNTERPART,0.3,0.2857142857142857,False
SWE,134725,THESPORTSDB:134725,Gais,,NO_AO_COUNTERPART,0.5714285714285714,0.3333333333333333,False
SWE,134726,THESPORTSDB:134726,IFK Varnamo,,NO_AO_COUNTERPART,0.48,0.43478260869565216,False
SWE,134728,THESPORTSDB:134728,Degerfors,,NO_AO_COUNTERPART,0.47058823529411764,0.2857142857142857,False
SWE,134729,THESPORTSDB:134729,GIF Sundsvall,,NO_AO_COUNTERPART,0.3333333333333333,0.2962962962962963,False
SWE,134730,THESPORTSDB:134730,Varbergs BoIS FC,,NO_AO_COUNTERPART,0.4444444444444444,0.4166666666666667,False
SWE,134731,THESPORTSDB:134731,Hammarby,AO-UEFA-52343,EXACT_NAME,1.0,1.0,False
SWE,134732,THESPORTSDB:134732,Ostersund,,NO_AO_COUNTERPART,0.38095238095238093,0.3157894736842105,False
SWE,135462,THESPORTSDB:135462,Utsiktens BK,,NO_AO_COUNTERPART,0.4166666666666667,0.38461538461538464,False
SWE,135668,THESPORTSDB:135668,Oergryte,,NO_AO_COUNTERPART,0.4444444444444444,0.4,False
SWE,136832,THESPORTSDB:136832,Vaesteraas SK,,NO_AO_COUNTERPART,0.3333333333333333,0.2727272727272727,False
TUR,133791,THESPORTSDB:133791,Ankaragucu,,NO_AO_COUNTERPART,0.47058823529411764,0.4,False
TUR,133794,THESPORTSDB:133794,Besiktas,AO-UEFA-50157,EXACT_NAME,1.0,1.0,False
TUR,133796,THESPORTSDB:133796,Trabzonspor,AO-UEFA-52731,EXACT_NAME,1.0,1.0,False
TUR,133797,THESPORTSDB:133797,Samsunspor,AO-UEFA-53060,EXACT_NAME,1.0,1.0,False
TUR,133798,THESPORTSDB:133798,Genclerbirligi,,NO_AO_COUNTERPART,0.4166666666666667,0.26666666666666666,False
TUR,133799,THESPORTSDB:133799,Antalyaspor,,NO_AO_COUNTERPART,0.7619047619047619,0.7,False
TUR,133802,THESPORTSDB:133802,Kayserispor,,NO_AO_COUNTERPART,0.6363636363636364,0.6,False
TUR,133804,THESPORTSDB:133804,Galatasaray,AO-UEFA-50067,EXACT_NAME,1.0,1.0,False
TUR,133806,THESPORTSDB:133806,Sivasspor,AO-UEFA-89728,EXACT_NAME,1.0,1.0,False
TUR,133807,THESPORTSDB:133807,Fenerbahce,AO-UEFA-52692,EXACT_NAME,1.0,1.0,False
TUR,133834,THESPORTSDB:133834,Kasimpasa,,NO_AO_COUNTERPART,0.5,0.4444444444444444,False
TUR,133835,THESPORTSDB:133835,Konyaspor,AO-UEFA-84515,EXACT_NAME,1.0,1.0,False
TUR,133868,THESPORTSDB:133868,Denizlispor,,NO_AO_COUNTERPART,0.5925925925925926,0.5384615384615384,False
TUR,133870,THESPORTSDB:133870,Kocaelispor,,NO_AO_COUNTERPART,0.7,0.5714285714285714,False
TUR,133885,THESPORTSDB:133885,Rizespor,,NO_AO_COUNTERPART,0.631578947368421,0.5882352941176471,False
TUR,134227,THESPORTSDB:134227,Malatyaspor,,NO_AO_COUNTERPART,0.8571428571428571,0.8148148148148148,False
TUR,134238,THESPORTSDB:134238,Istanbulspor,,NO_AO_COUNTERPART,0.6451612903225806,0.6363636363636364,False
TUR,134254,THESPORTSDB:134254,Altay,,NO_AO_COUNTERPART,0.625,0.5333333333333333,False
TUR,134272,THESPORTSDB:134272,Erzurumspor,,NO_AO_COUNTERPART,0.5454545454545454,0.47619047619047616,False
TUR,134589,THESPORTSDB:134589,Istanbul Basaksehir,AO-UEFA-2600288,EXACT_NAME,1.0,1.0,False
TUR,135676,THESPORTSDB:135676,Alanyaspor,AO-UEFA-2607117,EXACT_NAME,1.0,1.0,False
TUR,135891,THESPORTSDB:135891,Goztepe,,NO_AO_COUNTERPART,0.25,0.23529411764705882,False
TUR,138092,THESPORTSDB:138092,Gaziantep FK,,NO_AO_COUNTERPART,0.42105263157894735,0.4166666666666667,False
TUR,138935,THESPORTSDB:138935,Ümraniyespor,,NO_AO_COUNTERPART,0.6363636363636364,0.6086956521739131,False
TUR,138944,THESPORTSDB:138944,Hatayspor,,NO_AO_COUNTERPART,0.7368421052631579,0.6,False
TUR,138946,THESPORTSDB:138946,Giresunspor,,NO_AO_COUNTERPART,0.6666666666666666,0.6,False
TUR,138957,THESPORTSDB:138957,Pendikspor,,NO_AO_COUNTERPART,0.5384615384615384,0.5263157894736842,False
TUR,138974,THESPORTSDB:138974,BB Bodrumspor,,NO_AO_COUNTERPART,0.5,0.5,False
TUR,138977,THESPORTSDB:138977,Eyüpspor,,NO_AO_COUNTERPART,0.5882352941176471,0.5555555555555556,False
TUR,138982,THESPORTSDB:138982,Adana Demirspor,AO-UEFA-2604478,EXACT_NAME,1.0,1.0,False
TUR,138983,THESPORTSDB:138983,Karagumruk,,NO_AO_COUNTERPART,0.38095238095238093,0.3157894736842105,False
