candidate,season,competition,teams,ranking_score,pairwise_accuracy,top_quartile_precision,rank_percentile_mae,zero_exposure_teams,zero_exposure_rank_mae,zero_exposure_mean_overrank,zero_exposure_extreme_overrank_count,raw_score_spearman
c0_e0_x0p333333,2022/23,UEL,57,0.43130772992997146,0.6468005018820577,0.4,0.23699599876885197,5,0.22280701754385962,0.12456140350877191,0,0.3546024901199037
c0_e0_x0p333333,2022/23,UECL,177,0.4454562830330105,0.655479674796748,0.4666666666666667,0.2407673401640652,19,0.22494796312815946,0.14035087719298245,3,0.3450777460123633
c0_e0_x0p333333,2023/24,UCL,78,0.438755121970868,0.6579913246579914,0.5,0.22715318869165024,2,0.10897435897435898,0.10897435897435898,0,0.4262967330729965
c0_e0_x0p333333,2023/24,UEL,57,0.713933818563165,0.7548711502199874,0.4666666666666667,0.17051400430901817,3,0.2573099415204678,0.023391812865497075,0,0.6690015765820833
c0_e0_x0p333333,2023/24,UECL,178,0.4440144034278145,0.6556534036125217,0.5777777777777777,0.24128897866431007,23,0.2892037127503664,0.18172936003908155,4,0.34911423309822337
c0_e0_x0p333333,2024/25,UCL,81,0.5406345484893469,0.6924984500929944,0.5238095238095238,0.21719250114311842,6,0.17695473251028804,0.0905349794238683,1,0.4694253331020988
c0_e0_x0p333333,2024/25,UEL,76,0.5289770461725407,0.6869257950530036,0.631578947368421,0.2193559556786704,9,0.23391812865497075,0.14400584795321636,1,0.4415354177671726
c0_e0_x0p333333,2024/25,UECL,164,0.4247868241294145,0.6521013503262024,0.4878048780487805,0.23728435455086258,31,0.2466561762391818,0.19079464988198272,7,0.3621717697209062
c0_e0_x0p333333,2025/26,UCL,82,0.48274061212143043,0.6753640776699029,0.42857142857142855,0.2345330160618679,1,0.03658536585365854,0.03658536585365854,0,0.43036975427036084
c0_e0_x0p333333,2025/26,UEL,77,0.39818855875847764,0.6327509421034601,0.55,0.24827120931017033,6,0.19913419913419914,0.10173160173160174,1,0.42601191916314807
c0_e0_x0p333333,2025/26,UECL,164,0.42743218561741253,0.6473393384300962,0.4634146341463415,0.2452409280190363,23,0.23753976670201488,0.15018557794273593,3,0.3278558603110504
c0_e0_x0p666667,2018/19,UCL,79,0.5500027750214451,0.7002295834699902,0.6,0.20926133632430705,1,0.6582278481012658,0.0,0,0.5535294036591879
c0_e0_x0p666667,2018/19,UEL,213,0.4635505390707596,0.6603393472713435,0.5740740740740741,0.23436707884238137,30,0.21791862284820027,0.15649452269170577,4,0.39708076158379596
c0_e0_x0p666667,2019/20,UCL,79,0.45424443712883433,0.6603465184700883,0.5,0.24290979009774075,3,0.2679324894514768,0.02742616033755273,0,0.4409774011475854
c0_e0_x0p666667,2019/20,UEL,213,0.41469721238390805,0.6399588881937617,0.42592592592592593,0.25376358306332514,25,0.2531455399061033,0.18929577464788733,6,0.36658208234423334
c0_e0_x0p666667,2020/21,UCL,79,0.44897934505004605,0.6546106223525578,0.55,0.23826309886236183,1,0.07594936708860761,0.07594936708860761,0,0.4699428878819115
c0_e0_x0p666667,2020/21,UEL,213,0.4271780136419179,0.6530566711289603,0.5740740740740741,0.24428574577354584,34,0.20961060480530241,0.1343551505109086,5,0.42414354553466865
c0_e0_x0p666667,2021/22,UCL,80,0.46284585809523826,0.6567164179104478,0.5,0.24312500000000004,0,0.0,0.0,0,0.4513657608836562
c0_e0_x0p666667,2021/22,UEL,58,0.47453664589471584,0.6630303030303031,0.4,0.23781212841854937,1,0.08620689655172412,0.0,0,0.39471733977488643
c0_e0_x0p666667,2021/22,UECL,181,0.4286163346419057,0.6508636759040636,0.5652173913043478,0.24846616403650681,31,0.24817323115309217,0.16574585635359115,4,0.3559340459069985
c0_e0_x0p666667,2022/23,UCL,78,0.3744537750555271,0.6318257956448912,0.5,0.2501643655489809,2,0.05448717948717949,0.04487179487179488,0,0.3596044160060836
c0_e0_x0p666667,2022/23,UEL,57,0.4237238699357114,0.6417816813048933,0.4,0.24068944290550937,5,0.22280701754385962,0.12456140350877191,0,0.34637490265003756
c0_e0_x0p666667,2022/23,UECL,177,0.4445308220898888,0.6550894308943089,0.4666666666666667,0.24108653324395926,19,0.22524531668153433,0.14035087719298245,3,0.34421533143832017
c0_e0_x0p666667,2023/24,UCL,78,0.43527745491388603,0.6569903236569903,0.5,0.22748191978961216,2,0.10897435897435898,0.10897435897435898,0,0.42317213845793983
c0_e0_x0p666667,2023/24,UEL,57,0.7115353483868508,0.7536140791954745,0.4666666666666667,0.17051400430901817,3,0.2573099415204678,0.023391812865497075,0,0.6671031426351308
c0_e0_x0p666667,2023/24,UECL,178,0.4434109971919859,0.6555248441216173,0.5777777777777777,0.24122585532129784,23,0.289447972642892,0.18197361993160718,4,0.3485200924640069
c0_e0_x0p666667,2024/25,UCL,81,0.5413798774821257,0.6921884686918784,0.5238095238095238,0.21719250114311847,6,0.17695473251028804,0.0905349794238683,1,0.46935712415630626
