power_carry,competition,draw_at_even,draw_shape,matches,brier_1x2,log_loss_1x2,distance_from_reference
0.25,UECL,0.2,2.0,2073,0.5858505200970974,0.9911992100412262,0.10000000000000002
0.25,UECL,0.34,1.5,2073,0.5884598997022439,0.991303591608774,0.06999999999999999
0.25,UECL,0.18,1.25,2073,0.5869271268678579,0.991410585923717,0.10500000000000004
0.25,UECL,0.18,1.5,2073,0.5875627320729732,0.9937462381906216,0.11000000000000003
0.25,UECL,0.34,1.25,2073,0.5897538156703804,0.993919197653912,0.065
0.25,UECL,0.36,2.0,2073,0.5901746350045628,0.9940365186730766,0.09999999999999996
0.25,UECL,0.34,1.0,2073,0.5915103764993911,0.9977422941577583,0.06
0.25,UECL,0.36,1.5,2073,0.592451758081106,0.9979738272083307,0.08999999999999996
0.25,UECL,0.18,2.0,2073,0.588913163396451,0.9993596095579451,0.12000000000000004
0.25,UECL,0.38,2.0,2073,0.5943183070307824,1.0005986231536723,0.11999999999999998
0.25,UECL,0.36,1.25,2073,0.5941519416385476,1.0013964897536893,0.08499999999999996
0.25,UECL,0.38,1.5,2073,0.5973057747766798,1.005909743379654,0.10999999999999997
0.25,UECL,0.36,1.0,2073,0.5963892103426264,1.006207769389956,0.07999999999999996
0.25,UECL,0.38,1.25,2073,0.5994489097995704,1.0102008524011479,0.10499999999999998
0.25,UECL,0.38,1.0,2073,0.6022088175751041,1.0160957740155043,0.09999999999999998
0.25,UEL,0.24,1.0,2457,0.5784659413235634,0.973881868064668,0.040000000000000036
0.25,UEL,0.26,1.0,2457,0.5785228403585818,0.9740767712993076,0.020000000000000018
0.25,UEL,0.26,1.25,2457,0.5789479095693781,0.97488867689618,0.02500000000000002
0.25,UEL,0.24,1.25,2457,0.5791469553602894,0.9755209591280709,0.04500000000000003
0.25,UEL,0.22,1.0,2457,0.5792958293498701,0.9756499577856955,0.060000000000000026
0.25,UEL,0.28,1.25,2457,0.579587543763537,0.9759763500565422,0.005
0.25,UEL,0.28,1.0,2457,0.579466526454925,0.9760492616858196,0.0
0.25,UEL,0.26,1.5,2457,0.5795799139801178,0.976676234364752,0.03000000000000002
0.25,UEL,0.28,1.5,2457,0.579978189777596,0.9770244537041886,0.01
0.25,UEL,0.24,1.5,2457,0.5799788932933405,0.9780076628030601,0.05000000000000004
0.25,UEL,0.22,1.25,2457,0.5801846811362704,0.9780655429711295,0.06500000000000003
0.25,UEL,0.3,1.25,2457,0.5810658579427661,0.978640329491605,0.024999999999999963
0.25,UEL,0.3,1.5,2457,0.5811737206857752,0.9789039737625882,0.029999999999999964
0.25,UEL,0.2,1.0,2457,0.5810125044375015,0.9796333167979479,0.08000000000000002
0.25,UEL,0.3,1.0,2457,0.5812969996125933,0.9796641098561298,0.019999999999999962
0.25,UEL,0.22,1.5,2457,0.5811751277172642,0.9812151060183719,0.07000000000000002
0.25,UEL,0.28,2.0,2457,0.5812359736445799,0.9815564036809448,0.02
0.25,UEL,0.3,2.0,2457,0.5820115666890375,0.9821773155205303,0.039999999999999966
0.25,UEL,0.32,1.5,2457,0.5831665067046553,0.982203026155102,0.04999999999999998
0.25,UEL,0.26,2.0,2457,0.5811896651016887,0.9824064782616888,0.04000000000000002
0.25,UEL,0.32,1.25,2457,0.5833828521070651,0.9827743760080064,0.04499999999999998
0.25,UEL,0.2,1.25,2457,0.5820610868973216,0.9827804867593578,0.08500000000000002
0.25,UEL,0.32,2.0,2457,0.5835164442350623,0.9841513754007284,0.059999999999999984
0.25,UEL,0.32,1.0,2457,0.5840142598315864,0.9848254134469586,0.03999999999999998
0.25,UEL,0.24,2.0,2457,0.5818726410603645,0.9848811817102339,0.06000000000000004
0.25,UEL,0.18,1.0,2457,0.5836159665864579,0.9861771553294623,0.10000000000000003
0.25,UEL,0.2,1.5,2457,0.5831686172518888,0.9865600866542192,0.09000000000000001
0.25,UEL,0.34,1.5,2457,0.5859565478342362,0.9868386324300131,0.06999999999999999
0.25,UEL,0.34,2.0,2457,0.5857506062826537,0.9873886069832786,0.08
0.25,UEL,0.34,1.25,2457,0.5865385262564341,0.9883020705113704,0.065
0.25,UEL,0.22,2.0,2457,0.5832849015206071,0.9891815252512215,0.08000000000000003
0.25,UEL,0.18,1.25,2457,0.5847761726434427,0.9900158637064123,0.10500000000000004
0.25,UEL,0.34,1.0,2457,0.5876183071119042,0.9914696163546115,0.06
0.25,UEL,0.36,2.0,2457,0.5887140528318121,0.9918213545126847,0.09999999999999996
0.25,UEL,0.36,1.5,2457,0.5895438440745182,0.9927512546322309,0.08999999999999996
0.25,UEL,0.18,1.5,2457,0.5859593618972142,0.9943956812548171,0.11000000000000003
0.25,UEL,0.36,1.25,2457,0.5905328803908733,0.9951717244769464,0.08499999999999996
0.25,UEL,0.2,2.0,2457,0.5854264464824166,0.9955731248119016,0.10000000000000002
0.25,UEL,0.38,2.0,2457,0.5924067838825372,0.9974003892215666,0.11999999999999998
0.25,UEL,0.36,1.0,2457,0.5921091414535471,0.9995612863082832,0.07999999999999996
0.25,UEL,0.38,1.5,2457,0.5939283954255011,0.9999011445589158,0.10999999999999997
0.25,UEL,0.38,1.25,2457,0.5953659145103823,1.0033530733578906,0.10499999999999998
0.25,UEL,0.18,2.0,2457,0.5882972759457928,1.0044126812635412,0.12000000000000004
0.25,UEL,0.38,1.0,2457,0.5974867628565149,1.0090910762205139,0.09999999999999998
0.5,ALL,0.24,1.0,6340,0.5717461228381582,0.9641585867673094,0.040000000000000036
0.5,ALL,0.26,1.0,6340,0.5718319453943248,0.9644156685489954,0.020000000000000018
0.5,ALL,0.26,1.25,6340,0.5719266269661162,0.9647395537977722,0.02500000000000002
0.5,ALL,0.24,1.25,6340,0.5721145707851618,0.9652556151435071,0.04500000000000003
0.5,ALL,0.22,1.0,6340,0.5725556419532971,0.9658448950580125,0.060000000000000026
0.5,ALL,0.26,1.5,6340,0.5722555153268939,0.9659276689264407,0.03000000000000002
0.5,ALL,0.28,1.25,6340,0.5725871832228688,0.965930405141806,0.005
0.5,ALL,0.28,1.5,6340,0.5726590265504539,0.966418360609858,0.01
0.5,ALL,0.28,1.0,6340,0.5728131096217964,0.9664311553557242,0.0
0.5,ALL,0.24,1.5,6340,0.572660169302294,0.9671065588165153,0.05000000000000004
0.5,ALL,0.22,1.25,6340,0.5731510146800056,0.9676696187743035,0.06500000000000003
0.5,ALL,0.3,1.5,6340,0.5738707029729737,0.9684315538701066,0.029999999999999964
0.5,ALL,0.3,1.25,6340,0.5740962395554197,0.9686854076777345,0.024999999999999963
0.5,ALL,0.28,2.0,6340,0.5733550427570464,0.9696075485597486,0.02
0.5,ALL,0.2,1.0,6340,0.574260502739741,0.9697257284326989,0.08000000000000002
0.5,ALL,0.3,1.0,6340,0.5746896155205733,0.9700695883443946,0.019999999999999962
0.5,ALL,0.22,1.5,6340,0.5738729884766539,0.970149757032024,0.07000000000000002
0.5,ALL,0.26,2.0,6340,0.5733320210866014,0.9702658762572008,0.04000000000000002
0.5,ALL,0.3,2.0,6340,0.5741200442423834,0.9704143717953858,0.039999999999999966
0.5,ALL,0.32,1.5,6340,0.5758905445944534,0.9718564625535043,0.04999999999999998
0.5,ALL,0.2,1.25,6340,0.5750359586506477,0.9722377542701542,0.08500000000000002
0.5,ALL,0.24,2.0,6340,0.5740509792310482,0.972541482846794,0.06000000000000004
0.5,ALL,0.32,2.0,6340,0.5756270255426119,0.9725697694114295,0.059999999999999984
0.5,ALL,0.32,1.25,6340,0.5764537959637688,0.9728988563969692,0.04499999999999998
0.5,ALL,0.32,1.0,6340,0.5774614630906555,0.9752341866132298,0.03999999999999998
0.5,ALL,0.2,1.5,6340,0.5758939728499739,0.9753166396522164,0.09000000000000001
0.5,ALL,0.34,2.0,6340,0.5778759866577323,0.9759848392294161,0.08
0.5,ALL,0.18,1.0,6340,0.5768607051974903,0.9761442756643525,0.10000000000000003
0.5,ALL,0.34,1.5,6340,0.5787185514148931,0.9766108650289161,0.06999999999999999
0.5,ALL,0.22,2.0,6340,0.5755119171903869,0.9766335194495832,0.08000000000000003
0.5,ALL,0.34,1.25,6340,0.579659852447916,0.9784945558533324,0.065
0.5,ALL,0.18,1.25,6340,0.577769402697088,0.9793074761713529,0.10500000000000004
0.5,ALL,0.36,2.0,6340,0.5808669275877446,0.9805928586090857,0.09999999999999996
0.5,ALL,0.34,1.0,6340,0.5811286523320429,0.9818598020259958,0.06
0.5,ALL,0.36,1.5,6340,0.582354723434293,0.98263579457242,0.08999999999999996
0.5,ALL,0.2,2.0,6340,0.5777148349646172,0.9828052593219783,0.10000000000000002
0.5,ALL,0.18,1.5,6340,0.5787231224222538,0.9829574246404924,0.11000000000000003
0.5,ALL,0.36,1.25,6340,0.5837144090078614,0.985420748838247,0.08499999999999996
0.5,ALL,0.38,2.0,6340,0.5845998483326487,0.9863454250300363,0.11999999999999998
0.5,ALL,0.38,1.5,6340,0.5867990606526524,0.9898919144374837,0.10999999999999997
0.5,ALL,0.36,1.0,6340,0.5856911832447356,0.9899085559183551,0.07999999999999996
0.5,ALL,0.18,2.0,6340,0.5806597325537393,0.9914103692051187,0.12000000000000004
0.5,ALL,0.38,1.25,6340,0.5886174656436052,0.9936468069320854,0.10499999999999998
0.5,ALL,0.38,1.0,6340,0.5911490558287334,0.9993675542075835,0.09999999999999998
0.5,UCL,0.24,1.0,1810,0.5559709337237067,0.9411117039502711,0.040000000000000036
0.5,UCL,0.26,1.0,1810,0.5559897551406517,0.9412070056386892,0.020000000000000018
0.5,UCL,0.26,1.25,1810,0.5560984737565812,0.9419496094796217,0.02500000000000002
0.5,UCL,0.24,1.25,1810,0.5563775123195561,0.942693662389897,0.04500000000000003
0.5,UCL,0.28,1.25,1810,0.5566186330470657,0.9428643207298161,0.005
0.5,UCL,0.22,1.0,1810,0.556802347318617,0.9429095101619877,0.060000000000000026
0.5,UCL,0.28,1.0,1810,0.5568588115694523,0.9430153723067894,0.0
0.5,UCL,0.26,1.5,1810,0.5564863623840347,0.9436594859828158,0.03000000000000002
0.5,UCL,0.28,1.5,1810,0.5567339149298741,0.9438149542940212,0.01
0.5,UCL,0.24,1.5,1810,0.5569948013586017,0.9451230310264754,0.05000000000000004
0.5,UCL,0.22,1.25,1810,0.5574557487359907,0.9452828717771572,0.06500000000000003
0.5,UCL,0.3,1.25,1810,0.5579379901910098,0.9452985650580847,0.024999999999999963
0.5,UCL,0.3,1.5,1810,0.5577374589961198,0.9454455631557395,0.029999999999999964
0.5,UCL,0.3,1.0,1810,0.5585781030101085,0.9464052366169247,0.019999999999999962
0.5,UCL,0.2,1.0,1810,0.558483995925383,0.9468451312129462,0.08000000000000002
0.5,UCL,0.28,2.0,1810,0.557601068355773,0.9482292732811262,0.02
0.5,UCL,0.22,1.5,1810,0.558259231853575,0.9483959492490648,0.07000000000000002
0.5,UCL,0.32,1.5,1810,0.5594969945827719,0.9484428532067665,0.04999999999999998
0.5,UCL,0.3,2.0,1810,0.558146611826759,0.9485611174184312,0.039999999999999966
0.5,UCL,0.32,1.25,1810,0.5600565451884133,0.949149353806209,0.04499999999999998
0.5,UCL,0.26,2.0,1810,0.5577421910551027,0.9493119205679724,0.04000000000000002
0.5,UCL,0.2,1.25,1810,0.5593331830058846,0.9499672576273616,0.08500000000000002
0.5,UCL,0.32,2.0,1810,0.5593788214680602,0.9501928289841539,0.059999999999999984
0.5,UCL,0.32,1.0,1810,0.5611476294626202,0.9512829631369887,0.03999999999999998
0.5,UCL,0.24,2.0,1810,0.5585699799247479,0.9519583014472606,0.06000000000000004
0.5,UCL,0.34,1.5,1810,0.5620125216898302,0.9527262423500386,0.06999999999999999
0.5,UCL,0.34,2.0,1810,0.561297697279677,0.9530367070208308,0.08
0.5,UCL,0.18,1.0,1810,0.5610158795440046,0.9532531886508597,0.10000000000000003
0.5,UCL,0.2,1.5,1810,0.5602796538689545,0.9537316749530835,0.09000000000000001
0.5,UCL,0.34,1.25,1810,0.5629742980392763,0.9543426046891976,0.065
0.5,UCL,0.22,2.0,1810,0.5600844349647086,0.9563634776480353,0.08000000000000003
0.5,UCL,0.36,2.0,1810,0.5639032392616092,0.957026601325948,0.09999999999999996
0.5,UCL,0.18,1.25,1810,0.5620098151292381,0.9570859274794797,0.10500000000000004
0.5,UCL,0.34,1.0,1810,0.5645673909269874,0.9575860275655063,0.06
0.5,UCL,0.36,1.5,1810,0.5652840403172948,0.9582378529107851,0.08999999999999996
0.5,UCL,0.36,1.25,1810,0.5666912487435989,0.9608282309049269,0.08499999999999996
0.5,UCL,0.18,1.5,1810,0.5630560674047403,0.9614722724087501,0.11000000000000003
0.5,UCL,0.38,2.0,1810,0.5671954474138569,0.9621141339975602,0.11999999999999998
0.5,UCL,0.2,2.0,1810,0.5622855561749847,0.9627850215319966,0.10000000000000002
0.5,UCL,0.38,1.5,1810,0.5693115504651658,0.9649389858303032,0.10999999999999997
0.5,UCL,0.36,1.0,1810,0.5688373874032102,0.9652788280423086,0.07999999999999996
0.5,UCL,0.38,1.25,1810,0.571207397301381,0.9685769628219455,0.10499999999999998
0.5,UCL,0.18,2.0,1810,0.5651733435555762,0.9715686562185061,0.12000000000000004
0.5,UCL,0.38,1.0,1810,0.5739576188912885,0.9743505427850903,0.09999999999999998
0.5,UECL,0.24,1.0,2073,0.5801766515052584,0.9766225923546836,0.040000000000000036
0.5,UECL,0.26,1.25,2073,0.5801130502628559,0.9766461118161275,0.02500000000000002
0.5,UECL,0.24,1.25,2073,0.5802027277889867,0.9767861446468882,0.04500000000000003
0.5,UECL,0.26,1.5,2073,0.5800878950912804,0.976818988613316,0.03000000000000002
0.5,UECL,0.26,1.0,2073,0.5803577961553352,0.9771564047866583,0.020000000000000018
0.5,UECL,0.24,1.5,2073,0.5804001024169775,0.9775456639515223,0.05000000000000004
0.5,UECL,0.28,1.5,2073,0.5806381665791016,0.9777960272098709,0.01
0.5,UECL,0.22,1.0,2073,0.5809367507279439,0.9780578555355142,0.060000000000000026
0.5,UECL,0.28,1.25,2073,0.5809226173479712,0.978242846628227,0.005
0.5,UECL,0.28,2.0,2073,0.5806169269726928,0.9786808862084921,0.02
0.5,UECL,0.26,2.0,2073,0.5804687488567797,0.9787402948575445,0.04000000000000002
0.5,UECL,0.22,1.25,2073,0.5811916499263641,0.9788561301384875,0.06500000000000003
0.5,UECL,0.28,1.0,2073,0.5814801846781738,0.9794711683148901,0.0
0.5,UECL,0.3,2.0,2073,0.5815659567856373,0.9801244864736439,0.039999999999999966
0.5,UECL,0.22,1.5,2073,0.5815747885561933,0.980172470630224,0.07000000000000002
0.5,UECL,0.3,1.5,2073,0.5820509168804411,0.9803286040466376,0.029999999999999964
0.5,UECL,0.24,2.0,2073,0.5811214224378983,0.9804555093723888,0.06000000000000004
0.5,UECL,0.3,1.25,2073,0.5826314290443332,0.9814319425151825,0.024999999999999963
0.5,UECL,0.2,1.0,2073,0.5826380938233915,0.9817170185300278,0.08000000000000002
0.5,UECL,0.32,2.0,2073,0.5833158382956134,0.9829543733098464,0.059999999999999984
0.5,UECL,0.2,1.25,2073,0.5830798166749879,0.9831151404513183,0.08500000000000002
0.5,UECL,0.3,1.0,2073,0.5835438170737742,0.983428565120469,0.019999999999999962
0.5,UECL,0.22,2.0,2073,0.5825749477160483,0.9840269978107158,0.08000000000000003
0.5,UECL,0.32,1.5,2073,0.584326145995299,0.9843052974958355,0.04999999999999998
0.5,UECL,0.2,1.5,2073,0.5836119535089271,0.9849612713449529,0.09000000000000001
0.5,UECL,0.32,1.25,2073,0.5852394853519414,0.9861064046448993,0.04499999999999998
0.5,UECL,0.34,2.0,2073,0.5858665715026208,0.9870819415606845,0.08
0.5,UECL,0.18,1.0,2073,0.5852806807916009,0.9879478694517683,0.10000000000000003
0.5,UECL,0.32,1.0,2073,0.5865486933421371,0.9889290083070722,0.03999999999999998
0.5,UECL,0.34,1.5,2073,0.5874638539236754,0.9896436179162968,0.06999999999999999
0.5,UECL,0.2,2.0,2073,0.58482932469123,0.9897201911851294,0.10000000000000002
0.5,UECL,0.18,1.25,2073,0.5858672280348581,0.9899145616683852,0.10500000000000004
0.5,UECL,0.34,1.25,2073,0.5887467862707959,0.9921889836567388,0.065
0.5,UECL,0.18,1.5,2073,0.5865115972751797,0.9922658760621691,0.11000000000000003
0.5,UECL,0.36,2.0,2073,0.5892181564066596,0.9924411583819065,0.09999999999999996
0.5,UECL,0.34,1.0,2073,0.5904948134832618,0.995904375358238,0.06
0.5,UECL,0.36,1.5,2073,0.5914640406655701,0.9962846325523085,0.08999999999999996
0.5,UECL,0.18,2.0,2073,0.5878845533634428,0.9978920575706614,0.12000000000000004
0.5,UECL,0.38,2.0,2073,0.5933705930077302,0.9989846757378256,0.11999999999999998
0.5,UECL,0.36,1.25,2073,0.5931533318008969,0.9996270037394538,0.08499999999999996
0.5,UECL,0.38,1.5,2073,0.596326706220983,1.0041892930509455,0.10999999999999997
0.5,UECL,0.36,1.0,2073,0.5953821774971485,1.0043133971323641,0.07999999999999996
0.5,UECL,0.38,1.25,2073,0.5984591219422445,1.0083889585943553,0.10499999999999998
0.5,UECL,0.38,1.0,2073,0.6012107853837972,1.0141390605047924,0.09999999999999998
0.5,UEL,0.24,1.0,2457,0.5762543061390368,0.9706205217759424,0.040000000000000036
0.5,UEL,0.26,1.0,2457,0.5763090620941919,0.9707633012909483,0.020000000000000018
0.5,UEL,0.26,1.25,2457,0.576679781958024,0.9714825348493809,0.02500000000000002
0.5,UEL,0.24,1.25,2457,0.5768835273801219,0.9721479011929678,0.04500000000000003
0.5,UEL,0.22,1.0,2457,0.577089392380211,0.972436502543541,0.060000000000000026
0.5,UEL,0.28,1.25,2457,0.5773180423506126,0.9725343618305936,0.005
0.5,UEL,0.28,1.0,2457,0.5772536602456761,0.9726788641283012,0.0
0.5,UEL,0.26,1.5,2457,0.5772639172703218,0.973142852246371,0.03000000000000002
0.5,UEL,0.28,1.5,2457,0.5776584953147447,0.9734701565275775,0.01
0.5,UEL,0.24,1.5,2457,0.5776701142071959,0.974493583788067,0.05000000000000004
0.5,UEL,0.22,1.25,2457,0.5779292786169067,0.9747230880485738,0.06500000000000003
0.5,UEL,0.3,1.25,2457,0.5787983085578879,0.9751594078501139,0.024999999999999963
0.5,UEL,0.3,1.5,2457,0.5788538483404648,0.9753269784435931,0.029999999999999964
0.5,UEL,0.3,1.0,2457,0.5790881005934897,0.9762312968384601,0.019999999999999962
0.5,UEL,0.2,1.0,2457,0.5788143208177146,0.9764640013655397,0.08000000000000002
0.5,UEL,0.28,2.0,2457,0.5788335969643197,0.9777010159217597,0.02
0.5,UEL,0.22,1.5,2457,0.5788770861253671,0.9777188684679575,0.07000000000000002
0.5,UEL,0.3,2.0,2457,0.5796049998671756,0.9783204860380633,0.039999999999999966
0.5,UEL,0.26,2.0,2457,0.5787952509154305,0.9785520748892684,0.04000000000000002
0.5,UEL,0.32,1.5,2457,0.5808499763474819,0.9786013539178281,0.04999999999999998
0.5,UEL,0.32,1.25,2457,0.5811205805798499,0.9792510550828938,0.04499999999999998
0.5,UEL,0.2,1.25,2457,0.5798170356683781,0.979466397888348,0.08500000000000002
0.5,UEL,0.32,2.0,2457,0.5811094596239986,0.9802925932990769,0.059999999999999984
0.5,UEL,0.24,2.0,2457,0.5794899617205083,0.9810273523403217,0.06000000000000004
0.5,UEL,0.32,1.0,2457,0.5818123831376325,0.981323868795021,0.03999999999999998
0.5,UEL,0.18,1.0,2457,0.5814290914515474,0.9830486377209696,0.10000000000000003
0.5,UEL,0.2,1.5,2457,0.5808848330248355,0.9830803615107377,0.09000000000000001
0.5,UEL,0.34,1.5,2457,0.5836468793357963,0.9832100796456146,0.06999999999999999
0.5,UEL,0.34,2.0,2457,0.5833469762347885,0.9835273000209588,0.08
0.5,UEL,0.34,1.25,2457,0.5842848584164987,0.9847324405788608,0.065
0.5,UEL,0.22,2.0,2457,0.580917729379553,0.9853279008163613,0.08000000000000003
0.5,UEL,0.18,1.25,2457,0.5825467985345362,0.9867281171550495,0.10500000000000004
0.5,UEL,0.34,1.0,2457,0.5854265078781047,0.9878920084792912,0.06
0.5,UEL,0.36,2.0,2457,0.5863175496995452,0.9879568798762495,0.09999999999999996
0.5,UEL,0.36,1.5,2457,0.5872445573054075,0.9890933579730105,0.08999999999999996
0.5,UEL,0.18,1.5,2457,0.583693354905601,0.9909312568514483,0.11000000000000003
0.5,UEL,0.36,1.25,2457,0.5882911420678341,0.9915513516258369,0.08499999999999996
0.5,UEL,0.2,2.0,2457,0.5830785538925645,0.9917193727316467,0.10000000000000002
0.5,UEL,0.38,2.0,2457,0.5900211800182689,0.9935320225276083,0.11999999999999998
0.5,UEL,0.36,1.0,2457,0.589930474814906,0.9958990205577545,0.07999999999999996
0.5,UEL,0.38,1.5,2457,0.591643010256316,0.9962111390664175,0.10999999999999997
0.5,UEL,0.38,1.25,2457,0.5931394315338562,0.9996768995016694,0.10499999999999998
0.5,UEL,0.18,2.0,2457,0.585972435259543,1.0005585012865188,0.12000000000000004
0.5,UEL,0.38,1.0,2457,0.5953242839480367,1.0053339596290727,0.09999999999999998
0.75,ALL,0.24,1.0,6340,0.5705196155191936,0.9622825971764286,0.040000000000000036
0.75,ALL,0.26,1.0,6340,0.5705692811408171,0.9624826561637125,0.020000000000000018
0.75,ALL,0.26,1.25,6340,0.5706654174945711,0.9628026977390558,0.02500000000000002
0.75,ALL,0.24,1.25,6340,0.5708904539006204,0.9633797336708151,0.04500000000000003
0.75,ALL,0.28,1.25,6340,0.5712852573584903,0.9639309866633369,0.005
0.75,ALL,0.26,1.5,6340,0.5710015141870695,0.9639983051195862,0.03000000000000002
0.75,ALL,0.22,1.0,6340,0.5713618423561732,0.964024558743559,0.060000000000000026
0.75,ALL,0.28,1.5,6340,0.5713642359573983,0.9644234873913379,0.01
0.75,ALL,0.28,1.0,6340,0.5715108392210438,0.9644397055758036,0.0
0.75,ALL,0.24,1.5,6340,0.5714432441602348,0.9652410137057035,0.05000000000000004
0.75,ALL,0.22,1.25,6340,0.5719603665766383,0.9658531929452331,0.06500000000000003
0.75,ALL,0.3,1.5,6340,0.572531409471221,0.9663693917120594,0.029999999999999964
0.75,ALL,0.3,1.25,6340,0.5727499734923779,0.96662176613224,0.024999999999999963
0.75,ALL,0.28,2.0,6340,0.5720859035636787,0.9676479447226725,0.02
0.75,ALL,0.2,1.0,6340,0.573095961651756,0.967959721461706,0.08000000000000002
0.75,ALL,0.3,1.0,6340,0.5733442897598736,0.9680182430997972,0.019999999999999962
0.75,ALL,0.22,1.5,6340,0.5726894258768943,0.96834642205114,0.07000000000000002
0.75,ALL,0.26,2.0,6340,0.5721020198372566,0.9683753049606149,0.04000000000000002
0.75,ALL,0.3,2.0,6340,0.5728080258443535,0.9683838523347917,0.039999999999999966
0.75,ALL,0.32,1.5,6340,0.5745030347285379,0.9697251357272397,0.04999999999999998
0.75,ALL,0.32,2.0,6340,0.5742683866792809,0.9704663379769602,0.059999999999999984
0.75,ALL,0.2,1.25,6340,0.5738751555226247,0.9704793302197107,0.08500000000000002
0.75,ALL,0.24,2.0,6340,0.5728563746650871,0.970718164003615,0.06000000000000004
0.75,ALL,0.32,1.25,6340,0.5750595658962342,0.9707692543725592,0.04499999999999998
0.75,ALL,0.32,1.0,6340,0.5760696327573066,0.9731214475979375,0.03999999999999998
0.75,ALL,0.2,1.5,6340,0.5747400593370477,0.9735739823679926,0.09000000000000001
0.75,ALL,0.34,2.0,6340,0.5764669860684609,0.9738063744233827,0.08
0.75,ALL,0.34,1.5,6340,0.5772791117293489,0.9744083934030355,0.06999999999999999
0.75,ALL,0.18,1.0,6340,0.5757219734059418,0.9744313194343633,0.10000000000000003
0.75,ALL,0.22,2.0,6340,0.5743489680471702,0.9748757669669351,0.08000000000000003
0.75,ALL,0.34,1.25,6340,0.5782140345700589,0.9762971753220483,0.065
0.75,ALL,0.18,1.25,6340,0.5766348207385795,0.9776056614534602,0.10500000000000004
0.75,ALL,0.36,2.0,6340,0.5794038240118935,0.9783371004022582,0.09999999999999996
0.75,ALL,0.34,1.0,6340,0.5796868682133427,0.979684136305958,0.06
0.75,ALL,0.36,1.5,6340,0.5808596404736538,0.9803600845042093,0.08999999999999996
0.75,ALL,0.2,2.0,6340,0.5765797999835058,0.9811114731744844,0.10000000000000002
0.75,ALL,0.18,1.5,6340,0.5775951445406954,0.9812739833102015,0.11000000000000003
0.75,ALL,0.36,1.25,6340,0.5822133795138522,0.9831536876073451,0.08499999999999996
0.75,ALL,0.38,2.0,6340,0.5830789005095786,0.9840099590047094,0.11999999999999998
0.75,ALL,0.38,1.5,6340,0.5852446209614529,0.9875407486619294,0.10999999999999997
0.75,ALL,0.36,1.0,6340,0.584195996127982,0.9876684050395304,0.07999999999999996
0.75,ALL,0.18,2.0,6340,0.5795488704740941,0.9897790284236143,0.12000000000000004
0.75,ALL,0.38,1.25,6340,0.5870576007276138,0.9913080757154686,0.10499999999999998
0.75,ALL,0.38,1.0,6340,0.5895970165012244,0.9970613485224523,0.09999999999999998
0.75,UCL,0.24,1.0,1810,0.5549223321752927,0.9395284787901635,0.040000000000000036
0.75,UCL,0.26,1.0,1810,0.5548272333582165,0.9395285122563696,0.020000000000000018
0.75,UCL,0.26,1.25,1810,0.55494543632591,0.9402964691229164,0.02500000000000002
0.75,UCL,0.28,1.25,1810,0.5553347542419912,0.9410814736275759,0.005
0.75,UCL,0.24,1.25,1810,0.5553417094461476,0.9411695254151113,0.04500000000000003
0.75,UCL,0.28,1.0,1810,0.5555694367173154,0.9412437298721402,0.0
0.75,UCL,0.22,1.0,1810,0.555854733168544,0.9414230866773741,0.060000000000000026
0.75,UCL,0.28,1.5,1810,0.5554636765292227,0.942098717317043,0.01
0.75,UCL,0.26,1.5,1810,0.5553483748587481,0.9420998143924426,0.03000000000000002
0.75,UCL,0.3,1.25,1810,0.556509663194391,0.9433855537245472,0.024999999999999963
0.75,UCL,0.3,1.5,1810,0.556320996162107,0.9435703669871203,0.029999999999999964
0.75,UCL,0.24,1.5,1810,0.5559750911506831,0.94371751674415,0.05000000000000004
0.75,UCL,0.22,1.25,1810,0.5565235736027038,0.9438868392055607,0.06500000000000003
0.75,UCL,0.3,1.0,1810,0.5571489422525892,0.9445432904094859,0.019999999999999962
0.75,UCL,0.2,1.0,1810,0.5576244363379702,0.9454565674061626,0.08000000000000002
0.75,UCL,0.32,1.5,1810,0.5579203337574008,0.9464063368554935,0.04999999999999998
0.75,UCL,0.28,2.0,1810,0.5563615851624669,0.9468020570935483,0.02
0.75,UCL,0.3,2.0,1810,0.5567614599912593,0.9469365974095166,0.039999999999999966
0.75,UCL,0.32,1.25,1810,0.5584701631831095,0.947106029488743,0.04499999999999998
0.75,UCL,0.22,1.5,1810,0.5573438254050279,0.9471421844070522,0.07000000000000002
0.75,UCL,0.26,2.0,1810,0.556634184144746,0.94807754348135,0.04000000000000002
0.75,UCL,0.32,2.0,1810,0.5578338086311228,0.9483663361397904,0.059999999999999984
0.75,UCL,0.2,1.25,1810,0.5584910287955788,0.9486982753061071,0.08500000000000002
0.75,UCL,0.32,1.0,1810,0.5595657499640379,0.9493344654659903,0.03999999999999998
0.75,UCL,0.34,1.5,1810,0.5602616893151044,0.9505261013750648,0.06999999999999999
0.75,UCL,0.24,2.0,1810,0.5575792569380962,0.9509124897588666,0.06000000000000004
0.75,UCL,0.34,2.0,1810,0.5595786310820574,0.951003353512556,0.08
0.75,UCL,0.18,1.0,1810,0.5602314416835712,0.951963154592409,0.10000000000000003
0.75,UCL,0.34,1.25,1810,0.5612162542081468,0.952169206523544,0.065
0.75,UCL,0.2,1.5,1810,0.5594545776217822,0.9526272631934634,0.09000000000000001
0.75,UCL,0.36,2.0,1810,0.5619959273440635,0.9547812646066904,0.09999999999999996
