reserve_base,uel_multiplier,uecl_multiplier,stage_profile,reserve_decay,matches,brier,log_loss,advance_reserve_added,trophy_reserve_added,max_reserve,max_pair_sum_error,max_abs_rating_change,start_end_rank_correlation
148.54426619132505,0.8,0.45,SEMIFINAL_HEAVY,0.25,6340,0.16137826073606765,0.6161143267849227,14278.67032507166,892.476249641767,297.0885323826501,9.094947017729282e-13,675.8803112639594,0.9068029415658222
148.54426619132505,0.8,0.25,SEMIFINAL_HEAVY,0.25,6340,0.16137861956131672,0.616116297693655,13406.479859786072,827.945172286336,297.0885323826501,9.094947017729282e-13,675.843067230438,0.9072037321915212
148.54426619132505,0.8,0.6,SEMIFINAL_HEAVY,0.25,6340,0.16137881871586493,0.6161148466653534,14933.745810559485,941.7066576583024,297.0885323826501,9.094947017729282e-13,675.9084969260639,0.9065281397928486
74.27213309566253,0.8,0.45,LATE_BALANCED,0.5,6340,0.1613790016552254,0.6161323844183831,8204.730296807646,570.6302483515775,246.5050193479296,9.094947017729282e-13,569.6264119063653,0.9077834635065984
74.27213309566253,0.8,0.6,SEMIFINAL_HEAVY,0.5,6340,0.16137907272552773,0.6161396335819291,7450.803539260771,594.9683747896556,247.06448857203833,9.094947017729282e-13,571.8347194000676,0.9077177301921329
74.27213309566253,0.8,0.6,LATE_BALANCED,0.5,6340,0.16137916242072098,0.616132314468494,8589.356582501578,594.6715231780262,246.61349860026812,9.094947017729282e-13,569.6638977417783,0.9076410413252567
111.40819964349377,0.65,0.25,LATE_STRICT,0.5,6340,0.16137918177962024,0.6161502619276369,7533.134444265557,709.3426883583493,297.0885323826501,9.094947017729282e-13,624.4396959279184,0.9080299634358437
148.54426619132505,0.8,0.6,LATE_BALANCED,0.25,6340,0.1613796720471767,0.6161048994569406,17225.354649880195,955.5331114819816,297.0885323826501,9.094947017729282e-13,669.3094563845102,0.906363806506685
74.27213309566253,0.8,0.25,LATE_BALANCED,0.5,6340,0.16137977446777438,0.6161349647490328,7692.2434098452495,538.9035292435582,246.36255882771832,9.094947017729282e-13,569.5765668133304,0.9077989838725138
148.54426619132505,0.8,0.45,LATE_BALANCED,0.25,6340,0.1613805347999894,0.6161084869280589,16454.007794155645,906.472883419212,297.0885323826501,9.094947017729282e-13,669.2752331701545,0.9067381212140577
185.68033273915628,0.5,0.45,LATE_BALANCED,0.25,6340,0.161380713125807,0.6161093139896129,17006.90904906008,654.5921222165302,297.0885323826501,9.094947017729282e-13,676.1075470412311,0.9066833434520033
185.68033273915628,0.8,0.6,LATE_STRICT,0.25,6340,0.1613819901287775,0.6161268866637899,15073.702471299246,955.7458363183762,297.0885323826501,9.094947017729282e-13,681.0519673154281,0.9065737879278942
222.81639928698755,0.5,0.25,LATE_STRICT,0.25,6340,0.1613822106424359,0.6161277230204321,13462.088503611309,644.7721065876257,297.0885323826501,9.094947017729282e-13,678.1447145987395,0.9074703173001866
185.68033273915628,0.5,0.25,LATE_BALANCED,0.25,6340,0.161382977301537,0.6161173685342546,15722.130366479398,573.1174184717261,297.0885323826501,9.094947017729282e-13,676.068797560562,0.9071398248024577
148.54426619132505,0.8,0.25,LATE_BALANCED,0.25,6340,0.16138321528834873,0.6161169321795523,15427.4395605567,842.1298487916515,297.0885323826501,9.094947017729282e-13,669.2298489989771,0.9070713525998895
111.40819964349377,0.65,0.45,LATE_STRICT,0.5,6340,0.1613841783739218,0.616161901594623,8040.951337036444,757.1589887695513,297.0885323826501,9.094947017729282e-13,624.4882830508782,0.9079121912474265
185.68033273915628,0.5,0.25,SEMIFINAL_HEAVY,0.25,6340,0.1613845710581679,0.6161303694155754,13715.276648401894,566.4483311972706,297.0885323826501,9.094947017729282e-13,679.7918588742573,0.907337024745854
185.68033273915628,0.5,0.45,SEMIFINAL_HEAVY,0.25,6340,0.16138489930370095,0.6161297198669964,14806.635832561722,648.0916878771793,297.0885323826501,9.094947017729282e-13,679.8215880125849,0.907025704464844
222.81639928698755,0.5,0.45,LATE_STRICT,0.25,6340,0.161388470893408,0.6161420485358053,14479.643455499296,742.9104023932293,297.0885323826501,9.094947017729282e-13,678.1689707999385,0.9068038545285232
