season,matches,brier,log_loss,mean_rating_change,rating_change_std,max_abs_rating_change,max_abs_match_delta,start_end_rank_correlation
2018/19,735,0.15497713184556153,0.6156682186748781,-1.1992282460086079e-15,33.558251794734915,144.90308923174405,39.27304557792599,0.9460641583387271
2019/20,721,0.16001259139428345,0.6228646682020393,4.796912984034431e-16,33.51945188119958,128.4651214090261,35.835919897097895,0.9319897450505626
2020/21,540,0.1655593186401756,0.5992183895135796,4.796912984034431e-16,29.063649462141605,132.85834395797713,45.874858962745144,0.9570060163091197
2021/22,816,0.15559789758356862,0.6143749671289888,-4.796912984034431e-16,33.29968397111793,123.51671143537567,42.45808130065883,0.9293710189503822
2022/23,804,0.1645474147071342,0.6322283218651545,-4.879263421528585e-16,36.06590872994156,136.30002829259013,39.73781296819526,0.9309747156794663
2023/24,806,0.15741912984129416,0.6097597369451284,4.85841186844513e-16,32.39532254748637,103.77977171762257,38.678559794811655,0.9253176738337912
2024/25,957,0.1697221405811638,0.6240067037161063,0.0,36.23378766730929,120.99487455324424,35.32070620063069,0.92331478497446
2025/26,961,0.17503320644196385,0.639083782301232,-2.4086194432545768e-15,39.01565498769634,124.91957339322846,39.34904222186178,0.9294389387721564
